"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"aberdeen-1996-computer-telephony-integration-OBS-001","aberdeen-1996-computer-telephony-integration","","web-browser-server","strategy-classification","1996","Aberdeen Internet strategy recommendation","Intranet-first: real Internet value lies in internal use of Internet protocols; build architectural foundation before external deployment","high","ingest-extraction","industry-analysis","Executive Summary","Aberdeen's central thesis: Intranet as proving ground, immediate benefit source, and long-term foundation",""
"aberdeen-1996-computer-telephony-integration-OBS-002","aberdeen-1996-computer-telephony-integration","","web-browser-server","framework-factor","1996","Internet challenge 1: Content","Most enterprise data in plain-vanilla format; must define web-presentable data elements and user-friendly interface","high","ingest-extraction","industry-analysis","Upcoming Internet Challenges","Content gap between text-format web and enterprise database data",""
"aberdeen-1996-computer-telephony-integration-OBS-003","aberdeen-1996-computer-telephony-integration","","tp-monitor-middleware","framework-factor","1996","Internet challenge 2: Scalability","Web browser/server become bottlenecks as demand grows; must use TP-monitor-like middleware to bypass","high","ingest-extraction","industry-analysis","Upcoming Internet Challenges","Stateless HTTP + session-oriented data = fundamental scalability conflict",""
"aberdeen-1996-computer-telephony-integration-OBS-004","aberdeen-1996-computer-telephony-integration","","cade","framework-factor","1996","Internet challenge 3: Flexibility","No vendor has shrink-wrapped solution for all enterprise Internet needs; require Internet-enabled CADEs for customization","high","ingest-extraction","industry-analysis","Upcoming Internet Challenges","Aberdeen recommends second-generation CADEs with Internet/Java support",""
"aberdeen-1996-computer-telephony-integration-OBS-005","aberdeen-1996-computer-telephony-integration","","web-browser-server","framework-factor","1996","Internet challenge 4: Robustness","Internet web servers lag enterprise systems in security, availability, and administration tools","high","ingest-extraction","industry-analysis","Upcoming Internet Challenges","Aberdeen recommends Kerberos, firewalls, distributed database repositories",""
"aberdeen-1996-computer-telephony-integration-OBS-006","aberdeen-1996-computer-telephony-integration","","electronic-commerce","framework-factor","1996","Internet challenge 5: Electronic Commerce","Wide array of e-commerce solutions emerging; IS must move aggressively to integrate into architecture","high","ingest-extraction","industry-analysis","Upcoming Internet Challenges","Order entry, payment, credit verification, EDI integration required",""
"aberdeen-1996-computer-telephony-integration-OBS-007","aberdeen-1996-computer-telephony-integration","","vlm-technology","technology-assessment","1996","VLM server hardware for Internet","64-bit VLM (>4GB RAM) enables higher performance for data warehousing and mixed OLTP/DSS Internet applications","high","ingest-extraction","industry-analysis","State of the Art: Server Hardware","Digital, Sun, SGI, SNI/Pyramid delivering 64-bit solutions; Oracle, Sybase, Informix supporting",""
"aberdeen-1996-computer-telephony-integration-OBS-008","aberdeen-1996-computer-telephony-integration","sequent-computer","fusion-numa-technology","technology-assessment","1996","Fusion/NUMA technology for Internet scaling","NUMA extends SMP with clustering and MPP features; allows scaling beyond SMP limits without application changes","high","ingest-extraction","industry-analysis","State of the Art: Server Hardware","Sequent, Digital, Pyramid, Data General delivering NUMA hardware",""
"aberdeen-1996-computer-telephony-integration-OBS-009","aberdeen-1996-computer-telephony-integration","informix","object-relational-rdbms","viability-prediction","1996","Informix Illustra object-relational merger timeline","Informix + Illustra DataBlades object-relational solution to be merged by 1997","verified","outcome-linkage","industry-analysis","State of the Art: RDBMSs","Informix acquired Illustra in 1995; Aberdeen predicts integration by 1997",""
"aberdeen-1996-computer-telephony-integration-OBS-010","aberdeen-1996-computer-telephony-integration","informix","object-relational-rdbms","actual-outcome","1997","Informix Illustra merger outcome","Informix Universal Server (1996) integrated Illustra DataBlades; prediction accurate; Informix acquired by IBM 2001","verified","web-source","document-review","Post-publication verification","Aberdeen's timeline prediction proved correct; Informix eventually absorbed into IBM DB2",""
