entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
aberdeen-group,Aberdeen Group,firm,Market Research / IT Consulting,acquired,Harte-Hanks Communications (2006); later spun off as Aberdeen Strategy & Research,1988-present,2004-05dell-storage-profile-editpk-05170-3c00b1,Publisher and survey conductor.
peter-s-kastner,Peter S. Kastner,person,Market Research / IT Consulting,active,,1989-present,2004-05dell-storage-profile-editpk-05170-3c00b1,Co-author; Storage and Storage Management Practice.
david-hill,David Hill,person,Market Research / IT Consulting,unknown,,2000s,2004-05dell-storage-profile-editpk-05170-3c00b1,Co-author; Aberdeen Storage and Storage Management Practice.
dell,Dell Inc.,company,Enterprise IT Hardware,active,Dell Technologies (renamed after EMC acquisition 2016),1984-present,2004-05dell-storage-profile-editpk-05170-3c00b1,"Subject of the profile; headquartered in Round Rock, TX."
emc,EMC Corporation,company,Enterprise Storage,acquired,Dell Technologies (Dell acquired EMC 2016; merged as Dell EMC),1979-2016,2004-05dell-storage-profile-editpk-05170-3c00b1,Dell's key storage partner; Dell|EMC CX product family co-developed.
brocade,Brocade,company,Networking / Storage,acquired,"Broadcom Limited (acquired November 17, 2017); data center networking business also sold to Extreme Networks (October 2017)",1995-present,2004-05dell-storage-profile-editpk-05170-3c00b1,SAN switch partner for Dell AX100 solution.
qlogic,QLogic,company,Storage Networking,acquired,Cavium Inc. (acquired August 2016); Cavium then acquired by Marvell Technology (2018),1992-present,2004-05dell-storage-profile-editpk-05170-3c00b1,Storage networking partner cited in AX100 solution.
legato,Legato Systems,company,Storage Software,acquired,EMC Corporation (acquired October 2003; operated as Legato Software division of EMC),1988-2003,2004-05dell-storage-profile-editpk-05170-3c00b1,Backup/recovery software partner; Legato Networker featured.
veritas,VERITAS Software,company,Storage Software,reorganized,Merged into Symantec (2005); re-spun out as independent Veritas Technologies via Carlyle Group sale (January 2016),1989-2005,2004-05dell-storage-profile-editpk-05170-3c00b1,BackupExec and NetBackup Enterprise Server offered through Dell.
commvault,CommVault Systems,company,Storage Software,active,,1988-present,2004-05dell-storage-profile-editpk-05170-3c00b1,CommVault Galaxy added to Dell backup/recovery software portfolio.
microsoft,Microsoft,company,Enterprise Software / OS,active,,1975-present,2004-05dell-storage-profile-editpk-05170-3c00b1,Windows Storage Server 2003 used in Dell PowerVault NAS products.
nsi-software,NSI Software,company,Storage Software,renamed,Rebranded as Double-Take Software; acquired by Vision Solutions (2010); then acquired by Carbonite (2017),1990s-2000s,2004-05dell-storage-profile-editpk-05170-3c00b1,NSI Double-Take offered for data replication in smaller configurations.
yosemite-technologies,Yosemite Technologies,company,Storage Software,acquired,Barracuda Networks (acquired January 2009; product discontinued September 2017),1990s-2000s,2004-05dell-storage-profile-editpk-05170-3c00b1,TapeWare offered by Dell for workgroup backup.
fclc,Fibre Channel Loop Committee (FCLC),institution,Standards Body / Storage,dissolved,Standards work absorbed into INCITS T11 / Fibre Channel Industry Association (FCIA),1990s-2000s,2004-05dell-storage-profile-editpk-05170-3c00b1,Standards body Dell participates in for Fibre Channel.
snia,Storage Networking Industry Association (SNIA),institution,Standards Body / Storage,active,,1997-present,2004-05dell-storage-profile-editpk-05170-3c00b1,Storage standards organization Dell works with.
