"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analyst","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-present","processor-editorial-article-one-powerhou-aa3f6c","Boston-based IT industry analyst firm"
"peter-s-kastner","Peter S. Kastner","person","industry-analyst","active","","1970s-present","processor-editorial-article-one-powerhou-aa3f6c","EVP / chief research officer / research VP / director of research, Aberdeen Group; various titles 2003-2007"
"hewlett-packard","Hewlett-Packard Company","company","PC-manufacturing","split","HP Inc. + Hewlett Packard Enterprise (2015)","1939-2015","processor-editorial-article-one-powerhou-aa3f6c","Original HP company"
"compaq","Compaq Computer Corporation","company","PC-manufacturing","dissolved","HP (2002)","1982-2002","processor-editorial-article-one-powerhou-aa3f6c","Houston-based PC/server maker; merged with HP May 2002"
"dell-computer","Dell Computer / Dell Inc.","company","PC-manufacturing","active","Dell Technologies (2016-)","1984-present","processor-editorial-article-one-powerhou-aa3f6c","Direct-sales PC maker"
"ibm","International Business Machines Corporation","company","IT-hardware-software-services","active","","1911-present","processor-editorial-article-one-powerhou-aa3f6c","Mainframe and systems vendor"
"gartner","Gartner, Inc.","firm","industry-analyst","active","","1979-present","processor-editorial-article-one-powerhou-aa3f6c","Stamford CT IT research and advisory firm"
"carly-fiorina","Carleton S. ""Carly"" Fiorina","person","technology-executive","active","","1999-2005","processor-editorial-article-one-powerhou-aa3f6c","HP chairman/CEO 1999-2005"
"walter-hewlett","Walter Hewlett","person","technology-executive","active","","","processor-editorial-article-one-powerhou-aa3f6c","HP dissident director; led proxy battle against Compaq merger"
"paul-mcguckin","Paul McGuckin","person","industry-analyst","active","","","processor-editorial-article-one-powerhou-aa3f6c","Gartner VP at article date"
"martin-wolf","Martin Wolf","person","technology-executive","active","","","processor-editorial-article-one-powerhou-aa3f6c","President Martin Wolf Associates M&A consulting firm"
"sun-microsystems","Sun Microsystems, Inc.","company","server-hardware","acquired","Oracle (2010)","1982-2010","processor-editorial-article-one-powerhou-aa3f6c","Cited as channel-conflict benchmark vs. HP"
