"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"wsj-tech-watching-analyst-industry-1998-002531-OBS-001","wsj-tech-watching-analyst-industry-1998-002531","gartner-inc","analyst-subscription-research","market-data","1998","Industry size forecast","U.S. computer-industry research firms' revenue to rise ~28% in 1998 to $3 billion","high","ingest-extraction","market-forecast","p.B7","Gartner's own forecast of the analyst industry"
"wsj-tech-watching-analyst-industry-1998-002531-OBS-002","wsj-tech-watching-analyst-industry-1998-002531","gartner-inc","analyst-subscription-research","market-data","1997","Gartner revenue","$511.2M 1997 revenue, +30% YoY; 550 analysts; Stamford CT","high","ingest-extraction","corporate-financial","p.B7",""
"wsj-tech-watching-analyst-industry-1998-002531-OBS-003","wsj-tech-watching-analyst-industry-1998-002531","meta-group","analyst-subscription-research","market-data","1997","Meta revenue","$51.2M 1997 revenue, +38% YoY; 111 analysts; Stamford CT","high","ingest-extraction","corporate-financial","p.B7",""
"wsj-tech-watching-analyst-industry-1998-002531-OBS-004","wsj-tech-watching-analyst-industry-1998-002531","forrester-research","analyst-subscription-research","market-data","1997","Forrester revenue","$40.4M 1997 revenue, +62% YoY; 75 analysts; Cambridge MA","high","ingest-extraction","corporate-financial","p.B7",""
"wsj-tech-watching-analyst-industry-1998-002531-OBS-005","wsj-tech-watching-analyst-industry-1998-002531","aberdeen-group","analyst-subscription-research","market-data","1998","Aberdeen 1998 staffing","35 analysts/researchers; positioned as 'marketing consulting, training'; main buyer = computer makers","high","ingest-extraction","industry-profile-table","p.B7","Kastner was one of the 35 as EVP/CRO"
"wsj-tech-watching-analyst-industry-1998-002531-OBS-006","wsj-tech-watching-analyst-industry-1998-002531","idc-corporation","analyst-subscription-research","market-data","1998","IDC profile","135 analysts; 'Best market numbers, building consulting'; main buyer = computer makers, Wall St.","high","ingest-extraction","industry-profile-table","p.B7",""
"wsj-tech-watching-analyst-industry-1998-002531-OBS-007","wsj-tech-watching-analyst-industry-1998-002531","giga-information-group","analyst-subscription-research","market-data","1998","Giga profile","75 analysts; 'Internet delivery, sharp analysis'; main buyer = CIOs and below","high","ingest-extraction","industry-profile-table","p.B7",""
"wsj-tech-watching-analyst-industry-1998-002531-OBS-008","wsj-tech-watching-analyst-industry-1998-002531","yankee-group","analyst-subscription-research","market-data","1998","Yankee profile","100 analysts; 'Opinionated telecom experts'; main buyer = telecom/network buyers","high","ingest-extraction","industry-profile-table","p.B7",""
"wsj-tech-watching-analyst-industry-1998-002531-OBS-009","wsj-tech-watching-analyst-industry-1998-002531","forrester-research","analyst-subscription-research","market-data","1998","Forrester profile","75 analysts; 'Trend-spotting'; main buyer = CIOs, marketers","high","ingest-extraction","industry-profile-table","p.B7",""
"wsj-tech-watching-analyst-industry-1998-002531-OBS-010","wsj-tech-watching-analyst-industry-1998-002531","gartner-inc","analyst-subscription-research","market-data","1998","Gartner coverage positioning","The giant; tries to cover all IT issues; main buyer = everyone in IT","high","ingest-extraction","industry-profile-table","p.B7",""
