"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks (2007); Spiceworks Ziff Davis","1988-present","wsj-tech-watching-analyst-industry-1998-002531","Boston-based IT research firm"
"wall-street-journal","The Wall Street Journal","institution","news-media","active","","1889-present","wsj-tech-watching-analyst-industry-1998-002531","Dow Jones newspaper"
"william-m-bulkeley","William M. Bulkeley","person","journalism","active","","1980s-present","wsj-tech-watching-analyst-industry-1998-002531","WSJ staff reporter covering technology"
"gartner-inc","Gartner, Inc.","firm","industry-analyst","active","","1979-present","wsj-tech-watching-analyst-industry-1998-002531","550 analysts in 1998; $511.2M 1997 revenue (+30%)"
"forrester-research","Forrester Research, Inc.","firm","industry-analyst","active","","1983-present","wsj-tech-watching-analyst-industry-1998-002531","75 analysts; $40.4M 1997 revenue (+62%)"
"idc-corporation","International Data Corporation (IDC)","firm","industry-analyst","active","","1964-present","wsj-tech-watching-analyst-industry-1998-002531","135 analysts; forecast world IT sales $835B 1998 (+10%)"
"meta-group","Meta Group","firm","industry-analyst","acquired","Gartner (2005)","1989-2005","wsj-tech-watching-analyst-industry-1998-002531","111 analysts; $51.2M 1997 revenue (+38%); Stamford CT"
"giga-information-group","Giga Information Group","firm","industry-analyst","acquired","Forrester Research (2003)","1995-2003","wsj-tech-watching-analyst-industry-1998-002531","75 analysts; founded by Gideon Gartner in Cambridge MA 1995"
"intelliquest-info","IntelliQuest Information Group","firm","industry-analyst","acquired","WPP / Kantar (2000s)","1980s-2000s","wsj-tech-watching-analyst-industry-1998-002531","Market research; buyer satisfaction"
"yankee-group","Yankee Group","firm","industry-analyst","acquired","451 Research (2013), S&P Global","1970-2013","wsj-tech-watching-analyst-industry-1998-002531","100 analysts; opinionated telecom experts"
"adams-harkness-hill","Adams, Harkness & Hill","firm","investment-banking-research","acquired","Canaccord Capital (2006)","1903-2006","wsj-tech-watching-analyst-industry-1998-002531","Boston investment bank; Sherri Wolf analyst"
"sherri-wolf","Sherri Wolf","person","securities-analyst","active","","1990s-present","wsj-tech-watching-analyst-industry-1998-002531","Adams Harkness Hill analyst covering industry-research firms"
"george-colony","George Colony","person","IT-research","active","","1983-present","wsj-tech-watching-analyst-industry-1998-002531","Forrester Research founder/president"
"gideon-gartner","Gideon Gartner","person","IT-research","deceased","","1935-2017","wsj-tech-watching-analyst-industry-1998-002531","Founder of Gartner Group; later founded Giga Group 1995"
"marsha-haugen","Marsha Haugen","person","IT-market-research","unknown [REVIEW]","","1990s-2000s","wsj-tech-watching-analyst-industry-1998-002531","HP computer division market research manager; $4M annual analyst spend"
"leonard-tenner","Leonard Tenner","person","IT-leadership","unknown [REVIEW]","","1990s-present","wsj-tech-watching-analyst-industry-1998-002531","Hewitt Associates CIO (Lincolnshire, IL)"
"robert-paquin","Robert Paquin","person","IT-leadership","unknown [REVIEW]","","1990s-present","wsj-tech-watching-analyst-industry-1998-002531","L.L. Bean VP information services (Freeport, ME)"
"john-w-harmon","John W. Harmon","person","government-IT","unknown [REVIEW]","","1990s-present","wsj-tech-watching-analyst-industry-1998-002531","U.S. GAO CIO"
"rick-o-coin","Rick O'Coin","person","IT-analyst","unknown [REVIEW]","","1990s-present","wsj-tech-watching-analyst-industry-1998-002531","Aetna information-technology team leader"
"deon-babiuk","Deon Babiuk","person","IT-analyst","unknown [REVIEW]","","1990s-present","wsj-tech-watching-analyst-industry-1998-002531","IPL Energy senior technical analyst (Calgary AB)"
"hewlett-packard","Hewlett-Packard","company","IT-hardware","split","HP Inc + HPE (2015)","1939-2015","wsj-tech-watching-analyst-industry-1998-002531","Marsha Haugen's employer"
"aetna","Aetna Inc.","company","insurance","acquired","CVS Health (2018)","1853-2018","wsj-tech-watching-analyst-industry-1998-002531","Rick O'Coin's employer"
"ll-bean","L.L. Bean Company","company","retail","active","","1912-present","wsj-tech-watching-analyst-industry-1998-002531","Robert Paquin's employer"
"hewitt-associates","Hewitt Associates","company","HR-consulting","acquired","Aon (2010)","1940-2010","wsj-tech-watching-analyst-industry-1998-002531","Tenner's employer"
"gao","U.S. General Accounting Office (GAO)","agency","government-audit","active","renamed Government Accountability Office 2004","1921-present","wsj-tech-watching-analyst-industry-1998-002531","Harmon's employer"
"ipl-energy","IPL Energy Inc.","company","energy-pipelines","renamed","Enbridge Inc. (2001)","1949-2001","wsj-tech-watching-analyst-industry-1998-002531","Babiuk's employer"
"lawson-software","Lawson Software","company","enterprise-software","acquired","Infor (2011)","1975-2011","wsj-tech-watching-analyst-industry-1998-002531","Minneapolis financial-software firm; LL Bean contract analyzed by Meta"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1969-present","wsj-tech-watching-analyst-industry-1998-002531","Aberdeen Group co-founder, VP/EVP/CRO; prior: PHI, Wang, ADL, Prime, Stratus, DEC"
