"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analyst","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-present","server-deal-turns-rivals-into-allies-seq-bdc3af","Boston-based IT industry analyst firm"
"peter-s-kastner","Peter S. Kastner","person","industry-analyst","active","","1970s-present","server-deal-turns-rivals-into-allies-seq-bdc3af","EVP / chief research officer / research VP; various titles 1988-2007"
"ncr-corp","NCR Corporation","company","computer-systems","active","","1884-present","server-deal-turns-rivals-into-allies-seq-bdc3af","Dayton OH; spun off from AT&T 1996; banking/retail systems"
"sequent-computer","Sequent Computer Systems, Inc.","company","computer-systems","acquired","IBM (1999)","1983-1999","server-deal-turns-rivals-into-allies-seq-bdc3af","Beaverton OR; pioneered NUMA architecture; acquired by IBM 1999 for $810M"
"intel-corporation","Intel Corporation","company","semiconductor","active","","1968-present","server-deal-turns-rivals-into-allies-seq-bdc3af","Leading x86 CPU manufacturer"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","server-deal-turns-rivals-into-allies-seq-bdc3af","Redmond WA software company"
"oracle-corp","Oracle Corporation","company","database-software","active","","1977-present","server-deal-turns-rivals-into-allies-seq-bdc3af","Flagship database vendor; acquired Sun Microsystems 2010"
"sap-ag","SAP AG (later SAP SE)","company","enterprise-software","active","SAP SE (2014)","1972-present","server-deal-turns-rivals-into-allies-seq-bdc3af","Walldorf Germany-based ERP vendor; R/3 and later S/4HANA"
"dell-computer","Dell Computer / Dell Inc.","company","PC-manufacturing","active","Dell Technologies (2016-)","1984-present","server-deal-turns-rivals-into-allies-seq-bdc3af","Direct-sales PC maker"
"informationweek","InformationWeek / TechWeb","firm","news-media","active","","1985-present","server-deal-turns-rivals-into-allies-seq-bdc3af","IT business trade publication; Techweb digital arm"
"mark-hurd","Mark V. Hurd","person","executive","deceased","","1956-2019","server-deal-turns-rivals-into-allies-seq-bdc3af","NCR VP marketing 1997 -> NCR CEO 2003 -> HP CEO 2005-2010 -> Oracle co-CEO 2014-2019; deceased October 2019"
"andre-dahan-sequent","Andre Dahan","person","executive","active","","","server-deal-turns-rivals-into-allies-seq-bdc3af","Sequent SVP sales and marketing, 1997-era"
"baan-co","Baan Company","company","enterprise-software","acquired","Infor (2003)","1978-2003","server-deal-turns-rivals-into-allies-seq-bdc3af","Dutch ERP vendor; acquired by Invensys 2000; resold to Cerberus and then Infor"
"compaq","Compaq Computer Corporation","company","PC-manufacturing","dissolved","HP (2002)","1982-2002","server-deal-turns-rivals-into-allies-seq-bdc3af","Houston-based PC/server maker; merged with HP May 2002"
"att-corp","AT&T Corporation","company","telecommunications","split","1996 Trivestiture (Lucent + NCR + core AT&T)","1885-2005","server-deal-turns-rivals-into-allies-seq-bdc3af","AT&T divested NCR in 1996 after acquiring it 1991; eventually absorbed by SBC Communications 2005"
