"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"mems","Microelectronic Machines (MEMS)","platform","","1990s-present","emerging","mature","topic-semiconductor-practice-definition-2002","Current focus"
"photonics","Photonics","platform","","1990s-present","emerging","mature","topic-semiconductor-practice-definition-2002","Current focus"
"software-defined-radio","Silicon/Software-Defined Radio","platform","","2000-present","emerging","mature","topic-semiconductor-practice-definition-2002","Current focus"
"network-processing-unit","Network Processing Unit (NPU)","platform","","2000-present","emerging","mature","topic-semiconductor-practice-definition-2002","Special purpose CPU"
"ultra-wideband","Ultra Wide Band (UWB)","protocol","","2002-2015","emerging","obsolete","topic-semiconductor-practice-definition-2002","Wireless data/video focus"
"wifi","WiFi","protocol","","1999-present","emerging","mature","topic-semiconductor-practice-definition-2002","High growth wireless data market"
"silicon-on-insulator","Silicon on Insulator (SOI)","platform","","2001-present","emerging","mature","topic-semiconductor-practice-definition-2002","Intel finally acknowledged need"
"gallium-arsenide","Gallium Arsenide (GaAs)","platform","","1980s-present","mature","legacy","topic-semiconductor-practice-definition-2002","Wireless battle"
"silicon-germanium","Germanium-doped Silicon (SiGe)","platform","","2000-present","emerging","mature","topic-semiconductor-practice-definition-2002","Wireless battle"
"bulk-cmos","Bulk CMOS","platform","","1970s-present","mature","mature","topic-semiconductor-practice-definition-2002","Wireless battle"
"300mm-wafer","300mm Wafer Process","platform","","2000-present","emerging","mature","topic-semiconductor-practice-definition-2002","$2.7B green-field cost"
"450mm-wafer","450mm Wafer Transition","platform","","2010-present","emerging","stalled","topic-semiconductor-practice-definition-2002","Forecast as future transition"
"sub-100nm-process","Sub-100 nanometer process","platform","","2002-present","emerging","legacy","topic-semiconductor-practice-definition-2002","Only big-3 can self-fund"
"design-for-test","Design For Test (DFT)","framework","","1990s-present","emerging","mature","topic-semiconductor-practice-definition-2002","Finally mainstreaming"
"atpg","Automatic Test Pattern Generation (ATPG)","framework","","1980s-present","mature","mature","topic-semiconductor-practice-definition-2002",""
"system-on-chip","System-on-Chip (SoC)","platform","","1990s-present","emerging","mature","topic-semiconductor-practice-definition-2002","Multi-die packages"
"ip-cores","Semiconductor IP Cores","framework","","1990s-present","emerging","mature","topic-semiconductor-practice-definition-2002","Design reuse"
"molecular-circuits","Molecular Circuits","platform","","2001-present","emerging","research","topic-semiconductor-practice-definition-2002","HP/IBM/univ labs"
"plastic-logic-inkjet","Plastic Logic conductive-ink circuits","platform","Plastic Logic","2000-2015","emerging","failed","topic-semiconductor-practice-definition-2002","Potentially disruptive per 2002 doc"
"low-power-memory","Low-power memory devices","platform","","2000-present","emerging","mature","topic-semiconductor-practice-definition-2002","For portable products"
"fast-cycle-ram","Fast-cycle RAM","platform","","2000-present","emerging","mature","topic-semiconductor-practice-definition-2002","Graphics/routers"
