"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"topic-semiconductor-practice-definition-2002-OBS-001","topic-semiconductor-practice-definition-2002","","","market-data","2001","WW semiconductor revenue 2001","$132B (-32% YoY)","high","ingest-extraction","industry-analysis","p.1","Deepest downturn in industry history",""
"topic-semiconductor-practice-definition-2002-OBS-002","topic-semiconductor-practice-definition-2002","intel","sub-100nm-process","viability-prediction","2005","Leading-edge self-funders","Only Intel, Samsung, TSMC","high","ingest-extraction","expert-opinion","p.1","Post-hoc validated",""
"topic-semiconductor-practice-definition-2002-OBS-003","topic-semiconductor-practice-definition-2002","","ip-cores","viability-prediction","2005","Fabless growth","Number of fabless semi companies will increase","high","ingest-extraction","industry-analysis","p.1","Validated (Nvidia/Qualcomm/Broadcom/AMD post-GloFo)",""
"topic-semiconductor-practice-definition-2002-OBS-004","topic-semiconductor-practice-definition-2002","","low-power-memory","topic-insight","2002","Memory segmentation","Specialized designs (low-power portable, fast-cycle graphics/router)","high","ingest-extraction","industry-analysis","p.1","",""
"topic-semiconductor-practice-definition-2002-OBS-005","topic-semiconductor-practice-definition-2002","intel","silicon-on-insulator","technology-assessment","2002","Intel SOI stance","Finally acknowledged future need","high","ingest-extraction","document-review","p.1","Significant wafer supplier market",""
"topic-semiconductor-practice-definition-2002-OBS-006","topic-semiconductor-practice-definition-2002","","gallium-arsenide","technology-assessment","2002","Wireless material battle","GaAs vs SiGe vs bulk CMOS continue to compete","high","ingest-extraction","industry-analysis","p.1","",""
"topic-semiconductor-practice-definition-2002-OBS-007","topic-semiconductor-practice-definition-2002","plastic-logic","plastic-logic-inkjet","viability-prediction","2002","Disruptive semiconductor tech","Fine jets writing circuits with conductive plastic inks","medium","ingest-extraction","industry-analysis","p.2","Did not commercialize at scale",""
"topic-semiconductor-practice-definition-2002-OBS-008","topic-semiconductor-practice-definition-2002","ibm","molecular-circuits","technology-assessment","2002","Molecular circuits","HP, IBM, universities demonstrated in labs","high","ingest-extraction","document-review","p.2","",""
"topic-semiconductor-practice-definition-2002-OBS-009","topic-semiconductor-practice-definition-2002","","","market-data","2001","Design NRE cost","$10M+ per device","high","ingest-extraction","industry-analysis","p.2","Mfg NRE 1/10 as much",""
"topic-semiconductor-practice-definition-2002-OBS-010","topic-semiconductor-practice-definition-2002","","ip-cores","topic-insight","2002","IP-firm consolidation","Many acquired or disappearing post-2001; more capable firms designing full subsystems","high","ingest-extraction","industry-analysis","p.2","",""
"topic-semiconductor-practice-definition-2002-OBS-011","topic-semiconductor-practice-definition-2002","","","technology-assessment","2002","Design verification share","Over 70% of design cycle time; 2-3x more verification than design engineers","high","ingest-extraction","industry-analysis","p.2","Validated trend",""
"topic-semiconductor-practice-definition-2002-OBS-012","topic-semiconductor-practice-definition-2002","","300mm-wafer","market-data","2001","300mm green-field facility cost","$2.7B+","high","ingest-extraction","industry-analysis","p.3","2001 estimate",""
"topic-semiconductor-practice-definition-2002-OBS-013","topic-semiconductor-practice-definition-2002","","450mm-wafer","viability-prediction","2010","450mm transition forecast","Future transition beyond 300mm","medium","ingest-extraction","expert-opinion","p.3","Actual outcome: 450mm stalled",""
"topic-semiconductor-practice-definition-2002-OBS-014","topic-semiconductor-practice-definition-2002","","design-for-test","technology-assessment","2002","DFT mainstreaming","Finally becoming mainstream + integrated in design tools","high","ingest-extraction","industry-analysis","p.3","Correctly predicted",""
"topic-semiconductor-practice-definition-2002-OBS-015","topic-semiconductor-practice-definition-2002","","system-on-chip","viability-prediction","2005","SoC multi-signal test","Single probe/socket for digital+analog+RF+mixed","high","ingest-extraction","industry-analysis","p.3","Mainstream by 2010s",""
"topic-semiconductor-practice-definition-2002-OBS-016","topic-semiconductor-practice-definition-2002","","photonics","viability-prediction","2005","Wafer probing photonics","No production-ready means exists","high","ingest-extraction","industry-analysis","p.3","Partially solved later",""
"topic-semiconductor-practice-definition-2002-OBS-017","topic-semiconductor-practice-definition-2002","","mems","viability-prediction","2005","New test methods for MEMS/sensors","Need to be invented","high","ingest-extraction","industry-analysis","p.3","Validated",""
"topic-semiconductor-practice-definition-2002-OBS-018","topic-semiconductor-practice-definition-2002","","","technology-assessment","2002","Physical failure analysis","Difficult below 90nm; compounds yield ramp","high","ingest-extraction","industry-analysis","p.3","Correct",""
"topic-semiconductor-practice-definition-2002-OBS-019","topic-semiconductor-practice-definition-2002","aberdeen-semi-practice","","framework-factor","2002","Application segments","Communications, computers, consumer, telematics","verified","ingest-extraction","document-review","p.4","",""
"topic-semiconductor-practice-definition-2002-OBS-020","topic-semiconductor-practice-definition-2002","aberdeen-semi-practice","","framework-factor","2002","Target device types","8 (analog/DSP, imaging, embedded, networking, non-commodity memory, microprocessors, sensors, wireless)","verified","ingest-extraction","document-review","p.4","",""
"topic-semiconductor-practice-definition-2002-OBS-021","topic-semiconductor-practice-definition-2002","aberdeen-semi-practice","","framework-factor","2002","Target company types","Fabless + Merchant IDMs","verified","ingest-extraction","document-review","p.4","",""
"topic-semiconductor-practice-definition-2002-OBS-022","topic-semiconductor-practice-definition-2002","aberdeen-semi-practice","","framework-factor","2002","Target account count","36 named firms","verified","ingest-extraction","document-review","p.4","13 marked as current Aberdeen targets (+)",""
"topic-semiconductor-practice-definition-2002-OBS-023","topic-semiconductor-practice-definition-2002","","","topic-insight","2002","Inventory and capacity","Excess inventory finally disappearing; utilization improving for wireless+consumer","high","ingest-extraction","industry-analysis","p.1","Post-downturn recovery signal",""
