entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
aberdeen-group,Aberdeen Group,firm,Market Research / IT Consulting,acquired,Aberdeen/Harte-Hanks,1988-present,ecpspr~1-4968bf,Author organization; contact Andy Bochman (617) 854-5285 bochman@aberdeen.com for EC professional services analysis
ibm,IBM Corporation,company,Enterprise IT Hardware/Services,active,,1911-present,ecpspr~1-4968bf,Goliath of computer world; $80B revenues 1997; Global Services Division with 120000 professionals; 10000 dedicated to E-business; works almost exclusively with World 2000 enterprises; OEM category leader in EC professional services
hewlett-packard,Hewlett-Packard (HP),company,Enterprise IT Hardware/Services,split,HP Inc./HPE (2015),1939-present,ecpspr~1-4968bf,$43B revenues; world's second largest computer company; >80% revenue from computer systems/peripherals; responsible for >50% of all commercial Unix web servers; $6.2B in professional services; VeriFone acquisition; strong Unix and NT platform coverage
digital-equipment,Digital Equipment Corporation (DEC),company,Enterprise IT Hardware,acquired,Compaq (1998),1957-1998,ecpspr~1-4968bf,$13B supplier; professional services = 40% of revenue ($5.4B); being bought by Compaq for systems integration expertise and sales force; Maynard MA; number three OEM in professional services
microsoft,Microsoft Corporation,company,Enterprise Software / OS,active,,1975-present,ecpspr~1-4968bf,World's largest independent software company; only company shipping all major EC components with single DCOM object model; Aberdeen predicts will stick to software licensing rather than professional services market
oracle,Oracle Corporation,company,Enterprise Software/Database,active,,1977-present,ecpspr~1-4968bf,$5.6B sales; 30000 employees; leading RDBMS supplier; 10000+ consultants in 55 countries; flagging RDBMS sales growth; applications market is best chance to ride EC wave
sap,SAP America Inc.,company,Enterprise Software,active,,1972-present,ecpspr~1-4968bf,Market and technology leader in ERP; fourth-largest independent software firm; 13000 employees in 50+ countries; R/3 running in 7000+ companies including Microsoft IBM and GM; consulting = nearly one-third of Q4-97 revenue; Pandesic LLC joint venture with Intel for EC
cambridge-technology-partners,Cambridge Technology Partners (CTP),company,IT Professional Services,acquired,unknown,1991-2004,ecpspr~1-4968bf,3000 staff; focused on middle-market enterprises; refuses to work with SAP clients; focuses on PeopleSoft and Baan; fixed-price contracts; 70% of 1997 new business internet-related; strong partner of Baan and PeopleSoft
eds,Electronic Data Systems (EDS),company,IT Services / Outsourcing,acquired,unknown,1962-2008,ecpspr~1-4968bf,110000 employees in 44 countries; one of largest data processing companies; A.T. Kearney management consulting ($1.1B 1997); E-commerce only 2% of revenues in 1997; major InterWorld project announced March 1998
ge-information-services,GE Information Services (GEIS),company,IT Services / EDI,acquired,unknown,1960s-2000s,ecpspr~1-4968bf,2000 service professionals dedicated to E-commerce; only IBM claims more; EDI stalwart for nearly 30 years; dominant EC player for almost three decades; global knowledge of local requirements; 40000+ largest customers; 42 countries
sterling-commerce,Sterling Commerce Inc.,company,Enterprise Software / EDI,acquired,unknown,1975-present,ecpspr~1-4968bf,Number two EDI/VAN integrator; most progressive in moving from VAN to Internet/EDI; second in size only to GEIS; broadest product offerings in industry; EDI/EFT and internet-enabled marketing-to-sales-to-order EC channels
harbinger,Harbinger Corporation,company,Enterprise Software / EDI,acquired,unknown,1988-2004,ecpspr~1-4968bf,Baby among big three EDI/VAN integrators; fewer than 1000 employees; lead in PC-based EDI; acquisition of Premenos makes it largest provider of Internet-based EDI for AS/400; positioned to undercut larger competition
tandem-computers,Tandem Computers,company,Enterprise IT Hardware,acquired,Compaq (1997),1974-1997,ecpspr~1-4968bf,Acquired by Compaq before DEC acquisition; high-end TP expertise; combined Compaq-Tandem-Digital creates major E-commerce force
compaq,Compaq,company,Enterprise IT Hardware,dissolved,HP (2002),1982-2002,ecpspr~1-4968bf,Acquiring Digital Equipment; sees Digital as systems integration and professional services provider; combined with Tandem and Digital becomes major EC force
pandesic,Pandesic LLC,company,Enterprise Software / e-Commerce,dissolved,,1997-2000,ecpspr~1-4968bf,Joint venture of SAP America and Intel; announced August 1997; SAP high-end business applications for mid-range and small enterprises EC; 60-70% customers in small or very small range
intel,Intel Corporation,company,Semiconductor,active,,1968-present,ecpspr~1-4968bf,Joint venture partner with SAP in Pandesic LLC for mid-market EC solutions
at-kearney,A.T. Kearney,firm,Management Consulting,acquired,unknown,1926-present,ecpspr~1-4968bf,EDS management consulting subsidiary; $1.1B in sales 1997
baan,Baan,company,Enterprise Software / ERP,acquired,unknown,1978-2003,ecpspr~1-4968bf,CTP client and partner; ERP leader in selected verticals; moving rapidly to extend supply chain; ahead of SAP in some innovation areas
peoplesoft,PeopleSoft,company,Enterprise Software / ERP,unknown,unknown,1987-2005,ecpspr~1-4968bf,CTP client and partner; ERP leader in selected verticals; moving to extend supply chain for B2B EC
interworld,InterWorld Technology Corporation,company,Internet Software / e-Commerce,acquired,unknown,1995-2000,ecpspr~1-4968bf,Major E-business project with EDS announced March 1998; cited as example of EDS E-commerce platform relationship
cybercash,CyberCash Inc.,company,Internet Payment,dissolved,,1994-2001,ecpspr~1-4968bf,Cited as payment service in CAP architecture; purchased ICVerify in early 1998; payment API used by catalog/transaction management applications
verifone,VeriFone Inc.,company,Payment Systems,acquired,Hewlett-Packard (1997),1981-2018,ecpspr~1-4968bf,HP acquisition cited as EC services differentiator; internet payment system cited in vertical EC services taxonomy
first-virtual,First Virtual Holdings,company,Internet Payment,dissolved,,1994-2000,ecpspr~1-4968bf,Cited in vertical EC services taxonomy as payment API
digicash,DigiCash Inc.,company,Internet Payment,dissolved,,1989-1998,ecpspr~1-4968bf,Cited in vertical EC services taxonomy as payment API
amazon-com,Amazon.com,company,Internet Retail,active,,1994-present,ecpspr~1-4968bf,Cited as web-based marketing catalog startup getting brick-and-mortar competitors to take notice
cdnow,CDNow,company,Internet Retail,acquired,unknown,1994-2004,ecpspr~1-4968bf,Online music retailer; cited as example of EC startup driving brick-and-mortar competitive response
barnes-noble,Barnes and Noble,company,Retail / Internet Retail,active,,1886-present,ecpspr~1-4968bf,Cited as brick-and-mortar competitor embarking on E-commerce in response to Amazon and online competitors
tower-records,Tower Records,company,Retail / Music,dissolved,,1960-2006,ecpspr~1-4968bf,Cited as brick-and-mortar competitor responding to CDNow and online music retailers
world-bank,World Bank,institution,International Finance,active,,1944-present,ecpspr~1-4968bf,Cited as source: infrastructure improvements have tangible effects on economic development; internet improves on older distribution systems
