tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
oracle-rdbms,Oracle Database (RDBMS),platform,Oracle,1979-present,mature,active,2026-kastner-oracle-longitudinal,Oracle Version 2 (1979) through Oracle Database 23ai (2024); most-observed technology in Oracle archive thread
oracle-v7,Oracle7,platform,Oracle,1992-1997,mature,discontinued,2026-kastner-oracle-longitudinal,Oracle7 introduced stored procedures and PL/SQL maturity; dominant in Kastner archive 1993–1996
oracle-v8,Oracle8 / Oracle8i,platform,Oracle,1997-2001,mature,discontinued,2026-kastner-oracle-longitudinal,Oracle8 (1997) added object-relational; Oracle8i (1999) added Java in the database; heavy archive coverage
oracle-9i,Oracle9i / Oracle9i RAC,platform,Oracle,2001-2004,mature,discontinued,2026-kastner-oracle-longitudinal,Oracle9i Real Application Clusters; Kastner-cited in Compaq Tru64 cluster study 2001
oracle-10g,Oracle Database 10g,platform,Oracle,2003-2007,mature,discontinued,2026-kastner-oracle-longitudinal,10g introduced grid computing branding; first significant cloud-adjacent Oracle DB positioning
oracle-19c,Oracle Database 19c (Long-Term Release),platform,Oracle,2019-present,mature,active,2026-kastner-oracle-longitudinal,Current dominant on-premise Oracle DB release as of 2026; widely deployed in enterprise
oracle-23ai,Oracle Database 23ai,platform,Oracle,2024-present,emerging,active,2026-kastner-oracle-longitudinal,2024 rebrand emphasizing AI vector search and in-database ML; direct follow-on to the InterOffice AI thread
oracle-interoffice,Oracle InterOffice (Pegasus),application,Oracle,1995-2002,declining,discontinued,2026-kastner-oracle-longitudinal,"Code-named Pegasus; announced Dec 13 1995; modular groupware with document management, workflow, messaging; featured document summarization — earliest AI-adjacent feature in Kastner archive; abandoned 2002"
oracle-office,Oracle Office (pre-InterOffice),application,Oracle,1993-1995,declining,discontinued,2026-kastner-oracle-longitudinal,Earlier monolithic Oracle groupware product; deconstructed and replaced by modular InterOffice architecture 1995
oracle-designer2000,Oracle Designer/2000,application,Oracle,1996-2002,declining,discontinued,2026-kastner-oracle-longitudinal,CASE/data modeling tool; 13 observations in archive; succeeded by Oracle Designer 10g
oracle-developer2000,Oracle Developer/2000,application,Oracle,1996-2003,declining,discontinued,2026-kastner-oracle-longitudinal,Client-server forms and reports development environment; 15 observations; succeeded by Oracle Forms/Reports
oracle-forms,Oracle Forms / Oracle Reports,application,Oracle,1984-present,declining,active-legacy,2026-kastner-oracle-longitudinal,Predecessor lineage to Developer/2000; still maintained for legacy applications as of 2026
oracle-nca,Oracle Network Computing Architecture (NCA),framework,Oracle,1996-2001,declining,discontinued,2026-kastner-oracle-longitudinal,Ellison's vision of thin-client NC replacing PC; Java cartridge model; partially right on Java; NC hardware failed
oracle-nc,Network Computer (NC),platform,Oracle/Sun/IBM,1996-1999,experimental,discontinued,2026-kastner-oracle-longitudinal,Sub-$500 diskless Java terminal; Ellison's PC-killer device; market rejected; concept lived on in Chromebook era
oracle-applications,Oracle Applications (EBS),application,Oracle,1988-present,mature,active,2026-kastner-oracle-longitudinal,"Oracle E-Business Suite; financials, HR, manufacturing, supply chain; primary revenue growth vehicle 1997–2010"
oracle-ebusiness-suite,Oracle E-Business Suite 11i,application,Oracle,2000-2010,mature,active-legacy,2026-kastner-oracle-longitudinal,EBS 11i was the flagship ERP suite during the PeopleSoft acquisition era; Katherine Jones primary analyst
oracle-fusion,Oracle Fusion Applications / Oracle Cloud Applications,application,Oracle,2011-present,emerging,active,2026-kastner-oracle-longitudinal,Next-generation SaaS ERP/HCM replacing E-Business Suite; cloud delivery via OCI
oracle-data-mart-suite,Oracle Data Mart Suite for NT,application,Oracle,1997-2001,declining,discontinued,2026-kastner-oracle-longitudinal,Mass-market data warehousing on Windows NT; 14 observations; precursor to Oracle Analytics
oracle-oci,Oracle Cloud Infrastructure (OCI),platform,Oracle,2016-present,emerging,active,2026-kastner-oracle-longitudinal,Gen 2 cloud platform; positioned against AWS/Azure; key battleground for Oracle's cloud survival
oracle-autonomous-db,Oracle Autonomous Database,platform,Oracle,2018-present,emerging,active,2026-kastner-oracle-longitudinal,Self-driving/self-patching cloud database; major differentiation claim vs. AWS RDS and Azure SQL
oracle-java,Java (Sun/Oracle),platform,Sun Microsystems / Oracle,1995-present,mature,active,2026-kastner-oracle-longitudinal,Java acquired via Sun 2010; Oracle vs. Google lawsuit; Java remains dominant enterprise language 2026
mysql,MySQL,platform,MySQL AB / Sun / Oracle,1995-present,mature,active,2026-kastner-oracle-longitudinal,Open-source RDBMS acquired via Sun 2010; world's most-deployed database; Oracle maintains community and enterprise editions
oracle-sun-sparc,Sun SPARC / Solaris,platform,Sun / Oracle,1987-present,declining,active-niche,2026-kastner-oracle-longitudinal,Oracle acquired Sun 2010 for $7.4B; SPARC T-series servers maintained through 2017; Solaris still deployed
oracle-peoplesoft,PeopleSoft (Oracle acquisition),application,Oracle,2005-present,mature,active-legacy,2026-kastner-oracle-longitudinal,Oracle acquired PeopleSoft 2005 after 18-month hostile bid; PeopleSoft HCM still widely deployed 2026
oracle-siebel,Siebel CRM (Oracle acquisition),application,Oracle,2006-present,declining,active-legacy,2026-kastner-oracle-longitudinal,Oracle acquired Siebel 2006 for $5.85B; Siebel On Premise being migrated to Oracle Sales Cloud
oracle-jd-edwards,JD Edwards EnterpriseOne,application,Oracle,2003-present,mature,active,2026-kastner-oracle-longitudinal,Acquired with PeopleSoft; JDE still actively sold for manufacturing/distribution verticals 2026
tpc-benchmark,TPC Benchmark (TPC-A/C/D/E/H),framework,TPC (Oracle founding member),1988-present,active,active,2026-kastner-oracle-longitudinal,Oracle dominated TPC-C records 1992–2002; Kastner used TPC results as primary benchmark currency
pl-sql,PL/SQL (Oracle Procedural Language),platform,Oracle,1991-present,mature,active,2026-kastner-oracle-longitudinal,Oracle's stored procedure language; critical lock-in mechanism; still primary Oracle procedural extension 2026
oracle-exadata,Oracle Exadata,platform,Oracle,2008-present,emerging,active,2026-kastner-oracle-longitudinal,Engineered system combining Oracle DB with specialized storage; dominant in high-performance Oracle deployments
oracle-apex,Oracle APEX (Application Express),application,Oracle,2004-present,emerging,active,2026-kastner-oracle-longitudinal,Low-code development platform built on Oracle DB; modern successor to Developer/2000 lineage
oracle-analytics,Oracle Analytics / OBIEE,application,Oracle,2007-present,emerging,active,2026-kastner-oracle-longitudinal,Business intelligence platform evolved from Siebel Analytics acquisition; Oracle Analytics Cloud 2020
hyperion,Hyperion Solutions (Oracle acquisition),application,Oracle,2007-present,mature,active,2026-kastner-oracle-longitudinal,Oracle acquired Hyperion 2007 for $3.3B; EPM/planning market leader; Oracle EPM Cloud successor
oracle-financials,Oracle Financials / Cloud ERP Financials,application,Oracle,1988-present,mature,active,2026-kastner-oracle-longitudinal,Oracle's flagship financials application; evolved from Oracle Applications through EBS to Fusion/Cloud ERP
oracle-hcm,Oracle Human Capital Management (HCM),application,Oracle,1988-present,mature,active,2026-kastner-oracle-longitudinal,HR/payroll/talent; strengthened by PeopleSoft acquisition; Oracle HCM Cloud primary competitive vehicle vs. Workday
oracle-supply-chain,Oracle Supply Chain Management,application,Oracle,1995-present,mature,active,2026-kastner-oracle-longitudinal,SCM module referenced in e-Business supply chain study 2000; Oracle SCM Cloud current
oracle-etrust-integration,Oracle Directory Services (LDAP),application,Oracle,1998-present,mature,active,2026-kastner-oracle-longitudinal,Oracle Internet Directory (OID); LDAP-based enterprise directory; evolved into Oracle Unified Directory
oracle-net8,Oracle Net8 / Oracle Net Services,protocol,Oracle,1997-present,mature,active,2026-kastner-oracle-longitudinal,Network connectivity layer for Oracle database; SQL*Net predecessor; Oracle Net Services current
peter-kastner,Peter S. Kastner (Analyst),analyst,Aberdeen Group / Independent,1979-present,active,active,2026-kastner-oracle-longitudinal,Aberdeen Group co-founder and CRO; MIT PhD; primary Oracle analyst in archive 1993–2006
larry-ellison,Larry Ellison (Oracle CEO),executive,Oracle,1977-present,active,active-as-cto,2026-kastner-oracle-longitudinal,Oracle founder and CEO 1977–2014; Executive Chairman and CTO 2014–present; archive's most-quoted executive
katherine-jones,Katherine Jones (Analyst),analyst,Aberdeen Group,2001-2003,active,retired,2026-kastner-oracle-longitudinal,Aberdeen Group analyst covering Oracle Applications era; authored AppsWorld studies 2002–2003
oracle-corporation,Oracle Corporation,vendor,Oracle,1977-present,mature,active,2026-kastner-oracle-longitudinal,Oracle Corporation as whole enterprise entity; used when observations reference the company broadly
