"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2-OBS-001","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2","","server-recentralization","market-data","2002","Enterprise server sprawl","Organizations have hundreds to thousands of small underutilized servers","high","ingest-extraction","industry-analysis","abstract","Characterization of the sprawl problem driving re-centralization initiative"
"2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2-OBS-002","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2","","server-recentralization","strategy-classification","2002","Server re-centralization priority","One of today's top IT initiatives","high","ingest-extraction","industry-analysis","abstract","Aberdeen positions re-centralization as a leading enterprise IT priority in 2002"
"2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2-OBS-003","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2","unisys","unisys-es7000","technology-assessment","2002","ES7000 architecture","32-way CMP (cellular multiprocessor) server; Windows 2000 Datacenter-certified","high","ingest-extraction","document-review","abstract","CMP architecture allows partitioning; key differentiator over conventional 8-way SMP"
"2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2-OBS-004","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2","unisys","unisys-es7000","strategy-classification","2002","ES7000 positioning","Primary Windows-based re-centralization platform for enterprises above 8-way","high","ingest-extraction","competitive-profiling","abstract","Study positions ES7000 as the go-to platform for Windows re-centralization objectives"
"2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2-OBS-005","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2","","server-recentralization","framework-factor","2002","Re-centralization benefit: application consolidation","Bring applications onto fewer larger servers","high","ingest-extraction","industry-analysis","abstract","Factor 1 of re-centralization value proposition"
"2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2-OBS-006","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2","","server-recentralization","framework-factor","2002","Re-centralization benefit: database consolidation","Bring databases onto fewer larger servers","high","ingest-extraction","industry-analysis","abstract","Factor 2 of re-centralization value proposition"
"2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2-OBS-007","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2","","server-recentralization","framework-factor","2002","Re-centralization benefit: service consolidation","Consolidate services for operational control","high","ingest-extraction","industry-analysis","abstract","Factor 3 of re-centralization value proposition"
"2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2-OBS-008","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2","","server-recentralization","framework-factor","2002","Re-centralization benefit: reliability","Highly reliable servers reduce downtime vs. distributed small servers","high","ingest-extraction","industry-analysis","abstract","Factor 4: reliability of large enterprise-class server vs. many commodity servers"
"2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2-OBS-009","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2","unisys","unisys-es7000","viability-prediction","2002","ES7000 as winning re-centralization platform","IT buyers choosing ES7000 for Windows re-centralization","medium","outcome-linkage","expert-opinion","abstract","Sponsored paper positions ES7000 as the preferred buyer choice; prediction of market traction"
"2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2-OBS-010","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2","unisys","unisys-es7000","actual-outcome","2010","ES7000 product line longevity","ES7000 line continued through decade; Unisys remained active enterprise IT vendor","verified","web-source","document-review","n/a","Unisys shipped multiple ES7000 generations through 2000s; company active as of 2026"
"2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2-OBS-011","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2","","server-recentralization","actual-outcome","2010","Server consolidation/re-centralization trend outcome","Virtualization (VMware) and cloud (AWS) realized re-centralization at massive scale","verified","web-source","document-review","n/a","Re-centralization thesis fully validated; x86 consolidation + virtualization became dominant IT architecture"
"2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2-OBS-012","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2","microsoft","windows-2000-datacenter","technology-assessment","2002","Windows 2000 Datacenter Server role in enterprise","Key OS platform for high-end x86 multi-processor consolidation","high","ingest-extraction","document-review","abstract","Windows 2000 Datacenter supported 32-way SMP; ES7000 designed to exploit this"
"2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2-OBS-013","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2","","intel-ia32-smp","technology-assessment","2002","Intel architecture scalability for enterprise consolidation","Industry standard server architecture enabling 32-way SMP via ES7000 CMP design","high","ingest-extraction","benchmarking","abstract","Intel IA-32 SMP with CMP partitioning enabled enterprise-class x86 consolidation"
"2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2-OBS-014","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2","unisys","unisys-es7000","benchmark-result","2001","ES7000 SAP R/3 benchmark record","Set mySAP.com performance record running Windows 2000 Datacenter + SQL Server 2000","high","ingest-extraction","benchmarking","keywords","Per Unisys history, ES7000 set SAP performance record on Windows platform (Feb 2001)"
