"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analyst","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-present","processor-editorial-article-much-in-stor-660f27","Boston-based IT industry analyst firm"
"peter-s-kastner","Peter S. Kastner","person","industry-analyst","active","","1970s-present","processor-editorial-article-much-in-stor-660f27","EVP / chief research officer / research VP / director of research, Aberdeen Group; various titles 2003-2007"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","processor-editorial-article-much-in-stor-660f27","Redmond WA software company"
"oracle-corp","Oracle Corporation","company","database-software","active","","1977-present","processor-editorial-article-much-in-stor-660f27","Flagship database vendor; acquired Sun Microsystems 2010; acquired PeopleSoft 2005"
"ibm","International Business Machines Corporation","company","IT-hardware-software-services","active","","1911-present","processor-editorial-article-much-in-stor-660f27","Mainframe and systems vendor"
"cisco-systems","Cisco Systems, Inc.","company","networking","active","","1984-present","processor-editorial-article-much-in-stor-660f27","Dominant enterprise networking vendor"
"peoplesoft","PeopleSoft, Inc.","company","enterprise-software","acquired","Oracle (2005)","1987-2005","processor-editorial-article-much-in-stor-660f27","HR/financials/ERP software vendor acquired by Oracle"
"sap-ag","SAP AG","company","enterprise-software","active","","1972-present","processor-editorial-article-much-in-stor-660f27","German ERP software market leader"
"siebel-systems","Siebel Systems","company","enterprise-software","acquired","Oracle (2006)","1993-2006","processor-editorial-article-much-in-stor-660f27","CRM market leader acquired by Oracle"
"gartner","Gartner, Inc.","firm","industry-analyst","active","","1979-present","processor-editorial-article-much-in-stor-660f27","Stamford CT IT research and advisory firm"
"steve-ballmer","Steve Ballmer","person","technology-executive","active","","1980-2014","processor-editorial-article-much-in-stor-660f27","Microsoft CEO 2000-2014"
"bill-gates","Bill Gates","person","technology-executive","active","","1975-2008","processor-editorial-article-much-in-stor-660f27","Microsoft chairman/chief software architect at article date"
"intuit","Intuit Inc.","company","small-business-software","active","","1983-present","processor-editorial-article-much-in-stor-660f27","QuickBooks/TurboTax maker"
"salesforce-com","Salesforce.com","company","crm-saas","active","","1999-present","processor-editorial-article-much-in-stor-660f27","SaaS CRM pioneer"
"mika-krammer","Mika Krammer","person","industry-analyst","active","","","processor-editorial-article-much-in-stor-660f27","Gartner VP of research at article date"
"chad-robinson","Chad Robinson","person","industry-analyst","active","","","processor-editorial-article-much-in-stor-660f27","Senior business analyst at Robert Frances Group"
"robert-frances-group","Robert Frances Group","firm","industry-analyst","active","","1992-present","processor-editorial-article-much-in-stor-660f27","Westport CT IT advisory firm"
"codeweaver","CodeWeavers, Inc.","company","software","active","","1996-present","processor-editorial-article-much-in-stor-660f27","CrossOver/Wine commercial vendor"
"great-plains-software","Great Plains Software","company","erp-software","acquired","Microsoft (2001)","1981-2001","processor-editorial-article-much-in-stor-660f27","ERP vendor acquired by Microsoft $1.1B"
"navision","Navision A/S","company","erp-software","acquired","Microsoft (2002)","1984-2002","processor-editorial-article-much-in-stor-660f27","Danish ERP vendor acquired by Microsoft"
"solomon-software","Solomon Software","company","erp-software","acquired","Great Plains (2000) -> Microsoft","1980-2000","processor-editorial-article-much-in-stor-660f27","ERP acquired by Great Plains, then rolled into Microsoft Business Solutions"
