"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"windows-os","Microsoft Windows (operating system)","operating-system","Microsoft","1985-present","mature","active","processor-editorial-article-much-in-stor-660f27","Desktop/server OS family"
"windows-longhorn","Microsoft Windows Longhorn / Vista","operating-system","Microsoft","2006-2017","new","end-of-life","processor-editorial-article-much-in-stor-660f27","Codename Longhorn shipped as Windows Vista (Jan 2007)"
"microsoft-sql-yukon","Microsoft SQL Server 2005 (codename Yukon)","application","Microsoft","2005-2016","new","legacy-supported","processor-editorial-article-much-in-stor-660f27","Major SQL Server release shipped November 2005"
"linux-os","Linux (operating system)","operating-system","open-source","1991-present","mature","active","processor-editorial-article-much-in-stor-660f27","Open source Unix-like OS family"
"sarbanes-oxley","Sarbanes-Oxley Act (SOX)","framework","US Federal Government","2002-present","new","active","processor-editorial-article-much-in-stor-660f27","US public-company accounting / internal-controls law"
"microsoft-dotnet","Microsoft .NET Framework","framework","Microsoft","2002-present","new","active","processor-editorial-article-much-in-stor-660f27","Succeeded by .NET Core / .NET 5+"
"tablet-pc","Microsoft Tablet PC platform","platform","Microsoft","2002-2010","new","legacy-supplanted","processor-editorial-article-much-in-stor-660f27","Windows XP Tablet PC Edition; eclipsed by iPad/Surface reboot"
"microsoft-office-2003","Microsoft Office 2003","application","Microsoft","2003-2014","new","end-of-life","processor-editorial-article-much-in-stor-660f27","Office release with InfoPath, OneNote debut"
"microsoft-live-communications-server","Microsoft Live Communications Server","application","Microsoft","2003-2007","new","legacy-supplanted","processor-editorial-article-much-in-stor-660f27","Federating IM/presence; evolved into Office Communications Server, Lync, Skype for Business, Teams"
"microsoft-virtual-server","Microsoft Virtual Server 2005","application","Microsoft","2004-2009","new","end-of-life","processor-editorial-article-much-in-stor-660f27","Type-2 hypervisor; supplanted by Hyper-V (2008)"
"microsoft-isa-server","Microsoft ISA Server (Internet Security and Acceleration)","application","Microsoft","2000-2010","new","end-of-life","processor-editorial-article-much-in-stor-660f27","Firewall/proxy; renamed Forefront Threat Management Gateway (2010), discontinued 2012"
"quickbooks","Intuit QuickBooks","application","Intuit","1983-present","mature","active","processor-editorial-article-much-in-stor-660f27","SMB accounting software; benchmark for high-volume SMB ERP"
