"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"netcompute-e6c378-OBS-001","netcompute-e6c378","network-computer-inc","nc-server","product-feature","1997","NC Server architecture tiers","Three-tier: NC OS Substrate + NC Required System Services + NC Applications","high","ingest-extraction","product-specification","NC Server Architecture","Can run on single host or distributed across multiple hosts"
"netcompute-e6c378-OBS-002","netcompute-e6c378","network-computer-inc","nc-server","product-feature","1997","NC Server OS Substrate options","DEC Unix, HP/UX 10, IBM AIX, Sun SPARC Solaris, Windows NT; plus low-cost NCI-branded substrate","high","ingest-extraction","product-specification","NC OS Substrate","Hardware-specific but allows abstracted services layer"
"netcompute-e6c378-OBS-003","netcompute-e6c378","network-computer-inc","bootp","product-feature","1997","NC Initialization protocol (initial)","BOOTP-based; provides IP address and software images to NC Clients","high","ingest-extraction","product-specification","NC Initialization","Future: DHCP for flexible IP allocation"
"netcompute-e6c378-OBS-004","netcompute-e6c378","network-computer-inc","dhcp","product-feature","1997","NC Initialization protocol (future)","DHCP -- more flexible IP allocation; important scalability for large deployments","high","ingest-extraction","product-specification","NC Initialization","Planned for future version"
"netcompute-e6c378-OBS-005","netcompute-e6c378","network-computer-inc","nc-card","product-feature","1997","NC Authentication mechanism","Smart card (NC Card) + password/PIN; higher security than magnetic stripe; enables VPN","high","ingest-extraction","product-specification","NC Authentication","Initial: standard Unix file system security + single-function smart card"
"netcompute-e6c378-OBS-006","netcompute-e6c378","network-computer-inc","ldap","product-feature","1997","NC Authorization standard","Based on LDAP; models user/resource mappings; supports charging for resource access","high","ingest-extraction","product-specification","NC Authorization","Not available in initial NC Server implementation"
"netcompute-e6c378-OBS-007","netcompute-e6c378","network-computer-inc","nfs","product-feature","1997","NC File System implementation","Based on Sun NFS; centralized file storage (NC clients have no local storage)","high","ingest-extraction","product-specification","NC File System","Drawback: insufficient security for VPNs; future: Web NFS + Oracle Universal Server"
"netcompute-e6c378-OBS-008","netcompute-e6c378","network-computer-inc","oracle-java-hatrick","product-feature","1997","NC Productivity Applications","Oracle Java-based suite 'Hatrick': word processor, spreadsheet, slide-show; integrates with Oracle InterOffice","high","ingest-extraction","product-specification","NC Productivity Applications","Optimized for diskless NCs with limited bandwidth"
"netcompute-e6c378-OBS-009","netcompute-e6c378","network-computer-inc","oracle-web-server","product-feature","1997","NC Web Server basis","Value-added implementation of Oracle Web Server; supports NC Required Services and NC Childsafe","high","ingest-extraction","product-specification","NC Web Server","One of three primary channels for delivering information to NC"
"netcompute-e6c378-OBS-010","netcompute-e6c378","network-computer-inc","oracle-interoffice","product-feature","1997","NC Mail system","Based on Oracle InterOffice; includes gateways to popular mail environments, POP3 support","high","ingest-extraction","product-specification","NC Mail","Three client interfaces: Inter Office Client, POP3 Client, Inter Office Web Connector"
"netcompute-e6c378-OBS-011","netcompute-e6c378","network-computer-inc","nc-server","product-feature","1997","NC Server scalability claim","Key values: low cost of operation, security, scalability to accommodate several thousands of users","high","ingest-extraction","product-specification","Summary","Open, flexible, cost-effective design"
"netcompute-e6c378-OBS-012","netcompute-e6c378","network-computer-inc","nc-server","viability-prediction","1997","NC Server backward compatibility","NC Server will be backward compatible with NC Clients for maximum period of four years","high","ingest-extraction","product-specification","Introduction","Interoperable with all NCs subscribing to NC Reference Profile (Open Group)"
"netcompute-e6c378-OBS-013","netcompute-e6c378","network-computer-inc","nc-server","actual-outcome","2001","NC Server/NCI survival","unknown","medium","ingest-extraction","","","NCI and the NC initiative largely failed commercially"
"netcompute-e6c378-OBS-014","netcompute-e6c378","network-computer-inc","oracle-enterprise-manager","product-feature","1997","NC Server Manager basis","Web-based management tools based on Oracle Enterprise Manager; single-transaction user provisioning","high","ingest-extraction","product-specification","NC Server Manager","Future: Java-based with remote async task execution, resource monitoring"
"netcompute-e6c378-OBS-015","netcompute-e6c378","network-computer-inc","nc-server","competitive-position","1997","NC Server market positioning","Low-cost centrally administered alternative to traditional PC infrastructure; targets SOHO, Education, Community, Enterprise","high","ingest-extraction","product-specification","Introduction","Value: profile stays the same regardless of access location"
"netcompute-e6c378-OBS-016","netcompute-e6c378","network-computer-inc","surfwatch","product-feature","1997","NC Childsafe initial implementation","Integrates with Surfwatch web content filter; future: Oracle Context language processing for dynamic filtering","medium","ingest-extraction","product-specification","NC Childsafe","Targeted at preventing children accessing inappropriate content"
"netcompute-e6c378-OBS-017","netcompute-e6c378","network-computer-inc","nc-server","product-feature","1997","NC Application Manager licensing model","Pay-per-use or license software via NC Application Manager; integrates with Oracle Enterprise Manager and NC Authorization","high","ingest-extraction","product-specification","NC Application Manager","Provides alternate channel for low-cost software distribution"
"netcompute-e6c378-OBS-018","netcompute-e6c378","network-computer-inc","oracle-financial-apps","product-feature","1997","NC Billing and Accounting integration","Integrates with Oracle Financial Application Suite for complete business support solution","high","ingest-extraction","product-specification","NC Billing and Accounting","Tracks resource usage per user; creates automated provisioning pipeline"
"netcompute-e6c378-OBS-019","netcompute-e6c378","network-computer-inc","nc-server","viability-prediction","1997","Network computing paradigm adoption","Network computing is next step in evolution of computing; everything stored on network","high","ingest-extraction","expert-opinion","Introduction","Bold claim that the NC paradigm would succeed"
"netcompute-e6c378-OBS-020","netcompute-e6c378","network-computer-inc","nc-server","actual-outcome","2005","Network computing thin-client adoption actual","unknown","medium","ingest-extraction","","","NC failed commercially; cloud computing succeeded the concept ~2006+"
