"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"ibm","IBM (International Business Machines)","company","enterprise-software-hardware","active","","1911-present","aberdeen-1995-commercial-messaging","Primary vendor champion for MQSeries; Aberdeen recommends MQSeries as leading Commercial Messaging product"
"lotus","Lotus Development Corporation","company","enterprise-software","acquired","IBM (1995), then HCL Technologies (2019)","1982-1995","aberdeen-1995-commercial-messaging","Lotus Notes cited as billion-dollar groupware market leader using store-and-forward; acquired by IBM in 1995 for $3.5B"
"microsoft","Microsoft","company","enterprise-software","active","","1975-present","aberdeen-1995-commercial-messaging","Cited as major distributed-object player that will not provide Commercial Messaging in near future; Visual Basic dominant Fortune-1000 departmental tool"
"hewlett-packard","Hewlett-Packard","company","enterprise-software-hardware","active","HP Inc. (consumer 2015) and Hewlett Packard Enterprise (enterprise 2015)","1939-present","aberdeen-1995-commercial-messaging","Offers OpenMail; focused primarily on e-mail market; indicated transaction support within next 2 years of study"
"powersoft","Powersoft Corporation","company","enterprise-software","acquired","Sybase (1995), then SAP (2010)","1974-1995","aberdeen-1995-commercial-messaging","PowerBuilder cited as dominant low-end CADE; MQSeries integrates with PowerBuilder"
"seer-technologies","Seer Technologies","company","enterprise-software","acquired","Merisel (acquired), subsequently dissolved","1980s-late 1990s","aberdeen-1995-commercial-messaging","Maker of Seer*HPS second-generation CADE with publish-and-subscribe messaging"
"forte-software","Forte Software","company","enterprise-software","acquired","Sun Microsystems (1999), then Oracle (2010)","1991-1999","aberdeen-1995-commercial-messaging","Leading second-generation CADE with integrated Commercial Messaging, repository/directory, and application partitioning"
"complex-architectures","Complex Architectures","company","enterprise-software","dissolved","","early 1990s","aberdeen-1995-commercial-messaging","Announced basic Commercial Messaging product focused on laptop market"
"early-cloud-and-co","Early, Cloud & Co.","company","enterprise-software","dissolved","","early 1990s","aberdeen-1995-commercial-messaging","Offered MDp, a Workflow Manager compatible with MQSeries and in-house Commercial Messaging implementations"
"banyan-systems","Banyan Systems","company","network-software","dissolved","assets sold to inacom and others; effectively dissolved circa 2001","1983-2001","aberdeen-1995-commercial-messaging","Cited for Beyond toolset (Workflow Manager) acquired via Banyan's acquisition of Beyond Inc."
"oracle","Oracle Corporation","company","database-software","active","","1977-present","aberdeen-1995-commercial-messaging","Cited as RDBMS in multiplatform environments; Oracle database server mentioned for Commercial Messaging interoperability"
"informix","Informix Software","company","database-software","acquired","IBM (2001)","1980-2001","aberdeen-1995-commercial-messaging","Cited as RDBMS in multiplatform environments alongside Oracle, DB2, and Sybase"
"sybase","Sybase","company","database-software","acquired","SAP (2010)","1984-2010","aberdeen-1995-commercial-messaging","Cited as RDBMS in multiplatform environments; became parent of Powersoft post-1995 acquisition"
"software-ag","Software AG","company","enterprise-software","active","","1969-present","aberdeen-1995-commercial-messaging","ADABAS cited as having store-and-forward architecture but not yet providing full Commercial Messaging developer APIs"
"corba-consortium","CORBA Consortium (Object Management Group)","institution","standards-body","active","","1989-present","aberdeen-1995-commercial-messaging","Aberdeen finds CORBA will not provide Commercial Messaging in near future; distributed-object market below $10M in 1995"
"aberdeen-group","Aberdeen Group","firm","technology-research","acquired","Harte-Hanks (acquired 2001), Aberdeen Group LLC (spun off 2010)","1988-present","aberdeen-1995-commercial-messaging","Author of the study; Computer Systems, Software and Communications Consulting and Research; One Boston Place, Boston MA 02108"
"beyond-inc","Beyond, Inc.","company","enterprise-software","acquired","Banyan Systems (acquired)","early 1990s","aberdeen-1995-commercial-messaging","Developer of Beyond workflow toolset; acquired by Banyan Systems"
