tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
os2-warp-server,IBM OS/2 Warp Server,platform,IBM,1996-2001,emerging,obsolete,aberdeen-1996-ibm-os2-warp-server,"Last major release Warp 4 (1996); IBM ended support Dec 31, 2006"
lan-server-40,IBM LAN Server 4.0,platform,IBM,1994-1996,mature,obsolete,aberdeen-1996-ibm-os2-warp-server,Integrated into OS/2 Warp Server
netware-4x,Novell NetWare 4.x,platform,Novell,1993-2009,mature,obsolete,aberdeen-1996-ibm-os2-warp-server,Discontinued; replaced by Open Enterprise Server; lost market share to NT
nt-server-35x,Microsoft NT Server 3.5x,platform,Microsoft,1994-1997,emerging,obsolete,aberdeen-1996-ibm-os2-warp-server,Evolved into Windows Server 2000 and successors; dominant NOS by 2000
dce,OSF Distributed Computing Environment (DCE),framework,Open Software Foundation,1992-2000,emerging,legacy-supported,aberdeen-1996-ibm-os2-warp-server,Basis for DSS; superceded by Active Directory and LDAP
dss-os2,Directory and Security Server (DSS),application,IBM,1996-2001,emerging,obsolete,aberdeen-1996-ibm-os2-warp-server,DCE-based enterprise directory add-on for OS/2 Warp Server
hpfs,High Performance File System (HPFS),protocol,IBM/Microsoft,1988-2000,mature,obsolete,aberdeen-1996-ibm-os2-warp-server,OS/2 native file system; provided uniprocessor performance advantage
tcp-ip,TCP/IP,protocol,IETF,1983-present,emerging,active,aberdeen-1996-ibm-os2-warp-server,Internet protocol supported by OS/2 Warp Server
adsm,ADSM (AdStar Distributed Storage Manager),application,IBM,1993-2001,mature,obsolete,aberdeen-1996-ibm-os2-warp-server,Renamed Tivoli Storage Manager; OS/2 Warp Server could become ADSM client
netfinity,IBM NetFinity,application,IBM,1995-2002,emerging,obsolete,aberdeen-1996-ibm-os2-warp-server,Systems management component included in OS/2 Warp Server
