"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"intel-renewal1017-9-0d4419-OBS-001","intel-renewal1017-9-0d4419","intel","it-at-aberdeen","metric-value","2003","intel-contract-30k","Intel Client Service Agreement: IT@Aberdeen Gold — $25,000 service fee + 5-unit Credit Bank ($5,000) = $30,000 total for 12 months (Sept 30, 2003 – Sept 29, 2004).","high","ingest-extraction","document-review","cover-page","Primary pricing evidence.",""
"intel-renewal1017-9-0d4419-OBS-002","intel-renewal1017-9-0d4419","aberdeen-group","it-at-aberdeen","framework-factor","2003","gold-deliverables","IT@Aberdeen Gold deliverables: 12-month term; 1 practice area (IT track); 1 hour/month phone ad-hoc inquiry; quarterly briefing; press quotes, press inquiries, VC inquiries, Snapshot, 1 Logo in IT Newsletter; access to publications library (incl. reports), survey research results, IT Access community content, IT research symposiums; credit bank applicable in 0.5-unit increments.","high","ingest-extraction","document-review","deliverables","",""
"intel-renewal1017-9-0d4419-OBS-003","intel-renewal1017-9-0d4419","peter-s-kastner","client-side-computing","personal-recollection","2003","kastner-intel-primary-analyst","Peter Kastner, EVP designated as Intel's primary analyst. Research topic: Client Side Computing.","high","ingest-extraction","document-review","research-topics","Key Kastner biographical datum.",""
"intel-renewal1017-9-0d4419-OBS-004","intel-renewal1017-9-0d4419","intel","","personal-recollection","2003","intel-analyst-relations-address","Intel Analyst Relations client contact 2003: Mike Green, 2111 NE 25th Ave, Hillsboro OR 97124; phone 503-264-1216; email mike.green@intel.com. Note: same JFCC address as the 2009 Intel NDA Analyst Summit (Study 10).","high","ingest-extraction","document-review","cover-page","Address consistency cross-reference.",""
"intel-renewal1017-9-0d4419-OBS-005","intel-renewal1017-9-0d4419","aberdeen-group","","personal-recollection","2003","sandra-tubbs-svp","Sandra Tubbs, SVP — Aberdeen Sales Representative and contract signatory.","high","ingest-extraction","document-review","signature-block","",""
"intel-renewal1017-9-0d4419-OBS-006","intel-renewal1017-9-0d4419","aberdeen-group","","framework-factor","2003","advisory-services-auto-renew","Contract terms: Advisory Services for 12-month periods auto-renew for additional 12-month terms unless 30-day prior written notice. Applicable law: Commonwealth of Massachusetts.","high","ingest-extraction","document-review","terms","",""
"intel-renewal1017-9-0d4419-OBS-007","intel-renewal1017-9-0d4419","aberdeen-group","it-at-aberdeen","framework-factor","2003","it-aberdeen-research-offerings","IT@Aberdeen Research offerings: primary research data (downloadable Excel), Market Research Reports, White Papers/Viewpoints/Profiles/Impacts, Insights/Perspectives/SnapShots/Solution Spotlights, Online Research Publication Library.","high","ingest-extraction","document-review","service-offerings","",""
"intel-renewal1017-9-0d4419-OBS-008","intel-renewal1017-9-0d4419","aberdeen-group","it-at-aberdeen","framework-factor","2003","it-aberdeen-consulting","IT@Aberdeen Marketing Consulting/Advisory uses: competitive intelligence, market positioning, product gap analysis, M&A due diligence, marketing/positioning strategies, press/analyst beta-testing, sales collateral critique, business plan review, enterprise functional requirements determination.","high","ingest-extraction","document-review","service-offerings","",""
"intel-renewal1017-9-0d4419-OBS-009","intel-renewal1017-9-0d4419","aberdeen-group","","framework-factor","2003","aberdeen-account-management","Account Management: subscribers matched to analyst with best correlation of analyst and supplier focus; that analyst serves as primary point of contact for IT@Aberdeen Advisory issues.","high","ingest-extraction","document-review","service-offerings","",""
"intel-renewal1017-9-0d4419-OBS-010","intel-renewal1017-9-0d4419","aberdeen-group","aberdeen-credit-bank","framework-factor","2003","credit-bank-mechanics","Credit Bank: 1 unit = $1,000 value; may be applied to any Aberdeen research project, speaking fee, sponsorship, or webinar; applicable in 0.5-unit increments.","high","ingest-extraction","document-review","credit-bank","",""
