"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"dct-at-kearney-business-pc-prices-OBS-001","dct-at-kearney-business-pc-prices","dell","","market-data","2002","Dell Optiplex GX260 street price w/ shipping & rebates","$1162","high","ingest-extraction","benchmarking","Sheet1 / 2002-08-20","",""
"dct-at-kearney-business-pc-prices-OBS-002","dct-at-kearney-business-pc-prices","dell","","market-data","2002","Dell Optiplex GX260 street price w/ shipping & rebates","$1085","high","ingest-extraction","benchmarking","Sheet1 / 2002-10-02","",""
"dct-at-kearney-business-pc-prices-OBS-003","dct-at-kearney-business-pc-prices","dell","","market-data","2002","Dell Optiplex GX260 street price w/ shipping & rebates","$1210","high","ingest-extraction","benchmarking","Sheet1 / 2002-11-08","",""
"dct-at-kearney-business-pc-prices-OBS-004","dct-at-kearney-business-pc-prices","dell","","market-data","2002","Dell Optiplex GX260 street price w/ shipping & rebates","$1079","high","ingest-extraction","benchmarking","Sheet1 / 2002-12-02","",""
"dct-at-kearney-business-pc-prices-OBS-005","dct-at-kearney-business-pc-prices","dell","","market-data","2002","Dell Optiplex GX260 street price w/ shipping & rebates","$1089","high","ingest-extraction","benchmarking","Sheet1 / 2002-12-17","",""
"dct-at-kearney-business-pc-prices-OBS-006","dct-at-kearney-business-pc-prices","dell","","market-data","2003","Dell Optiplex GX260 street price w/ shipping & rebates","$1202","high","ingest-extraction","benchmarking","Sheet1 / 2003-03-10","",""
"dct-at-kearney-business-pc-prices-OBS-007","dct-at-kearney-business-pc-prices","dell","","benchmark-result","2003","Dell Optiplex GX260 monthly delta Aug 2002 → Mar 2003","$+113","high","ingest-extraction","benchmarking","Sheet1 / Monthly Delta column","",""
"dct-at-kearney-business-pc-prices-OBS-008","dct-at-kearney-business-pc-prices","gateway-inc","","market-data","2002","Gateway E-4000 Special Deluxe street price w/ shipping & rebates","$1009","high","ingest-extraction","benchmarking","Sheet1 / 2002-08-20","",""
"dct-at-kearney-business-pc-prices-OBS-009","dct-at-kearney-business-pc-prices","gateway-inc","","market-data","2002","Gateway E-4000 Special Deluxe street price w/ shipping & rebates","$1163","high","ingest-extraction","benchmarking","Sheet1 / 2002-10-02","",""
"dct-at-kearney-business-pc-prices-OBS-010","dct-at-kearney-business-pc-prices","gateway-inc","","market-data","2002","Gateway E-4000 Special Deluxe street price w/ shipping & rebates","$1184","high","ingest-extraction","benchmarking","Sheet1 / 2002-11-08","",""
"dct-at-kearney-business-pc-prices-OBS-011","dct-at-kearney-business-pc-prices","gateway-inc","","market-data","2002","Gateway E-4000 Special Deluxe street price w/ shipping & rebates","$1004","high","ingest-extraction","benchmarking","Sheet1 / 2002-12-02","",""
"dct-at-kearney-business-pc-prices-OBS-012","dct-at-kearney-business-pc-prices","gateway-inc","","market-data","2002","Gateway E-4000 Special Deluxe street price w/ shipping & rebates","$1204","high","ingest-extraction","benchmarking","Sheet1 / 2002-12-17","",""
"dct-at-kearney-business-pc-prices-OBS-013","dct-at-kearney-business-pc-prices","gateway-inc","","market-data","2003","Gateway E-4000 Special Deluxe street price w/ shipping & rebates","$1359","high","ingest-extraction","benchmarking","Sheet1 / 2003-03-10","",""
"dct-at-kearney-business-pc-prices-OBS-014","dct-at-kearney-business-pc-prices","gateway-inc","","benchmark-result","2003","Gateway E-4000 Special Deluxe monthly delta Aug 2002 → Mar 2003","$+155","high","ingest-extraction","benchmarking","Sheet1 / Monthly Delta column","",""
"dct-at-kearney-business-pc-prices-OBS-015","dct-at-kearney-business-pc-prices","hewlett-packard","","market-data","2002","HP Compaq Evo D510 minitower SB street price w/ shipping & rebates","$977","high","ingest-extraction","benchmarking","Sheet1 / 2002-11-08","",""
"dct-at-kearney-business-pc-prices-OBS-016","dct-at-kearney-business-pc-prices","hewlett-packard","","market-data","2002","HP Compaq Evo D510 minitower SB street price w/ shipping & rebates","$1286","high","ingest-extraction","benchmarking","Sheet1 / 2002-12-17","",""
"dct-at-kearney-business-pc-prices-OBS-017","dct-at-kearney-business-pc-prices","hewlett-packard","","market-data","2003","HP Compaq Evo D510 minitower SB street price w/ shipping & rebates","$1310","high","ingest-extraction","benchmarking","Sheet1 / 2003-03-10","",""
