tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
java-j2ee,Java / J2EE,language,Sun Microsystems / Various,1995-present,mature,"{'lifecycle_current': 'evolved', 'notes': 'J2EE evolved into Java EE, then Jakarta EE (now at Jakarta EE 11). The J2EE brand is retired but the platform lives on as Jakarta EE under Eclipse Foundation. Active development continues.', 'source': 'https://jakarta.ee/'}",outsourcing-application-development-and--59d651,Top outsourcing target; Java and web site development cited as #1 outsourced technology; J2EE and Unix also commonly outsourced for development and maintenance.
dotnet-windows-dev,.NET / Windows Development,framework,Microsoft,2002-present,growing,"{'lifecycle_current': 'active', 'notes': '.NET is actively developed (currently .NET 9, with .NET 10 in development). The legacy .NET Framework is in maintenance mode but .NET (Core) is active and cross-platform.', 'source': 'https://dotnet.microsoft.com/en-us/platform/support/policy'}",outsourcing-application-development-and--59d651,Second major outsourcing target after Java; .NET and Windows development identified as top outsourcing activity.
cobol-legacy,COBOL / Legacy Application Maintenance,language,Various,1959-present,declining,"{'lifecycle_current': 'legacy-supported', 'notes': 'COBOL legacy application maintenance is a large market. Organizations actively maintain existing COBOL codebases but rarely build new systems in COBOL. IBM Enterprise COBOL for z/OS actively supported.', 'source': 'https://zmainframes.com/zlog/cobol-in-2024-is-it-still-relevant-or-a-dying-language/'}",outsourcing-application-development-and--59d651,COBOL and AS/400 RPG maintenance cited as prime outsourcing candidates; companies prefer to outsource older legacy maintenance so internal IT focuses on strategic work.
as400-rpg,AS/400 RPG,language,IBM,1988-present,declining,"{'lifecycle_current': 'evolved', 'notes': 'AS/400 RPG has evolved into IBM i RPG (RPG IV / ILE RPG) on IBM Power Systems. AS/400 hardware is discontinued but IBM i (the successor OS) is actively supported and growing. The RPG language is actively maintained.', 'source': 'https://www.nicklitten.com/why-is-the-as400-still-used-in-2024/'}",outsourcing-application-development-and--59d651,AS/400 RPG maintenance cited alongside COBOL as prime outsourcing targets for older application maintenance.
portal-development,Portal Development,application,Various,2000s,growing,"{'lifecycle_current': 'evolved', 'notes': 'Traditional portal development (IBM WebSphere Portal, etc.) has largely evolved into modern digital experience platforms, headless CMS, and microservices-based UX. The portal paradigm is legacy but the need it served lives on in modern form.', 'source': 'General technology evolution'}",outsourcing-application-development-and--59d651,Top outsourcing target; portal development cited as strategic IT undertaking; Best in Class advised to keep portal development in-house for skill building.
open-source-linux,Open Source / Linux Development,platform,Open Source Community,2000s,growing,"{'lifecycle_current': 'active', 'notes': 'Open source / Linux development is extremely active. Linux kernel, open-source ecosystem, and Linux-based development continue to dominate cloud, embedded, and server markets.', 'source': 'https://www.kernel.org/'}",outsourcing-application-development-and--59d651,"SOA, open source, and Linux development cited as strategic functions Best in Class companies should retain; also a top outsourcing enabler per PACE framework."
soa-development,SOA Development / Integration,framework,Various,2004-2008,growing,"{'lifecycle_current': 'evolved', 'notes': 'SOA (Service-Oriented Architecture) has evolved into microservices, API-first, and cloud-native architectures. SOA market estimated at $10.78B in 2024 (projected $34B by 2033), but the paradigm has evolved significantly beyond traditional SOA.', 'source': 'https://www.linkedin.com/pulse/global-service-oriented-architecture-soa-market-jfckf'}",outsourcing-application-development-and--59d651,SOA development cited as strategic function to retain in-house; also listed as outsourcing enabler; SOA and web B2B development near-shore preferred.
bpm-technology,Business Process Management (BPM) Technology,application,Various,2004-2008,growing,"{'lifecycle_current': 'active', 'notes': 'Business Process Management technology is actively growing. BPM market projected at $14.4B by 2025. Evolving with AI, low-code/no-code, and process mining integration.', 'source': 'https://www.processexcellencenetwork.com/business-process-management-bpm/articles/6-trends-that-will-shape-bpm-in-2024'}",outsourcing-application-development-and--59d651,BPM technology recommended as capability consideration for organizations improving service levels with business units via outsourcing.
windows-vista-dev,Microsoft Windows Vista,platform,Microsoft,2006-2009,pre-release,"{'lifecycle_current': 'discontinued', 'notes': 'Windows Vista reached end of life April 11, 2017. Fully discontinued; no security updates. Market share near zero. Development for Vista ceased years ago.', 'source': 'https://invgate.com/itdb/windows-vista'}",outsourcing-application-development-and--59d651,Windows Vista rollout cited as upcoming strategic IT undertaking; Best in Class advised to keep Vista-related development in-house for skill building.
client-server-legacy,Client-Server Applications (Legacy),application,Various,1990s,declining,"{'lifecycle_current': 'legacy-supported', 'notes': 'Client-server application architecture continues to run in many enterprises, particularly in financial services and manufacturing. Legacy systems maintained but new development uses web/cloud-native models.', 'source': 'General IT observation'}",outsourcing-application-development-and--59d651,Client-server application maintenance cited alongside COBOL as prime outsourcing targets; older architecture that organizations prefer to outsource maintenance of.
database-management,Database / Database Management,application,Various,1990s-2000s,mature,"{'lifecycle_current': 'active', 'notes': 'Database management is a broad, active technology category encompassing RDBMS, NoSQL, NewSQL, and cloud databases. Market is growing and innovating rapidly.', 'source': 'General technology observation'}",outsourcing-application-development-and--59d651,Database and database management listed as top outsourcing target alongside Java and .NET development.
ajax-html-web,Ajax / HTML Web Site Development,framework,Various,2005-2008,growing,"{'lifecycle_current': 'evolved', 'notes': 'AJAX/HTML web development has evolved into modern single-page applications (React, Angular, Vue), Progressive Web Apps, and web standards (Fetch API replaced XMLHttpRequest). The term AJAX is dated; modern web dev is active.', 'source': 'General technology evolution'}",outsourcing-application-development-and--59d651,"Web site development (Ajax, HTML, SAP, ABAP) cited as top outsourcing target; also listed as outsourcing enabler in PACE framework."
