"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"aberdeen-1996-ibm-aix-4-not-your-fathers-325-OBS-001","aberdeen-1996-ibm-aix-4-not-your-fathers-325","ibm","aix-325","market-data","1996","AIX 3.2.5 migration rate to AIX 4","Less than 10% of RS/6000 AIX 3.2.5 sites migrated to AIX 4 within 18 months of launch","high","ingest-extraction","field-research","Introduction","Aberdeen field data; high-confidence primary finding"
"aberdeen-1996-ibm-aix-4-not-your-fathers-325-OBS-002","aberdeen-1996-ibm-aix-4-not-your-fathers-325","ibm","aix-325","market-data","1996","AIX 3.2.5 installed base","Approximately 90% of RS/6000 users remained on AIX 3.2.5 as of April 1996","high","ingest-extraction","field-research","Executive Summary","Derived from <10% migration figure"
"aberdeen-1996-ibm-aix-4-not-your-fathers-325-OBS-003","aberdeen-1996-ibm-aix-4-not-your-fathers-325","ibm","aix-325","technology-assessment","1995","AIX 3.2.5 support status","IBM froze AIX 3.2.5 in-time in 1995; no new features, only PTFs","high","ingest-extraction","document-review","Executive Summary","IBM decision to freeze version 3"
"aberdeen-1996-ibm-aix-4-not-your-fathers-325-OBS-004","aberdeen-1996-ibm-aix-4-not-your-fathers-325","ibm","ptf","technology-assessment","1996","PTF maintenance burden","Biweekly PTF stream was primary pain point preventing upgrades; frozen in 1995","high","ingest-extraction","field-research","Fool Me Once","User frustration cited as #1 barrier to AIX 4 adoption"
"aberdeen-1996-ibm-aix-4-not-your-fathers-325-OBS-005","aberdeen-1996-ibm-aix-4-not-your-fathers-325","ibm","aix-4","technology-assessment","1996","AIX 4 SMP readiness","AIX 4 is future-driven by SMP; RS/6000 user base did not initially have SMP hardware","high","ingest-extraction","industry-analysis","The Future of AIX 4","SMP labeled 'ho-hum' at launch due to lack of SMP hardware in base"
"aberdeen-1996-ibm-aix-4-not-your-fathers-325-OBS-006","aberdeen-1996-ibm-aix-4-not-your-fathers-325","ibm","vrmf","technology-assessment","1996","VRMF modular design quality","AIX 4's VRMF architecture enables modular upgrades; production-grade OS for future","high","ingest-extraction","expert-opinion","Modular Design Changes Everything","Aberdeen characterizes VRMF as key architectural advance over PTF model"
"aberdeen-1996-ibm-aix-4-not-your-fathers-325-OBS-007","aberdeen-1996-ibm-aix-4-not-your-fathers-325","ibm","hacmp","technology-assessment","1996","HACMP clustering with AIX 4","HACMP clustering now thrives with AIX 4; significant improvement over AIX 3 compatibility","high","ingest-extraction","industry-analysis","HACMP section","AIX 4 enabling clustering as a production workload"
"aberdeen-1996-ibm-aix-4-not-your-fathers-325-OBS-008","aberdeen-1996-ibm-aix-4-not-your-fathers-325","ibm","aix-4","strategy-classification","1996","IBM AIX 4 strategic positioning","Production-grade, flexible Unix OS for enterprise line-of-business applications","high","ingest-extraction","industry-analysis","Executive Summary","Aberdeen classification of AIX 4 strategic role"
"aberdeen-1996-ibm-aix-4-not-your-fathers-325-OBS-009","aberdeen-1996-ibm-aix-4-not-your-fathers-325","isv-community","aix-4","strategy-classification","1996","VAR/ISV migration blocking behavior","Small business users blocked by VAR applications not yet migrated to AIX 4; ISVs also suffered version-3 fatigue","medium","ingest-extraction","field-research","Fool Me Once","VAR dependency cited as 4th most common reason for non-migration"
"aberdeen-1996-ibm-aix-4-not-your-fathers-325-OBS-010","aberdeen-1996-ibm-aix-4-not-your-fathers-325","ibm","rs6000","strategy-classification","1996","High-risk upgrade approach","Coupling OS upgrade with PowerPC hardware upgrade classified as high-risk production practice","high","ingest-extraction","expert-opinion","Fool Me Once","Aberdeen strongly cautions against simultaneous OS+HW upgrades"
"aberdeen-1996-ibm-aix-4-not-your-fathers-325-OBS-011","aberdeen-1996-ibm-aix-4-not-your-fathers-325","","aix-4","framework-factor","1996","Reason for non-migration: version-3 fatigue","Majority of users feared AIX 4 would repeat AIX 3 patch frustration","high","ingest-extraction","field-research","Fool Me Once","Factor 1 of Aberdeen's multi-factor barrier analysis"
"aberdeen-1996-ibm-aix-4-not-your-fathers-325-OBS-012","aberdeen-1996-ibm-aix-4-not-your-fathers-325","","powerpc","framework-factor","1996","Reason for non-migration: hardware-coupled upgrade","Large portions planning simultaneous Power2→PowerPC hardware + OS upgrade","high","ingest-extraction","field-research","Fool Me Once","Factor 2 of barrier analysis"
"aberdeen-1996-ibm-aix-4-not-your-fathers-325-OBS-013","aberdeen-1996-ibm-aix-4-not-your-fathers-325","","aix-325","framework-factor","1996","Reason for non-migration: frozen environment policy","Many AIX 3 managers froze production environment under 'if it ain't broke' philosophy","high","ingest-extraction","field-research","Fool Me Once","Factor 3 of barrier analysis"
