entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
arthur-d-little,"Arthur D. Little, Inc.",firm,management-consulting,operating,,1886-present,adl-public-safety-911-cad-systems-1973-1979-b8a001,Cambridge MA management consulting firm. Kastner-author employer 1972-1979.
arthur-d-little-systems,"Arthur D. Little Systems, Inc. (ADLS)",firm,systems-integration,dissolved,Dissolved as ADL division; assets distributed within ADL parent,1970s-1980s,adl-public-safety-911-cad-systems-1973-1979-b8a001,Custom-systems division of ADL responsible for fault-tolerant minicomputer dispatch systems for police/fire (911 CAD).
adl-public-safety-group,ADLS Public Safety Group,firm,public-safety-systems,dissolved,Dissolved with ADLS reorganization (1980s),1970s,adl-public-safety-911-cad-systems-1973-1979-b8a001,"ADLS internal practice that built custom fault-tolerant minicomputer dispatch systems for Boston, Philadelphia, Minneapolis, Aurora CO, and St. Petersburg FL."
data-general,Data General Corporation,company,computer-manufacturing,acquired,EMC -> Dell Technologies,1968-1999,adl-public-safety-911-cad-systems-1973-1979-b8a001,Minicomputer vendor; supplied dual Eclipse minicomputers used in fault-tolerant ADL dispatch architecture.
ibm,IBM,company,computer-manufacturing,operating,,1911-present,adl-public-safety-911-cad-systems-1973-1979-b8a001,Mainframe vendor; St. Petersburg FL CAD ran on city's IBM 370/135 with CICS.
motorola,Motorola,company,mobile-communications,split,Motorola Solutions / Motorola Mobility (Lenovo),1928-2011,adl-public-safety-911-cad-systems-1973-1979-b8a001,Mobile radio systems used in Boston BAPERN UHF T-band police network.
bapern,Boston Area Police Emergency Radio Network (BAPERN),institution,public-safety-radio,operating,,1974-present,adl-public-safety-911-cad-systems-1973-1979-b8a001,"Multi-municipal interoperable police radio network; in service since 1974, operates under FCC Docket 18261 derivatives."
greater-boston-police-council,Greater Boston Police Council (GBPC),agency,public-safety-coordination,operating,,1971-present,adl-public-safety-911-cad-systems-1973-1979-b8a001,Coordinated planning consortium 1971-1974 that produced BAPERN and the original Boston ADL dispatch RFP.
leaa,Law Enforcement Assistance Administration (LEAA),agency,federal-grant-program,dissolved,Bureau of Justice Assistance,1968-1982,adl-public-safety-911-cad-systems-1973-1979-b8a001,Federal DOJ agency that provided grants funding the four-city 911 CAD program; dissolved 1982.
fcc,Federal Communications Commission (FCC),agency,telecommunications-regulator,operating,,1934-present,adl-public-safety-911-cad-systems-1973-1979-b8a001,Issued Docket 18261 governing the BAPERN UHF T-band allocation.
boston-police-department,Boston Police Department,agency,municipal-police,operating,,1854-present,adl-public-safety-911-cad-systems-1973-1979-b8a001,First municipal customer of the ADL dispatch system; replaced its CAD in 2014 ($17M) and again in 2024-2025.
philadelphia-police-department,Philadelphia Police Department,agency,municipal-police,operating,,1751-present,adl-public-safety-911-cad-systems-1973-1979-b8a001,Second city to deploy migrated ADL Boston dispatch system.
minneapolis-police-department,Minneapolis Police Department,agency,municipal-police,operating,,1867-present,adl-public-safety-911-cad-systems-1973-1979-b8a001,Third city to deploy migrated ADL Boston dispatch system.
aurora-co-police-department,Aurora CO Police Department,agency,municipal-police,operating,,1927-present,adl-public-safety-911-cad-systems-1973-1979-b8a001,Fourth city to deploy migrated ADL Boston dispatch system.
st-petersburg-police-department,St. Petersburg FL Police Department,agency,municipal-police,operating,,1903-present,adl-public-safety-911-cad-systems-1973-1979-b8a001,"Adopted ADL-designed CAD running on city IBM 370/135 with CICS, 1976-1977."
st-petersburg-fire-department,St. Petersburg FL Fire Department,agency,municipal-fire,operating,,present,adl-public-safety-911-cad-systems-1973-1979-b8a001,Subject of separate ADL fire dispatch study with mobile status terminals and pre-fire plan database.
hampton-va-police-department,Hampton VA Police Department,agency,municipal-police,operating,,present,adl-public-safety-911-cad-systems-1973-1979-b8a001,Source of the dispatch software transferred to St. Petersburg FL by ADL recommendation; original system migrated by Andersen Consulting.
andersen-consulting,Andersen Consulting,firm,management-consulting,renamed,Accenture (2001),1989-2001,adl-public-safety-911-cad-systems-1973-1979-b8a001,Implemented original Hampton Roads VA CAD that ADL recommended adapting for St. Petersburg.
peter-s-kastner,Peter S. Kastner,person,computer-systems-consulting,operating,,1969-present,adl-public-safety-911-cad-systems-1973-1979-b8a001,"ADL Systems senior staff member; vendor support manager for OEM relationships with Data General, DEC, HP. Lead for hardware configuration, procurement, burn-in, and installation across all four ADL CAD city deployments."
ccpd,Crime Control Planning Department / Massachusetts,agency,state-public-safety,unknown,,1970s,adl-public-safety-911-cad-systems-1973-1979-b8a001,"State-level coordinator for federal LEAA dispatch grants in Massachusetts. | Source: Crime Control Planning Department, Massachusetts; historical government agency; current operational status unknown without specific search"
