"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"adl-public-safety-911-cad-systems-1973-1979-b8a001-OBS-001","adl-public-safety-911-cad-systems-1973-1979-b8a001","bapern","uhf-t-band","historical-fact","1974","BAPERN deployment year","Boston Area Police Emergency Radio Network entered service in 1974","high","ingest-extraction","FCT","§2-3","Multi-municipal interoperable system; preceded the ADL dispatch CAD."
"adl-public-safety-911-cad-systems-1973-1979-b8a001-OBS-002","adl-public-safety-911-cad-systems-1973-1979-b8a001","greater-boston-police-council","","historical-fact","1971","GBPC formation","Greater Boston Police Council formed 1971 to coordinate regional police communications planning that culminated in BAPERN","high","ingest-extraction","FCT","§3","Federal/state planning antecedent."
"adl-public-safety-911-cad-systems-1973-1979-b8a001-OBS-003","adl-public-safety-911-cad-systems-1973-1979-b8a001","fcc","uhf-t-band","historical-fact","1971","FCC Docket 18261","FCC Docket 18261 (1971) allocated UHF T-band spectrum used by BAPERN","high","ingest-extraction","FCT","§3","Spectrum policy basis for BAPERN; recurring federal reallocation debates since."
"adl-public-safety-911-cad-systems-1973-1979-b8a001-OBS-004","adl-public-safety-911-cad-systems-1973-1979-b8a001","adl-public-safety-group","data-general-eclipse","architecture-decision","1975","Boston dispatch primary platform","Dual Data General Eclipse minicomputers in fault-tolerant configuration","high","ingest-extraction","FCT","§4-7","Correction of public record: NOT IBM/UNIVAC mainframe."
"adl-public-safety-911-cad-systems-1973-1979-b8a001-OBS-005","adl-public-safety-911-cad-systems-1973-1979-b8a001","adl-public-safety-group","fault-tolerant-architecture","architecture-decision","1975","Reliability design","Fault-tolerant pair-of-Eclipses with hot standby for life-safety dispatch","high","ingest-extraction","FCT","§5","Reflected state-of-the-art for police-dispatch reliability in mid-1970s."
"adl-public-safety-911-cad-systems-1973-1979-b8a001-OBS-006","adl-public-safety-911-cad-systems-1973-1979-b8a001","leaa","leaa-grant-funded-cad","funding-source","1973","LEAA federal grant","LEAA federal grants funded development and deployment of the ADL public-safety CAD systems","high","ingest-extraction","FCT","§4","DOJ Law Enforcement Assistance Administration; sunset 1982."
"adl-public-safety-911-cad-systems-1973-1979-b8a001-OBS-007","adl-public-safety-911-cad-systems-1973-1979-b8a001","boston-police-department","data-general-eclipse","deployment","1975","First city deployment","Boston was first municipal customer of the ADL dual-Eclipse 911 CAD","high","ingest-extraction","FCT","§4","Foundation deployment; basis for migration to three other cities."
"adl-public-safety-911-cad-systems-1973-1979-b8a001-OBS-008","adl-public-safety-911-cad-systems-1973-1979-b8a001","philadelphia-police-department","data-general-eclipse","deployment","1976","Second city deployment","Philadelphia received migrated ADL dual-Eclipse CAD","high","ingest-extraction","FCT","§7","Second of four ADL deployments."
"adl-public-safety-911-cad-systems-1973-1979-b8a001-OBS-009","adl-public-safety-911-cad-systems-1973-1979-b8a001","minneapolis-police-department","data-general-eclipse","deployment","1977","Third city deployment","Minneapolis received migrated ADL dual-Eclipse CAD","high","ingest-extraction","FCT","§7","Third of four ADL deployments."
"adl-public-safety-911-cad-systems-1973-1979-b8a001-OBS-010","adl-public-safety-911-cad-systems-1973-1979-b8a001","aurora-co-police-department","data-general-eclipse","deployment","1978","Fourth city deployment","Aurora CO received migrated ADL dual-Eclipse CAD","high","ingest-extraction","FCT","§7","Fourth of four ADL deployments."
