"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"aberdeen-corporate-presentation-98680d-001","aberdeen-corporate-presentation-98680d","aberdeen-group","","org-fact","2000","founded","1988","high","ingest-extraction","primary-doc","2","Aberdeen founding from corporate presentation"
"aberdeen-corporate-presentation-98680d-002","aberdeen-corporate-presentation-98680d","aberdeen-group","","strategic-positioning","2000","mission","Provide services to technology suppliers establishing leadership in emerging technology markets; foundation of all engagements is primary market research","high","ingest-extraction","primary-doc","2","Aberdeen mission from corporate presentation"
"aberdeen-corporate-presentation-98680d-003","aberdeen-corporate-presentation-98680d","aberdeen-group","","org-fact","2000","office_locations","Boston, Palo Alto, Ft. Collins, Amsterdam","high","ingest-extraction","primary-doc","2","Aberdeen research centers"
"aberdeen-corporate-presentation-98680d-004","aberdeen-corporate-presentation-98680d","aberdeen-group","","competitive-context","2000","market_challenge","Rapidly changing technologies; market confusion slows adoption; need differentiation in crowded market","high","ingest-extraction","primary-doc","3","Define, Differentiate or Disappear theme"
"aberdeen-corporate-presentation-98680d-005","aberdeen-corporate-presentation-98680d","aberdeen-group","","core-competency","2000","five_competencies","Market research; dialogue with players; technology in business context; vision; actionable strategies","high","ingest-extraction","primary-doc","3","Aberdeen five core competencies"
"aberdeen-corporate-presentation-98680d-006","aberdeen-corporate-presentation-98680d","aberdeen-group","aberdeen-aas","service-description","2000","aas_description","Retainer-based interactive service; one-on-one custom access to Aberdeen analyst when needed; core of service offerings","high","ingest-extraction","primary-doc","6","AAS as described in corporate presentation"
"aberdeen-corporate-presentation-98680d-007","aberdeen-corporate-presentation-98680d","aberdeen-group","ramp-methodology","service-description","2000","ramp_in_corporate_pres","Strategy Validation; in-depth primary customer/prospect research within short time frame","high","ingest-extraction","primary-doc","8","RAMP in corporate presentation"
"aberdeen-corporate-presentation-98680d-008","aberdeen-corporate-presentation-98680d","aberdeen-group","aberdeen-elearning","service-description","2000","elearning_sales_training","e-Learning-based sales training as part of Strategy Acceleration services","high","ingest-extraction","primary-doc","9","Aberdeen's e-Learning for client sales teams"
"aberdeen-corporate-presentation-98680d-009","aberdeen-corporate-presentation-98680d","aberdeen-group","","engagement-types","2000","primary_consulting_offerings","Single analyst; cross-group engagement; primary market research; publications; webcasts; ongoing advisory services","high","ingest-extraction","primary-doc","4","Corporate presentation engagement portfolio"
"aberdeen-corporate-presentation-98680d-010","aberdeen-corporate-presentation-98680d","aberdeen-group","","coverage-taxonomy","2000","technology_segments","Professional Services Automation; IT e-Business; Collaborative Product Commerce; Supply Chain; CRM; Security; Enterprise Systems; Data/Knowledge Applications; Mobile/Handheld; Communications Service Providers; Personal Storage; Next Gen Networks; Application Platforms","high","ingest-extraction","primary-doc","5","Aberdeen 13-segment technology coverage"
"aberdeen-corporate-presentation-98680d-011","aberdeen-corporate-presentation-98680d","aberdeen-group","","publication-types","2000","publications","Profiles; Impacts; Viewpoints; Executive Briefing Papers; Research Reports; White Papers","high","ingest-extraction","primary-doc","7","Aberdeen publication types from corporate pres."
"aberdeen-corporate-presentation-98680d-012","aberdeen-corporate-presentation-98680d","aberdeen-group","","lifecycle-model","2000","market_lifecycle","Think > Plan > Do: Market Knowledge > Go-to-Market Positioning > Messaging Strategy > Readiness > Vision","high","ingest-extraction","primary-doc","10","Aberdeen's market lifecycle consulting framework"
"aberdeen-corporate-presentation-98680d-013","aberdeen-corporate-presentation-98680d","aberdeen-group","","competitive-position","2000","vs_advisory_firms","Advisory firms distribute to 3,000 clients only; Aberdeen ships up to 100,000 copies; web-based global reach","high","ingest-extraction","primary-doc","12","Aberdeen distribution advantage vs advisory firms"
"aberdeen-corporate-presentation-98680d-014","aberdeen-corporate-presentation-98680d","aberdeen-group","","analyst-model","2000","analyst_client_model","Consultant-level analysts with deep technology expertise; 1:1 relationship; thought leaders","high","ingest-extraction","primary-doc","2","Aberdeen analyst quality positioning"
"aberdeen-corporate-presentation-98680d-015","aberdeen-corporate-presentation-98680d","aberdeen-group","","primary-research","2000","research_foundation","Primary market research is foundation of all engagements; qualitative and quantitative","high","ingest-extraction","primary-doc","2","Primary research as Aberdeen differentiator"
"aberdeen-corporate-presentation-98680d-016","aberdeen-corporate-presentation-98680d","aberdeen-group","","workshop-description","2000","marketing_workshops","Executive-level interactive dialogues; on-site; single or multiple analysts; lifecycle model","high","ingest-extraction","primary-doc","11","Aberdeen marketing workshop format"
"aberdeen-corporate-presentation-98680d-017","aberdeen-corporate-presentation-98680d","aberdeen-group","","press-relations","2000","pr_service","Credible third-party source for PR and press release efforts; objective quotes and background briefings","high","ingest-extraction","primary-doc","6","Aberdeen PR support as part of AAS"
"aberdeen-corporate-presentation-98680d-018","aberdeen-corporate-presentation-98680d","aberdeen-group","","trade-show","2000","trade_show_service","Analyst meets privately with clients at relevant trade shows; walks show floor; discusses competition positioning","high","ingest-extraction","primary-doc","6","Trade show dialogue as AAS deliverable"
