"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"conflicting-trends-computational-chemistry-fe5c31-OBS-001","conflicting-trends-computational-chemistry-fe5c31","","computational-chemistry","market-size","1988","1988 combined software+hardware revenues","$237 million","high","market-sizing","p.1","Aberdeen headline market size estimate for the year preceding publication."
"conflicting-trends-computational-chemistry-fe5c31-OBS-002","conflicting-trends-computational-chemistry-fe5c31","","computational-chemistry","market-size","1988","1988 molecular modeling software revenues (5 companies)","$27 million","high","market-sizing","p.1","Up 65% from 1987."
"conflicting-trends-computational-chemistry-fe5c31-OBS-003","conflicting-trends-computational-chemistry-fe5c31","","computational-chemistry","growth-rate","1987-1988","Year-over-year software revenue growth","65 percent","high","market-sizing","p.1","Five molecular modeling companies, 1987 to 1988."
"conflicting-trends-computational-chemistry-fe5c31-OBS-004","conflicting-trends-computational-chemistry-fe5c31","","computational-chemistry","viability-prediction","1989-1993","Industry leverage thesis","Computational chemistry payoff in chemical industry measured in hundreds of millions to billions of dollars if discovery time reduced even modestly","medium","expert-opinion","p.1","Core thesis: chemical discovery automation has massive commercial leverage."
"conflicting-trends-computational-chemistry-fe5c31-OBS-005","conflicting-trends-computational-chemistry-fe5c31","","computational-chemistry","scientific-significance","1988-1990s","Vanguard scientific applications","Pharmaceuticals, semiconductors, biologicals, superconductors, industrial materials and processes","high","expert-opinion","p.1","Casale frames scientific drivers as equal to commercial drivers."
"conflicting-trends-computational-chemistry-fe5c31-OBS-006","conflicting-trends-computational-chemistry-fe5c31","","computational-chemistry","market-size","1988","Total hardware sales","$210 million","high","market-sizing","p.22","Aberdeen estimate; up 31% over 1987."
"conflicting-trends-computational-chemistry-fe5c31-OBS-007","conflicting-trends-computational-chemistry-fe5c31","","computational-chemistry","market-size","1987","Total hardware sales","$160 million","medium","market-sizing","p.22","Aberdeen estimate (prior year)."
"conflicting-trends-computational-chemistry-fe5c31-OBS-008","conflicting-trends-computational-chemistry-fe5c31","","computational-chemistry","viability-prediction","1989","Hardware sales projection","$275 million (up 31 percent over 1988)","high","market-sizing","p.22","Specific FY1989 hardware revenue forecast."
"conflicting-trends-computational-chemistry-fe5c31-OBS-009","conflicting-trends-computational-chemistry-fe5c31","","computational-chemistry","viability-prediction","1989-2000","Billion-dollar revenue milestone","Computational chemistry revenues will not reach the billion-dollar level until 1993","medium","expert-opinion","p.47","Aberdeen projection on industry scale-up timing."
"conflicting-trends-computational-chemistry-fe5c31-OBS-010","conflicting-trends-computational-chemistry-fe5c31","","graphics-workstation","market-data","1988","Hardware market share - Workstations","41.4 percent of $210M","high","market-sizing","p.23","Largest single hardware segment in 1988."
