"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"computational-chemistry","Computational Chemistry","application","multi-vendor","1970s-","emerging","mature","conflicting-trends-computational-chemistry-fe5c31","Umbrella domain: molecular modeling, quantum chemistry, polymer simulation, drug design."
"molecular-modeling","Molecular Modeling","application","multi-vendor","1980s-","emerging","mature","conflicting-trends-computational-chemistry-fe5c31","Software category; 1988 market $27M across 5 firms."
"quantum-chemistry-codes","Quantum Chemistry Codes","application","academic+commercial","1960s-","mature","mature","conflicting-trends-computational-chemistry-fe5c31","Ab initio and semi-empirical quantum chemistry; QCPE distribution channel."
"minisupercomputer","Minisupercomputer","platform","Alliant/Convex/Multiflow","1982-1995","growing","obsolete","conflicting-trends-computational-chemistry-fe5c31","25.6% of 1988 hardware market share. Predicted to oscillate with workstations and supers."
"supercomputer","Supercomputer","platform","Cray/IBM","1976-","mature","niche","conflicting-trends-computational-chemistry-fe5c31","7.1% of 1988 hardware market share."
"graphics-workstation","Graphics Workstation","platform","SGI/Apollo/Stellar/Ardent/E&S","1980-2000s","growing","obsolete-or-superseded","conflicting-trends-computational-chemistry-fe5c31","41.4% of 1988 hardware market share — largest segment."
"supermini","Superminicomputer","platform","DEC/HP/IBM","1977-1995","mature","obsolete","conflicting-trends-computational-chemistry-fe5c31","16.7% of 1988 hardware market share."
"mainframe","Mainframe","platform","IBM","1960s-","mature","niche","conflicting-trends-computational-chemistry-fe5c31","4.0% of 1988 hardware market share."
"ibm-pc-rt","IBM PC RT (RT/PC)","platform","IBM","1986-1991","introduced","obsolete","conflicting-trends-computational-chemistry-fe5c31","IBM RISC workstation; Polygen announced port. Predecessor to RS/6000."
"array-processor","Array Processor","platform","FPS/Star Technologies","1970s-1990s","mature","obsolete","conflicting-trends-computational-chemistry-fe5c31","Attached vector processors; named segment."
