"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-001","aberdeen-preso-for-emc-final-storage-5-d855b8","emc","","strategy-classification","2004","emc-stated-goals","Three EMC goals: (a) align EMC with prospect business issues; (b) align prospect executives with EMC solutions; (c) pull through storage solutions via services.","high","ingest-extraction","document-review","slide-2","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-002","aberdeen-preso-for-emc-final-storage-5-d855b8","emc","","expert-opinion","2004","emc-brand-gap","EMC has a strong technology-first brand but is not well known for either business insight or services.","high","ingest-extraction","expert-opinion","slide-3","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-003","aberdeen-preso-for-emc-final-storage-5-d855b8","emc","","expert-opinion","2004","emc-cio-access-gap","Strong brand recognition within CIO's team but limited access to the CIO; sales executives lack business-level insight to be credible with LOB executives.","high","ingest-extraction","expert-opinion","slide-3","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-004","aberdeen-preso-for-emc-final-storage-5-d855b8","","","market-data","2004","policy-driver-1","Top policy driver: Mandate to lower overall costs.","high","ingest-extraction","survey-research","slide-4","Q1 Storage Research ranking.",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-005","aberdeen-preso-for-emc-final-storage-5-d855b8","","","market-data","2004","policy-driver-2","Driver 2: Consolidation within the datacenter.","high","ingest-extraction","survey-research","slide-4","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-006","aberdeen-preso-for-emc-final-storage-5-d855b8","","","market-data","2004","policy-driver-3","Driver 3: Improving business value of IT.","high","ingest-extraction","survey-research","slide-4","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-007","aberdeen-preso-for-emc-final-storage-5-d855b8","","","market-data","2004","policy-driver-4","Driver 4: Consolidation of datacenters.","high","ingest-extraction","survey-research","slide-4","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-008","aberdeen-preso-for-emc-final-storage-5-d855b8","","","market-data","2004","policy-driver-5","Driver 5: Changing data retention policies to retain more information.","high","ingest-extraction","survey-research","slide-4","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-009","aberdeen-preso-for-emc-final-storage-5-d855b8","","ilm","market-data","2004","policy-driver-6","Driver 6: Staging data on devices based on an information lifecycle plan.","high","ingest-extraction","survey-research","slide-4","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-010","aberdeen-preso-for-emc-final-storage-5-d855b8","","","market-data","2004","policy-driver-7","Driver 7: Regulation or compliance.","high","ingest-extraction","survey-research","slide-4","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-011","aberdeen-preso-for-emc-final-storage-5-d855b8","","","market-data","2004","acq-importance-top","Top acquisition-importance attributes: improved backup/restore times; better I/O throughput per drive; improved MTBF; lower cost per GB; improved TCO.","high","ingest-extraction","survey-research","slide-4","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-012","aberdeen-preso-for-emc-final-storage-5-d855b8","","pools-of-storage","market-data","2004","pools-familiarity","3/4 of respondents moderately-to-very familiar with the concept of Pools of Storage.","high","ingest-extraction","survey-research","slide-5","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-013","aberdeen-preso-for-emc-final-storage-5-d855b8","","pools-of-storage","market-data","2004","pools-adoption-gap","But market is not yet buying in pools.","high","ingest-extraction","survey-research","slide-5","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-014","aberdeen-preso-for-emc-final-storage-5-d855b8","","pools-of-storage","market-data","2004","no-fixed-content-share","1/3 of respondents believe they have no fixed-content or static data — a drag on the midline pool.","high","ingest-extraction","survey-research","slide-5","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-015","aberdeen-preso-for-emc-final-storage-5-d855b8","","ilm","expert-opinion","2004","ilm-great-new-idea","ILM is a classic 'Great New Idea' with all the challenges and opportunities.","high","ingest-extraction","expert-opinion","slide-6","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-016","aberdeen-preso-for-emc-final-storage-5-d855b8","","ilm","viability-prediction","2004","ilm-timeframe-decade","ILM Timeframe: the next decade (analogous to systems management in the 1990s).","partially-verified","outcome-linkage","expert-opinion","slide-6","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-017","aberdeen-preso-for-emc-final-storage-5-d855b8","","ilm","actual-outcome","2004","ilm-timeframe-outcome","ILM (Information Lifecycle Management) as a formal product category emerged around 2003-2006 with EMC, IBM, and HP offering tiered storage solutions. The timeframe for mainstream ILM adoption was approximately 2003-2007, broadly consistent with predictions in this study. Automated storage tiering became a standard feature of enterprise storage arrays by mid-2000s.","partially-verified","ingest-extraction","expert-opinion","slide-6","Placeholder. | ILM as a storage category was realized within the predicted timeframe; tiered storage and policy-based data management became standard by 2006-2007. Source: https://cacm.acm.org/research/information-life-cycle-management/",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-018","aberdeen-preso-for-emc-final-storage-5-d855b8","","ilm","viability-prediction","2004","ilm-decade-battle-prediction","ILM will come to be the big storage-related market battle of the decade — whether called ILM or not.","partially-verified","outcome-linkage","expert-opinion","slide-6","Widely-quoted Kastner prediction.",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-019","aberdeen-preso-for-emc-final-storage-5-d855b8","","ilm","actual-outcome","2004","ilm-decade-battle-outcome","The 'decade-long battle' for ILM leadership was won not by a single vendor but by cloud storage economics. EMC, IBM, and HP competed through the 2000s, but by 2010-2015 cloud object storage (AWS S3, Azure Blob) disrupted traditional tiered storage ILM frameworks. The battle outcome was ultimately displacement rather than vendor consolidation.","partially-verified","ingest-extraction","expert-opinion","slide-6","Placeholder. | ILM vendor competition occurred as predicted through mid-2000s, but cloud disruption changed the competitive landscape by 2010. Source: General storage industry history.",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-020","aberdeen-preso-for-emc-final-storage-5-d855b8","emc","ilm","viability-prediction","2004","ilm-no-winners-yet","Winners: None yet. Opening gun just went off. EMC making waves.","partially-verified","outcome-linkage","expert-opinion","slide-6","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-021","aberdeen-preso-for-emc-final-storage-5-d855b8","","ilm","expert-opinion","2004","ilm-definition-vagueness","ILM definition is too vague, but vagueness gives ability to morph the concept over time as products mature.","high","ingest-extraction","expert-opinion","slide-6","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-022","aberdeen-preso-for-emc-final-storage-5-d855b8","","ilm","expert-opinion","2004","ilm-product-gap","Big concept short on solutions — no one can deliver on the ILM vision anytime soon.","high","ingest-extraction","expert-opinion","slide-6","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-023","aberdeen-preso-for-emc-final-storage-5-d855b8","","ilm","expert-opinion","2004","ilm-business-value-risk","ILM looks like 'more IT infrastructure' with few tangible business benefits to non-IT execs — likely cause of impeded growth in ILM market.","high","ingest-extraction","expert-opinion","slide-6","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-024","aberdeen-preso-for-emc-final-storage-5-d855b8","","ilm","expert-opinion","2004","ilm-immediate-services-opportunity","Immediate services opportunity around ILM despite long product roadmap.","high","ingest-extraction","expert-opinion","slide-6","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-025","aberdeen-preso-for-emc-final-storage-5-d855b8","","","framework-factor","2004","cio-info-access-storage-accelerate","Info access & storage requirements accelerate; new data capture & storage costs create significant budget trade-offs.","high","ingest-extraction","expert-opinion","slide-7","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-026","aberdeen-preso-for-emc-final-storage-5-d855b8","","","framework-factor","2004","cio-24x7-no-downtime","24x7 operations and management mean no down time.","high","ingest-extraction","expert-opinion","slide-7","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-027","aberdeen-preso-for-emc-final-storage-5-d855b8","","","framework-factor","2004","cio-security-beyond-boundary","Security challenges grow as access and permission moves outside the company.","high","ingest-extraction","expert-opinion","slide-7","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-028","aberdeen-preso-for-emc-final-storage-5-d855b8","","","framework-factor","2004","cio-business-app-upgrade","Business apps must be upgraded for functionality and integration.","high","ingest-extraction","expert-opinion","slide-7","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-029","aberdeen-preso-for-emc-final-storage-5-d855b8","","sarbanes-oxley","framework-factor","2004","cio-sox-end-to-end","Sarbanes-Oxley requires track-and-trace of supplier relationships end-to-end.","high","ingest-extraction","expert-opinion","slide-7","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-030","aberdeen-preso-for-emc-final-storage-5-d855b8","","","framework-factor","2004","sales-acceleration-model","Aberdeen research drives EMC sales acceleration across three loops: Educate the Market, Create Demand, Accelerate Sales.","high","ingest-extraction","framework-development","slide-8","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-031","aberdeen-preso-for-emc-final-storage-5-d855b8","","","framework-factor","2004","research-program-components","Components: 80+ research agenda studies, ILM consulting tool, Pools of Storage tool, webinars, speaking events, sales force training, sales team analyst access.","high","ingest-extraction","framework-development","slide-8","",""
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-032","aberdeen-preso-for-emc-final-storage-5-d855b8","aberdeen-group","","market-data","2004","aberdeen-audience-size","~150,000 registered users of Aberdeen research, growing at 20%/qtr.","medium","ingest-extraction","document-review","slide-13","",""
