"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"o1-01","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-01","technology-assessment","1997","HADE leadership rating","leader","high","ingest-extraction","vendor-briefing,product-analysis","executive-summary","Aberdeen rates Forte as taking ""a leadership role"" in second-generation HADE capabilities."
"o1-02","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-01","market-data","1997","Revenue 9-month FY1997","$43.5M","high","ingest-extraction","vendor-financials","financials","Forte Software revenue for first nine months of fiscal 1997; 130% year-over-year growth."
"o1-03","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-01","market-data","1997","Revenue YoY growth","130%","high","ingest-extraction","vendor-financials","financials","Forte Software exceptional growth since inception; 130% YoY for first 9 months FY1997."
"o1-04","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-01","market-data","1997","Net income 9-month FY1997","$4.3M","high","ingest-extraction","vendor-financials","financials","Forte Software net income for first nine months of fiscal 1997."
"o1-05","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-01","technology-assessment","1997","Deployment automation capability","best-in-class","high","ingest-extraction","product-analysis","deployment-maintenance","Aberdeen: Forte provides ""more complete automation of application installation and upgrade"" than competitors."
"o1-06","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-04","technology-assessment","1997","CORBA/IIOP integration status","supported","high","ingest-extraction","product-analysis","internet-development","Forte 3.0 supports CORBA/IIOP for Java applet interoperability with Forte application servers."
"o1-07","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-07","technology-assessment","1997","Application partitioning capability","advanced","high","ingest-extraction","product-analysis","partitioning","Forte's partitioning is its most distinctive differentiator; supports drag-and-drop repartitioning."
"o1-08","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-03","technology-assessment","1997","Workflow integration depth","design-time integration","high","ingest-extraction","product-analysis","workflow","Forte Conductor integrated at design time, not bolted on — key competitive differentiator."
"o1-09","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-01","viability-prediction","1997","Enterprise HADE market viability","viable/growing","high","ingest-extraction","market-assessment","conclusions","Aberdeen predicts Forte will deliver significant long-term value for enterprise-critical applications."
"o1-10","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-01","viability-prediction","1997","Internet strategy viability","strong","high","ingest-extraction","market-assessment","internet-development","Aberdeen predicts Forte's phased Internet strategy (SDK, IIOP/Java, Java generation) will succeed."
"o1-11","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-01","viability-prediction","1997","OpenMainframe Architecture delivery (1998)","predicted delivery 1998","medium","ingest-extraction","vendor-roadmap","flexibility","Joint project with IBM to support S/390 Parallel Enterprise Server planned for 1998."
"o1-12","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-01","actual-outcome","1999","Forte Software acquisition","acquired by Sun for $540M","high","ingest-extraction","public-record","n/a","Sun Microsystems acquired Forte Software in August 1999 for approximately $540M in stock. This validated Aberdeen's prediction of strong enterprise value. Source: Forbes, CNET, Wired (August 1999)."
"o1-13","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-01","actual-outcome","2002","Forte product fate post-acquisition","rebranded then discontinued","high","ingest-extraction","public-record","n/a","Post-Sun acquisition, Forte was rebranded Sun Forte Developer then discontinued as Sun pivoted to Java/NetBeans. The EAI capability (Forte Fusion) was the acquisition driver."
"o1-14","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-06","framework-factor","1997","Second-gen HADE differentiators","partitioning+workflow+lifecycle","high","ingest-extraction","product-analysis","fortes-strengths","Aberdeen identifies the three key second-gen HADE differentiators: application partitioning, production workflow integration, and full lifecycle support."
"o1-15","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-01","framework-factor","1997","NASDAQ listing","FRTE","high","ingest-extraction","vendor-financials","financials","Forte Software listed on NASDAQ as FRTE at time of study."
"o1-16","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-01","technology-assessment","1997","Competitor landscape","Uniface and Dynasty Technologies cited as closest second-gen HADE peers","high","ingest-extraction","market-assessment","competition","Aberdeen identifies Uniface and Dynasty Technologies as only competitors offering comparable second-gen HADE capabilities."
"o1-17","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-01","strategy-classification","1997","Distribution model","direct sales primary; Digital as reseller","high","ingest-extraction","vendor-briefing","market-position","Forte emphasized direct sales; Digital Equipment resold Forte as full product with consulting support."
"o1-18","1997-forte-enterprise-development-enviro-a07cf9","e1-04","t1-01","actual-outcome","1999","Sun-Forte deal driver","EAI and Java/web integration expertise","high","ingest-extraction","public-record","n/a","Sun acquired Forte specifically for its Enterprise Application Integration suite and web/Java tooling — precisely the capabilities Aberdeen highlighted in 1997. Validates Aberdeen prescience on Internet integration strategy."
"o1-19","1997-forte-enterprise-development-enviro-a07cf9","e1-03","t1-01","technology-assessment","1997","Legacy integration via EAS","joint-development partnership","high","ingest-extraction","vendor-briefing","software-lifecycle","Forte-Conextion joint development for Enterprise Access Server to support AS/400, VAX, Tandem legacy integration."
"o1-20","1997-forte-enterprise-development-enviro-a07cf9","e1-01","t1-02","technology-assessment","1997","Business modeling integration","well-integrated","high","ingest-extraction","product-analysis","business-modeling","Forte Express provides upper-CASE business modeling that feeds directly into Forte code generation — a fully integrated design-to-deploy path."
