"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"service-oriented-architecture","Service-Oriented Architecture (SOA)","architecture-framework","industry-standard","2000s","growth","evolved","enterprise-integration-perspective-2-cb6165","Core subject. Kastner: SOA will make up majority of development by turn of decade (~2010). SOA also described as vehicle for virtualizing processing, storage, and network. Already in cache."
"composite-applications","Composite Applications","application-architecture","multi-vendor","2000s","emerging","evolved","enterprise-integration-perspective-2-cb6165","Cited as development technology example alongside SOA and BPM that improves programmer productivity. Already in cache."
"business-process-modeling","Business Process Modeling / Management (BPM)","process-management","multi-vendor","2000s","emerging","mature","enterprise-integration-perspective-2-cb6165","Cited as development technology improving quality, timeliness, and productivity. Already in cache."
"web-services","Web Services (industry standards)","integration-protocol","industry-standard","2000s","growth","mature","enterprise-integration-perspective-2-cb6165","Cited alongside SOA as will constitute majority of development by ~2010 based on industry standards. Already in cache."
"real-time-business-intelligence","Real-Time Business Intelligence (RTBI)","analytics","multi-vendor","2000s","emerging","evolved","enterprise-integration-perspective-2-cb6165","Megatrend #5. RTBI considered competitive weapon by large companies that have it. EII augments data warehouses for near-real-time decision-making. Already in cache."
"enterprise-information-integration","Enterprise Information Integration (EII)","data-integration","multi-vendor","2000s","emerging","legacy","enterprise-integration-perspective-2-cb6165","Named as technology promising to augment traditional data warehouse technology. Already in cache."
"mobility-technology","Enterprise Mobility / Mobile Computing","mobile-infrastructure","multi-vendor","2000s","growth","mature","enterprise-integration-perspective-2-cb6165","Megatrend #4. Technically mature in 2006 but most enterprises have tepid reactive strategy. Drives telecommuting and ad-hoc collaboration. Already in cache."
"grid-computing","Grid Computing","infrastructure","multi-vendor","2000s","emerging","evolved","enterprise-integration-perspective-2-cb6165","Leading companies will translate massively parallel scientific computing into commercial grid; linked to real-time operational analysis. Already in cache."
"server-virtualization","Server Virtualization","infrastructure","multi-vendor","2000s","emerging","mature","enterprise-integration-perspective-2-cb6165","Kastner predicts further server consolidation as virtualization eases complexity of running and isolating multiple workloads. Mentioned in datacenter deconstruction megatrend. Already in cache."
"blade-servers","Blade Servers","hardware","multi-vendor","2000s","growth","mature","enterprise-integration-perspective-2-cb6165","Datacenter deconstruction: blades separate processing from storage. JBOR (just a bunch of racks) concept. Already in cache."
"storage-area-network","Storage Area Network (SAN)","infrastructure","multi-vendor","2000s","growth","evolved","enterprise-integration-perspective-2-cb6165","Datacenter deconstruction: traditional computers splitting into computing servers and SANs. Already in cache."
"rfid","RFID (Radio Frequency Identification)","edge-technology","multi-vendor","2000s","emerging","mature","enterprise-integration-perspective-2-cb6165","Cited as example edge device in Enterprise Integration model. Already in cache."
"enterprise-portal","Enterprise Portal","application","multi-vendor","2000s","growth","evolved","enterprise-integration-perspective-2-cb6165","Named in Knowledge Worker productivity megatrend #6 alongside collaboration, messaging, smart phones, laptops, podcasting, conferencing, project management, compliance, CRM, SFA."
"podcasting","Podcasting","collaboration","generic","2000s","emerging","evolved","enterprise-integration-perspective-2-cb6165","Notably mentioned in Knowledge Worker productivity technologies list (megatrend #6) — an early reference to podcasting in enterprise IT context (2006)."
"rfid-edge-computing","Edge Computing / Edge Intelligence","infrastructure","multi-vendor","2000s","emerging","evolved","enterprise-integration-perspective-2-cb6165","Kastner: 'The edge is gaining lots of intelligence' — exemplified by growth in retail store and shop floor computing power. Edge as opportunity for value generation with careful integration."
"snr-framework","Aberdeen Spoke-Node-Ring (SNR) Framework","architectural-framework","Aberdeen Group","1988","legacy","legacy","enterprise-integration-perspective-2-cb6165","Kastner references Aberdeen's 'first framework in 1988' — SNR (spoke-node-ring) which foreshadowed client-server and LAN/WAN revolution. Used as foundation for Enterprise Integration model in this study."
