"code_id","code_type","label","definition"
"strategy-classification","observation_type","Strategy Classification","Classification of a vendor or market participant's strategic position or decision"
"viability-prediction","observation_type","Viability Prediction","Forward-looking prediction about a product or entity's commercial viability"
"actual-outcome","observation_type","Actual Outcome","Verified real-world outcome determined via external research"
"technology-assessment","observation_type","Technology Assessment","Technical evaluation of a product's capabilities or positioning"
"framework-factor","observation_type","Framework Factor","A structural factor in the environment (regulatory"
"market-data","observation_type","Market Data","Quantitative or qualitative market metric"
"expert-opinion","observation_type","Expert Opinion","Qualitative recommendation or opinion from the analyst"
"high","confidence","High","Multiple corroborating sources or direct vendor/financial data"
"medium","confidence","Medium","Single source or inferred from context"
"expert-survey","methodology_code","Expert Survey","Aberdeen analyst field survey and expert interviews"
"expert-opinion","methodology_code","Expert Opinion","Analyst opinion without formal survey methodology"
"vendor-claim","methodology_code","Vendor Claim","Specification or assertion provided by the vendor"
"web-research","methodology_code","Web Research","Post-publication verification via web research"
