"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","market-research","acquired","Harte-Hanks (2005)","1988-2010","dct-why-aberdeen-follows-pc-deals-2002","Publisher"
"aberdeen-dct-practice","Aberdeen Digital Consumer Technology Practice","institution","market-research","dissolved","","2002-2005","dct-why-aberdeen-follows-pc-deals-2002","Research practice authoring this methodology"
"compaq","Compaq","company","PC-manufacturing","acquired","Hewlett-Packard","1982-2002","dct-why-aberdeen-follows-pc-deals-2002","Tracked brand"
"dell","Dell","company","PC-manufacturing","active","","1984-present","dct-why-aberdeen-follows-pc-deals-2002","Tracked brand"
"emachines","eMachines","company","PC-manufacturing","acquired","Gateway","1998-2007","dct-why-aberdeen-follows-pc-deals-2002","Tracked brand"
"gateway-inc","Gateway","company","PC-manufacturing","acquired","Acer","1985-2007","dct-why-aberdeen-follows-pc-deals-2002","Tracked brand"
"hewlett-packard","Hewlett-Packard","company","PC-manufacturing","active","","1939-present","dct-why-aberdeen-follows-pc-deals-2002","Tracked brand, dual-brand strategy question"
"sony","Sony","company","consumer-electronics","active","","1946-present","dct-why-aberdeen-follows-pc-deals-2002","Tracked brand"
"apple-computer","Apple Computer","company","PC-manufacturing","active","Apple Inc.","1976-present","dct-why-aberdeen-follows-pc-deals-2002","Explicitly excluded from tracking"
"intel","Intel","company","semiconductor","active","","1968-present","dct-why-aberdeen-follows-pc-deals-2002","Pentium 4, Celeron"
"amd","AMD","company","semiconductor","active","","1969-present","dct-why-aberdeen-follows-pc-deals-2002","Architectural alternative"
"microsoft","Microsoft","company","software","active","","1975-present","dct-why-aberdeen-follows-pc-deals-2002","Windows XP Home/Pro"
