"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-s-kastner","Peter S. Kastner","person","Market Research / IT Consulting","active","","1989-present","intelitaniummfewp1[1]-773ea2","Author; Aberdeen Group VP"
"intel","Intel Corporation","company","Semiconductor","active","","1968-present","intelitaniummfewp1[1]-773ea2","Subject; maker of Itanium 2 and Pentium Xeon processors for mainframe-class workload competition"
"ibm","IBM","company","Enterprise IT Hardware/Services","active","","1911-present","intelitaniummfewp1[1]-773ea2","Maker of IBM zSeries mainframes (z990); dominant mainframe vendor; discounting prices to defend installed base"
"unisys","Unisys","company","Information technology / enterprise computing","active","","1986-present","intelitaniummfewp1[1]-773ea2","Offers both mainframe (ClearPath) and Itanium (ES7000 series up to 64 processors) systems; key Itanium platform vendor"
"hewlett-packard","Hewlett-Packard (HP)","company","Enterprise IT Hardware/Services","renamed","HP Inc. + Hewlett Packard Enterprise (split 2015)","1939-present","intelitaniummfewp1[1]-773ea2","Major Itanium platform vendor; HP Integrity and Integrity Superdome; extensive migration services; partners with Microsoft, Oracle, SAP, SAS, PeopleSoft, Siebel"
"dell","Dell","company","Enterprise IT Hardware","active","","1984-present","intelitaniummfewp1[1]-773ea2","Key Itanium system supplier; PowerEdge 3250 dual-processor; also resells Unisys ES7000; positions for HPC and mainframe replacement via scale-out"
"microsoft","Microsoft","company","Enterprise Software / OS","active","","1975-present","intelitaniummfewp1[1]-773ea2","Wintel architecture proponent vs mainframe; positions Windows on Itanium; cites own internal benchmarks; partner for HP Itanium platforms"
"sap","SAP","company","Enterprise Software","active","","1972-present","intelitaniummfewp1[1]-773ea2","Has SAP R/2 for mainframe but migrating customers away; major ERP partner on HP Itanium platform"
"peoplesoft","PeopleSoft","company","Enterprise Software","acquired","Oracle Corporation (2005)","1987-2005","intelitaniummfewp1[1]-773ea2","ERP partner on HP Itanium; among major enterprise business applications supporting Itanium"
"oracle","Oracle","company","Enterprise Software/Database","active","","1977-present","intelitaniummfewp1[1]-773ea2","ERP/database partner on HP Itanium platforms"
"amd","AMD","company","Semiconductor","active","","1969-present","intelitaniummfewp1[1]-773ea2","AMD 64-bit Opteron technology cited as alternative but seen as less real-world-tested by survey respondents"
"british-petroleum","British Petroleum (BP)","company","Energy / Oil & Gas","renamed","BP p.l.c. (rebranded as 'BP' in 2001)","1909-present","intelitaniummfewp1[1]-773ea2","Named as major user implementing Itanium in 2003"
"compusa","CompUSA","company","Consumer Electronics Retail","dissolved","Gordon Brothers Group (liquidated 2007–2008); brand/16 stores sold to Systemax/TigerDirect","1984-2012","intelitaniummfewp1[1]-773ea2","Named as major Itanium user in 2003"
"procter-and-gamble","Procter & Gamble","company","Consumer Goods","active","","1837-present","intelitaniummfewp1[1]-773ea2","Named as major Itanium user in 2003"
"microfocus","Micro Focus International","company","Enterprise Software / COBOL","acquired","OpenText (acquired January 2023)","1976-present","intelitaniummfewp1[1]-773ea2","COBOL migration tool vendor; Microfocus COBOL allowed porting of mainframe programs to Wintel without recompilation"
"siebel","Siebel Systems","company","CRM Software","acquired","Oracle (acquired 2006)","1993-2006","intelitaniummfewp1[1]-773ea2","CRM partner on HP Itanium platforms; major enterprise business application"
"sas-institute","SAS Institute","company","Analytics / Statistics Software","active","","1976-present","intelitaniummfewp1[1]-773ea2","Analytics software partner on HP Itanium platforms"
"aberdeen-group","Aberdeen Group","firm","Market Research / IT Consulting","acquired","Harte-Hanks Communications (2006); later spun off as Aberdeen Strategy & Research","1988-present","intelitaniummfewp1[1]-773ea2","Publisher; conducted user interviews and mainframe user survey (March 2004)"
"computerworld","Computerworld","institution","Technology Media","renamed","Part of IDG/Foundry (IDG acquired by Blackstone 2017; digital brand continues under Foundry/IDG Communications)","1967-present","intelitaniummfewp1[1]-773ea2","Cited by IBM: ""majority of data in the world is on mainframes"""
