"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","market-research","[DEFERRED]","[DEFERRED]","1988-2019","dct-video-market-segmentation-2002",""
"avermedia","AVerMedia Technologies","company","PC-peripheral","active","","1990-present","dct-video-market-segmentation-2002","Milpitas CA; video capture hardware"
"ads-tech","ADS Tech","company","PC-peripheral","[DEFERRED]","[DEFERRED]","1986-present","dct-video-market-segmentation-2002","Pyro ProDV"
"dazzle-multimedia","Dazzle Multimedia","company","PC-peripheral","acquired","pinnacle-systems","1995-2003","dct-video-market-segmentation-2002","Digital Video Creator"
"matrox","Matrox","company","PC-peripheral","active","","1976-present","dct-video-market-segmentation-2002","RT2500"
"pinnacle-systems","Pinnacle Systems","company","PC-peripheral","acquired","avid-technology","1986-2005","dct-video-market-segmentation-2002","DV500 Plus, Studio PCTV Pro"
"ati-technologies","ATI Technologies","company","semiconductor","acquired","amd","1985-2006","dct-video-market-segmentation-2002","DV Wonder, TV Wonder, All-in-Wonder Radeon"
"creative-labs","Creative Technology","company","PC-peripheral","active","","1981-present","dct-video-market-segmentation-2002",""
"adaptec","Adaptec","company","PC-peripheral","acquired","pmc-sierra","1981-2010","dct-video-market-segmentation-2002",""
"adobe-inc","Adobe","company","software","active","","1982-present","dct-video-market-segmentation-2002","Premier, GoLive"
"spruce-technologies","Spruce Technologies","company","software","acquired","apple-computer","1996-2001","dct-video-market-segmentation-2002","SpruceUp"
"ulead","Ulead Systems","company","software","acquired","corel","1989-2006","dct-video-market-segmentation-2002","Media Studio Pro, DV Suite, Cool 3D"
"sonic-foundry","Sonic Foundry","company","software","[DEFERRED]","[DEFERRED]","1991-present","dct-video-market-segmentation-2002","Sound Forge, Acid"
"nvidia","NVIDIA Corporation","company","semiconductor","active","","1993-present","dct-video-market-segmentation-2002","Personal Cinema"
"hauppauge","Hauppauge Digital","company","PC-peripheral","[DEFERRED]","[DEFERRED]","1982-present","dct-video-market-segmentation-2002","WinTV, WinTV Theater"
"siemens","Siemens","company","PC-peripheral","active","","1847-present","dct-video-market-segmentation-2002",""
"tivo","TiVo","company","consumer-electronics","[DEFERRED]","[DEFERRED]","1997-present","dct-video-market-segmentation-2002","Philips HDR312 reference"
"philips","Royal Philips","company","consumer-electronics","active","","1891-present","dct-video-market-segmentation-2002","HDR312"
"asus","ASUS","company","PC-peripheral","active","","1989-present","dct-video-market-segmentation-2002","GeForce 3 OEM"
"accessdtv","AccessDTV","company","PC-peripheral","[DEFERRED]","[DEFERRED]","","dct-video-market-segmentation-2002","Digital/analog TV card"
