"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"o90-001","1990-bull-rdbms-1990-and-2024-metadata-fe61bf","e90-03","t90-01","expert-opinion","1990","Ingres user satisfaction vs. Sybase user satisfaction","Ingres users extremely satisfied; many Sybase customers would prefer Ingres; no Ingres users reported reliability problems","high","user-interviews","summary-findings","Survey of 10 companies; Ingres: zero reliability complaints; Sybase: universal (mild) reliability issues"
"o90-002","1990-bull-rdbms-1990-and-2024-metadata-fe61bf","e90-04","t90-02","technology-assessment","1990","Sybase platform support limitation","Sybase pro-actively supports only Sun Microsystems and PS/2-OS/2; lacks resources to support Bull's wide family of platforms","high","user-interviews","summary-conclusions","Sybase support staff advised customers to develop on Sun first then port; this created platform lock-in concerns"
"o90-003","1990-bull-rdbms-1990-and-2024-metadata-fe61bf","e90-05","t90-03","technology-assessment","1990","Oracle OLTP architectural weakness","Almost every contact volunteered rejection of Oracle due to basic architectural weaknesses for high-performance OLTP","high","user-interviews","summary-conclusions","Oracle not directly surveyed; volunteered by contacts as rejected alternative"
"o90-004","1990-bull-rdbms-1990-and-2024-metadata-fe61bf","e90-01","","strategy-classification","1990","Bull RDBMS recommendation","Aberdeen recommends Ingres as preferred supplier; Ingres 6.3 earliest version Bull should select; Sybase only if marketing capability is priority","high","expert-opinion","summary-conclusions","Bull seeking common state-of-science RDBMS across all customer platform choices"
"o90-005","1990-bull-rdbms-1990-and-2024-metadata-fe61bf","e90-01","","strategy-classification","1990","Application Implementation Business Center recommendation","Bull should establish Application Implementation Business Center for RDBMS adoption support; revenue from training, design, implementation, upgrade support, SI","high","expert-opinion","summary-conclusions","Aberdeen: neither Ingres nor Sybase has resources to support application development; customers use third-party consultants"
"o90-006","1990-bull-rdbms-1990-and-2024-metadata-fe61bf","","t90-05","technology-assessment","1990","RDBMS acquisition/implementation cycle duration","Year 0-1: evaluate; Year 1-2: develop pilot with consultants and train staff; Year 2-3: implement pilot and continue development","high","user-interviews","survey-analysis","Minimum 2 years to be highly accurate in describing product capability and limitations"
"o90-007","1990-bull-rdbms-1990-and-2024-metadata-fe61bf","","t90-01","technology-assessment","1990","Production state of Ingres v6 and Sybase v4 in 1990","Both Ingres v6 and Sybase v4 applications are just now going into production or within next 3 months; high-performance OLTP not yet proved at scale","high","user-interviews","survey-analysis","Most production users still running Ingres v5 and Sybase v3 for decision support"
"o90-008","1990-bull-rdbms-1990-and-2024-metadata-fe61bf","e90-04","t90-02","technology-assessment","1990","Sybase marketing superiority over Ingres","Sybase was first RDBMS supplier to show vision of high-performance OLTP and tailor products to win customers; Ingres consistently poorer marketer","high","user-interviews","summary-findings","Ingres does not provide customers with stream of marketing materials needed to justify choice to executive management"
"o90-009","1990-bull-rdbms-1990-and-2024-metadata-fe61bf","e90-06","t90-02","expert-opinion","1990","Salomon Brothers RDBMS decision","Trade press reported Salomon moving IMS to Sybase; Aberdeen interview revealed Salomon wished it had chosen Ingres instead","high","user-interviews","summary-findings","Salomon acquired Sybase for DB2 gateway and Pyramid support ahead of normal schedule"
"o90-010","1990-bull-rdbms-1990-and-2024-metadata-fe61bf","","t90-05","technology-assessment","1990","Mainframe OLTP performance gap with RDBMS","Even most advanced RDBMS users not achieving mainframe-level performance; high-performance OLTP migration confidence high for near term","high","user-interviews","summary-findings","Customers confident technology will provide capability; no intent to return to flat-file or hierarchical systems"
