"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks 2006","1988-present","nti-2-open-systems-1dd3af","Publisher of NTI series; headquartered 92 State Street, Boston MA"
"peter-s-kastner","Peter S. Kastner","person","IT-research","active","","1989-present","nti-2-open-systems-1dd3af","Co-author of NTI series"
"john-logan","John Logan","person","IT-research","unknown","","1990s","nti-2-open-systems-1dd3af","Co-author of NTI series"
"thomas-willmott","Thomas Willmott","person","IT-research","unknown","","1990s","nti-2-open-systems-1dd3af","Co-author of NTI series; Aberdeen Group analyst"
"ibm","IBM","company","IT-hardware-software","active","","1911-present","nti-2-open-systems-1dd3af","Mentioned for Power Architecture, Token Ring, OS/2, LAN Manager partnership, OSF founding member"
"intel","Intel Corporation","company","semiconductors","active","","1968-present","nti-2-open-systems-1dd3af","Dominates with 80x86; forecast 30 million units shipped in 1993"
"hewlett-packard","Hewlett-Packard","company","IT-hardware","split","HP Inc./HPE 2015","1939-present","nti-2-open-systems-1dd3af","PA-RISC architecture; HP-UX with Empower; OSF founding member"
"sun-microsystems","Sun Microsystems","company","IT-hardware-software","acquired","Oracle 2010","1982-2010","nti-2-open-systems-1dd3af","SPARC RISC architecture; Solaris OS; co-founded Unix International with AT&T"
"digital-equipment-corporation","Digital Equipment Corporation","company","IT-hardware","acquired","Compaq 1998","1957-1998","nti-2-open-systems-1dd3af","Alpha RISC introduced 1992; Pathworks LAN product; OSF founding member"
"microsoft","Microsoft","company","software","active","","1975-present","nti-2-open-systems-1dd3af","Windows/DOS dominance predicted; LAN Manager; Windows for Workgroups; Windows/NT; 26% LAN share"
"apple-computer","Apple Computer","company","IT-hardware-software","active","renamed Apple Inc. 2007","1976-present","nti-2-open-systems-1dd3af","Macintosh leads ease-of-use; Taligent joint venture with IBM; lower price points"
"novell","Novell","company","networking-software","acquired","Attachmate (2011 for $2.2B) -> Micro Focus (2014) -> OpenText (2023)","1983-present","nti-2-open-systems-1dd3af","Dominates PC LAN market; acquired USL; formed Univel with USL"
"motorola","Motorola","company","semiconductors","split","Split into Motorola Mobility (Google 2012 -> Lenovo 2014) and Motorola Solutions (active)","1928-present","nti-2-open-systems-1dd3af","680XX dominated 1980s technical workstations; 88xxx RISC weak; Power Architecture partnership with IBM"
"silicon-graphics","Silicon Graphics","company","IT-hardware","dissolved","Bankruptcy 2006; assets acquired by Rackable Systems (2009 for $25M); renamed SGI; then acquired by HPE (2016)","1982-2009","nti-2-open-systems-1dd3af","Acquired MIPS Computer Systems in 1992"
