tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
TECH-PS-001,Prism Warehouse Executive,Data Warehouse Management,Prism Solutions,1990s,Emerging (new release),Defunct/Absorbed,1997-dw-competitive-advantage-through-pr-b307c7,"New product at time of study; combined GUI workflow model for warehouse design/construction/maintenance; absorbed into Ardent DataStage"
TECH-PS-002,Prism Warehouse Directory,Metadata Repository,Prism Solutions,1990s,Active,Defunct/Absorbed,1997-dw-competitive-advantage-through-pr-b307c7,"Metadata directory for technical and business users; CDIF integration with CASE tools; absorbed into Ardent/Informix/IBM"
TECH-PS-003,Prism Iterations Methodology,Implementation Methodology,Prism Solutions,1990s,Active,Superseded,1997-dw-competitive-advantage-through-pr-b307c7,"Data warehouse implementation methodology based on 250 engagements; ~30 modules; superseded by agile DW practices"
TECH-PS-004,Prism Web Access Module,Web-based Metadata Access,Prism Solutions,1990s,Emerging (Q1 1997),Defunct,1997-dw-competitive-advantage-through-pr-b307c7,"Java/HTML views of metadata for browser-enabled users; $2500 for 5 concurrent seats; early web BI capability"
TECH-PS-005,Prism Personal Mart Toolkit,Self-service Data Mart,Prism Solutions,1990s,Emerging,Defunct,1997-dw-competitive-advantage-through-pr-b307c7,"Business user personal data mart tool; point-and-click interface; precursor to modern self-service BI"
TECH-PS-006,Data Warehouse (concept),Data Architecture,Multi-vendor,1990s,Maturing,Mature/Evolved,1997-dw-competitive-advantage-through-pr-b307c7,"Data warehouse architecture central to study; matured into modern data platforms cloud data warehouses (Snowflake Redshift BigQuery)"
TECH-PS-007,Data Mart,Data Architecture,Multi-vendor,1990s,Emerging/Rapid Growth,Mature,1997-dw-competitive-advantage-through-pr-b307c7,"Departmental data marts proliferating in 1997; became standard BI delivery pattern; modern equivalent is data lakehouse subject areas"
TECH-PS-008,Metadata Management,Data Governance,Multi-vendor,1990s,Emerging,Mature/Critical,1997-dw-competitive-advantage-through-pr-b307c7,"Aberdeen identifies metadata as the key to DW scalability; modern data catalogs (Collibra Alation Atlan) validate this insight"
TECH-PS-009,CORBA (for metadata distribution),Object Middleware,OMG,1990s,Emerging,Niche/Superseded,1997-dw-competitive-advantage-through-pr-b307c7,"Prism planned CORBA integration for metadata distribution; CORBA was superseded by web services then REST"
TECH-PS-010,DCOM (for metadata distribution),Object Middleware,Microsoft,1990s,Emerging,Superseded,1997-dw-competitive-advantage-through-pr-b307c7,"Prism planned DCOM integration alongside CORBA; both superseded"
TECH-PS-011,CDIF (Common Data Interchange Format),Metadata Exchange Standard,Multi-vendor,1990s,Active,Deprecated,1997-dw-competitive-advantage-through-pr-b307c7,"CDIF used for metadata exchange between Prism and CASE tools/repositories; deprecated as standards evolved"
TECH-PS-012,Intelligent Copying (feature),ETL Feature,Prism Solutions,1990s,New,Evolved,1997-dw-competitive-advantage-through-pr-b307c7,"Prism feature for reusing mappings tables user exits; concept evolved into modern ETL reusable transformation patterns"
TECH-PS-013,ETL (Extract Transform Load),Data Integration Paradigm,Multi-vendor,1990s,Emerging/Naming,Dominant,1997-dw-competitive-advantage-through-pr-b307c7,"The ETL paradigm Prism implements became the standard data integration pattern; evolved to ELT for cloud"
TECH-PS-014,SureStart consulting program,Professional Services,Prism Solutions,1990s,Active,Defunct,1997-dw-competitive-advantage-through-pr-b307c7,"2-week on-site consulting and training program for Iterations methodology; absorbed into Ardent/Informix services"
