"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-001","aberdeen-1996-sun-microsystems-decision-warehouse","sun-microsystems","ultrasparc","strategy-classification","1996","SMCC Decision Warehouse Strategy","Comprehensive data warehouse infrastructure: UltraSPARC servers + Gigaplane bus + Solaris 2.5 + SPARCstorage + Database Engineering group + RDBMS partnerships + competency centers","high","ingest-extraction","industry-analysis","Market Position","",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-002","aberdeen-1996-sun-microsystems-decision-warehouse","sun-microsystems","","market-data","1996","Sun FY1996 Revenue Estimate","~$7 billion FY1996 (ending June 30); commercial sales >$1.5B (at least one-third of revenue)","medium","ingest-extraction","industry-analysis","Market Position","Aberdeen estimate",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-003","aberdeen-1996-sun-microsystems-decision-warehouse","sun-microsystems","","market-data","1996","SPARCstorage Revenue Estimate","Storage Products Group revenues estimated >$1 billion; independent P&L unit within SMCC","medium","ingest-extraction","industry-analysis","SPARCstorage","Aberdeen estimate",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-004","aberdeen-1996-sun-microsystems-decision-warehouse","sun-microsystems","","market-data","1996","SunService Growth Rate","40-45% annual staff growth rate for past 3 years; expects to continue; Sun ranked top 3 in customer satisfaction North America, Europe, Asia","high","ingest-extraction","field-research","Service and Support","",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-005","aberdeen-1996-sun-microsystems-decision-warehouse","sun-microsystems","","market-data","1996","Enterprise Server Test Center Investment","SMCC invested >$10 million in Enterprise Server Test Center; tested data warehouses from 20GB pilots to 5.5TB Oracle demonstration","high","ingest-extraction","document-review","Database Engineering Group","",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-006","aberdeen-1996-sun-microsystems-decision-warehouse","sun-microsystems","solaris-25","benchmark-result","1996","Solaris 2.5 SMP Scalability Efficiency","92-97% SMP scalability (depending on RDBMS) as CPUs added; only 3-8% overhead per added CPU vs 15-20% for typical Unix SMP and up to 30% for NT Server","high","ingest-extraction","benchmarking","Solaris","",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-007","aberdeen-1996-sun-microsystems-decision-warehouse","sun-microsystems","gigaplane-bus","technology-assessment","1996","Gigaplane Bus Architecture","2.6 GBps system bus; thin boards with dual CPUs + memory (up to 2GB/board) + high-speed I/O channels; parallel CPU/I/O/network interconnections approaching mainframe speeds","high","ingest-extraction","document-review","Super Fast Bus","",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-008","aberdeen-1996-sun-microsystems-decision-warehouse","","","market-data","1996","Data Warehouse Size Growth Rate","Enterprise-level production data warehouses grow 3-5x in 18 months; majority >100GB now moving from pilot to full implementation; handful already over terabyte","high","ingest-extraction","field-research","Preface","",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-009","aberdeen-1996-sun-microsystems-decision-warehouse","","","viability-prediction","1996","Data Warehouse Growth Trajectory Prediction","Aberdeen predicts warehouse sizes approaching terabyte with hundreds of attached users; production warehouses outpacing supplier capabilities except those (like SMCC) who solved scalability issues","high","ingest-extraction","industry-analysis","Preface","Paired with OBS-010",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-010","aberdeen-1996-sun-microsystems-decision-warehouse","","","actual-outcome","2005","Data Warehouse Growth Trajectory Actual Outcome","Prediction proved accurate: enterprise data warehouses grew to multi-terabyte scale by 2000-2005; petabyte-scale warehouses emerged by 2010 (Teradata, Netezza, then Hadoop). Scalability became the defining vendor differentiator as Aberdeen predicted.","verified","web-source","document-review","","",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-011","aberdeen-1996-sun-microsystems-decision-warehouse","sun-microsystems","","viability-prediction","1996","SMCC Data Warehouse Market Leadership Prediction","Aberdeen believes SMCC has requisite pieces to differentiate in data warehousing; expects Decision Warehouse customers to be 'spared the pain' of inadequate scalability","high","ingest-extraction","industry-analysis","Aberdeen Conclusions","Paired with OBS-012",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-012","aberdeen-1996-sun-microsystems-decision-warehouse","sun-microsystems","","actual-outcome","2005","SMCC Data Warehouse Market Position Actual Outcome","Sun became a leading Unix data warehouse platform through the late 1990s-early 2000s; UltraSPARC/Solaris widely used for Oracle data warehouses. Sun's position weakened after 2003 as x86/Linux and commodity hardware eroded Unix server market; acquired by Oracle 2010.","verified","web-source","document-review","","Source: Oracle acquisition of Sun Microsystems completed January 27, 2010",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-013","aberdeen-1996-sun-microsystems-decision-warehouse","sun-microsystems","windows-nt-server","technology-assessment","1996","NT Server vs Solaris for Data Warehousing","NT Server scalability 'pales' vs Solaris; NT SMP overhead up to 30% vs Solaris 3-8%; Sun competes well against NT even for small warehouse/proof-of-concept","high","ingest-extraction","competitive-profiling","Price/Performance","",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-014","aberdeen-1996-sun-microsystems-decision-warehouse","sun-microsystems","sparcstorage-array","technology-assessment","1996","SPARCstorage Array 214 RSM Specifications","Hot-swap disk modules, fans, power supplies; 4.2GB drives (3.5 inch backplane); industry-standard fiber channels; RAS Customer Action Team for storage issues; superior MTBF vs competitors","high","ingest-extraction","document-review","SPARCstorage","Customers with >600GB warehouses cited exceptional satisfaction with Sun storage",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-015","aberdeen-1996-sun-microsystems-decision-warehouse","sun-microsystems","oracle7","benchmark-result","1996","SMCC-Oracle Distributed Parallel Query Support","SMCC clusters support Oracle 7.3 distributed parallel query; pair of servers clustered using high-speed fiber channels; RDBMS contacts admitted product could not have been marketed without SMCC engineering involvement","high","ingest-extraction","field-research","Database Engineering Group","",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-016","aberdeen-1996-sun-microsystems-decision-warehouse","sun-microsystems","","framework-factor","1996","Data Warehouse Scalability Factor: Processor Speed","UltraSPARC 64-bit delivers 2x power of prior SPARC; new high-speed servers shipping May 1996","high","ingest-extraction","document-review","Scalability / Sun Servers","",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-017","aberdeen-1996-sun-microsystems-decision-warehouse","sun-microsystems","gigaplane-bus","framework-factor","1996","Data Warehouse Scalability Factor: Bus Bandwidth","2.6 GBps Gigaplane bus eliminates memory/disk bottleneck; multiple parallel CPU/I/O/network interconnections; exceeds anything available in comparable Unix systems","high","ingest-extraction","document-review","Scalability / Super Fast Bus","",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-018","aberdeen-1996-sun-microsystems-decision-warehouse","sun-microsystems","solaris-25","framework-factor","1996","Data Warehouse Scalability Factor: SMP Operating System","Solaris 2.5 fine-tuned for multiprocessor; threaded I/O and networking; constant query response time as dataset and user count grow; 3-8% CPU overhead (vs up to 30% for NT)","high","ingest-extraction","benchmarking","Solaris","",""
"aberdeen-1996-sun-microsystems-decision-warehouse-OBS-019","aberdeen-1996-sun-microsystems-decision-warehouse","sun-microsystems","sparcstorage-array","framework-factor","1996","Data Warehouse Scalability Factor: Storage Subsystem","SPARCstorage arrays with fiber channels; hot-swap HA features; superior MTBF; mission-critical grade I/O; sequential access optimized for data warehouse workloads","high","ingest-extraction","document-review","SPARCstorage","",""
