entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
ibm,IBM,company,Enterprise IT Hardware/Services,active,,1911-present,ibm-+-webify-=-industry-soa-application--97733a,Acquirer of Webify Solutions; WebSphere SOA middleware platform cited as exemplar of Enterprise SOA. $80 billion technology giant referenced.
webify-solutions,Webify Solutions,company,Enterprise Software / SOA,acquired,IBM (WebSphere division),2000s-2006,ibm-+-webify-=-industry-soa-application--97733a,"120-person private company headquartered in Austin, TX with office in Mumbai, India. Provided pre-built, customizable SOA software parts, models, and business policies for insurance, healthcare, banking, and telecom verticals. Acquired by IBM August 2006."
aberdeen-group,Aberdeen Group,firm,Market Research / IT Consulting,acquired,Harte-Hanks Communications (2006); later spun off as Aberdeen Strategy & Research,1988-present,ibm-+-webify-=-industry-soa-application--97733a,Author organization; published ESB and SOA Middleware study cited in this analysis.
peter-s-kastner,Peter S. Kastner,person,Market Research / IT Consulting,active,,1989-present,ibm-+-webify-=-industry-soa-application--97733a,VP and Research Director at Aberdeen Group; author of this market alert.
sap,SAP,company,Enterprise Software,active,,1972-present,ibm-+-webify-=-industry-soa-application--97733a,Cited as incumbent ERP vendor against which IBM-Webify vertical process models would compete.
oracle,Oracle,company,Enterprise Software/Database,active,,1977-present,ibm-+-webify-=-industry-soa-application--97733a,ERP competitor; Oracle Fusion process-model-driven applications cited as expected 2007 release.
infor,Infor,company,Enterprise Software,active,,2002-present,ibm-+-webify-=-industry-soa-application--97733a,"ERP vendor cited alongside SAP, Oracle, Lawson as incumbent ERP players that IBM-Webify would complement/compete with."
lawson-software,Lawson Software,company,Enterprise Software,acquired,"Infor (via Golden Gate Capital, 2011)",1975-2012,ibm-+-webify-=-industry-soa-application--97733a,"ERP vendor cited alongside SAP, Oracle, Infor as incumbent players."
vitria-technology,Vitria Technology,company,Enterprise Software / SOA,active,,1994-present,ibm-+-webify-=-industry-soa-application--97733a,Vertical applications vendor cited as potential beneficiary of IBM blessing vertical SOA customization concept.
hewlett-packard,Hewlett-Packard (HP),company,Enterprise IT Hardware/Services,renamed,Split into HP Inc. and Hewlett Packard Enterprise (November 2015),1939-present,ibm-+-webify-=-industry-soa-application--97733a,Cited as missing from competitive playing field despite having vertical process models on shelf for 3 years; Mercury Interactive acquisition gives HP new SOA infrastructure.
mercury-interactive,Mercury Interactive (LoadRunner),company,Software / performance testing,acquired,"Hewlett-Packard (acquired November 2006, $4.5B); became HP Software division",unknown [REVIEW],ibm-+-webify-=-industry-soa-application--97733a,Acquired by HP; provided HP with new SOA infrastructure enabling it to enter next-generation application space.
microsoft,Microsoft,company,Enterprise Software / OS,active,,1975-present,ibm-+-webify-=-industry-soa-application--97733a,Visual Studio IDE cited as general-purpose IDE that IBM-Webify competes with for enterprise application developer mindshare.
