"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"ibm-+-webify-=-industry-soa-application--97733a-OBS-001","ibm-+-webify-=-industry-soa-application--97733a","aberdeen-group","web-services","technology-adoption","2006","Global 5000 companies with SOA activities underway end of 2006","90%","high","survey","1","From Aberdeen's ESB and SOA Middleware study; 90% of Global 5000 will exit 2006 with SOA planning, design, or programming activities underway."
"ibm-+-webify-=-industry-soa-application--97733a-OBS-002","ibm-+-webify-=-industry-soa-application--97733a","aberdeen-group","web-services","technology-adoption","2006","Share of survey participants building SOA apps using web services / SOA Lite tools","~50%","high","survey","1","About half of Aberdeen survey participants building SOA applications using web services and lightweight SOA tools (SOA Lite)."
"ibm-+-webify-=-industry-soa-application--97733a-OBS-003","ibm-+-webify-=-industry-soa-application--97733a","aberdeen-group","soa-middleware","technology-adoption","2006","Organizations planning 4+ SOA projects in 2006","33%","high","survey","1","One-third of organizations planning four or more SOA projects in 2006, indicating strong developer enthusiasm."
"ibm-+-webify-=-industry-soa-application--97733a-OBS-004","ibm-+-webify-=-industry-soa-application--97733a","ibm","ibm-websphere","product-evaluation","2006","IBM WebSphere SOA qualification","Meets Enterprise SOA definition","high","expert-analysis","1","Aberdeen states IBM WebSphere suite meets definition of Enterprise SOA and is exemplar of what enterprise developers should use."
"ibm-+-webify-=-industry-soa-application--97733a-OBS-005","ibm-+-webify-=-industry-soa-application--97733a","webify-solutions","webify-industry-fabric","competitive-position","2006","Webify company size at acquisition","120 employees","high","expert-analysis","2","120-person private company with offices in Austin, TX and Mumbai, India; lacked market footprint to scale independently."
"ibm-+-webify-=-industry-soa-application--97733a-OBS-006","ibm-+-webify-=-industry-soa-application--97733a","ibm","","competitive-position","2006","IBM revenue at time of Webify acquisition","$80 billion","high","expert-analysis","2","IBM described as $80 billion technology giant capable of amplifying Webify's technology globally."
"ibm-+-webify-=-industry-soa-application--97733a-OBS-007","ibm-+-webify-=-industry-soa-application--97733a","ibm","webify-industry-fabric","strategy-classification","2006","Vertical industry coverage of IBM-Webify","Insurance, healthcare, banking, telecom, public sector (in development)","high","expert-analysis","2","Initial release covers insurance and healthcare; banking, telecom, public sector under development."
"ibm-+-webify-=-industry-soa-application--97733a-OBS-008","ibm-+-webify-=-industry-soa-application--97733a","ibm","soa-middleware","competitive-position","2006","IBM competitive positioning post-Webify","Category of one","high","expert-analysis","3","Aberdeen states IBM with Webify is in a class of its own for vertical-market SOA application components."
"ibm-+-webify-=-industry-soa-application--97733a-OBS-009","ibm-+-webify-=-industry-soa-application--97733a","hewlett-packard","soa-middleware","competitive-position","2006","HP competitive gap in vertical SOA","3 years of unutilized vertical process models","medium","expert-analysis","3","HP has had outstanding vertical process models on shelf for 3 years but missing from competitive playing field; Mercury Interactive acquisition provides new SOA infrastructure."
"ibm-+-webify-=-industry-soa-application--97733a-OBS-010","ibm-+-webify-=-industry-soa-application--97733a","oracle","oracle-fusion","viability-prediction","2006","Oracle Fusion Applications expected release","2007","medium","expert-analysis","3","Oracle's process-model-driven Fusion applications expected next year (2007); represents future competition to IBM-Webify."
"ibm-+-webify-=-industry-soa-application--97733a-OBS-011","ibm-+-webify-=-industry-soa-application--97733a","oracle","oracle-fusion","actual-outcome","2011","Oracle Fusion Applications actual release","[UNVERIFIED]","verified","post-hoc","",""
"ibm-+-webify-=-industry-soa-application--97733a-OBS-012","ibm-+-webify-=-industry-soa-application--97733a","vitria-technology","soa-middleware","competitive-position","2006","Vitria vertical applications competitive outlook","May gain consideration following IBM blessing of vertical SOA customization concept","medium","expert-analysis","3","Aberdeen suggests Vitria's vertical applications may benefit from IBM legitimizing the vertical SOA approach."
"ibm-+-webify-=-industry-soa-application--97733a-OBS-013","ibm-+-webify-=-industry-soa-application--97733a","ibm","webify-industry-fabric","recommendation","2006","Aberdeen recommendation for enterprise application developers","Evaluate IBM-Webify vs. Eclipse and Visual Studio on lifecycle lines of code metric","high","expert-analysis","3","Aberdeen recommends healthcare and insurance enterprise programmers evaluate IBM-Webify vs. general-purpose IDEs; metric is lifecycle lines of code written."
"ibm-+-webify-=-industry-soa-application--97733a-OBS-014","ibm-+-webify-=-industry-soa-application--97733a","aberdeen-group","soa-middleware","trend-analysis","2006","SOA architecture impact on lifecycle costs","Proving to lower lifecycle costs vs. prior approaches","high","survey","3","Aberdeen Research Brief (June 2006) conclusion: SOA decomposition of business processes proving to lower lifecycle costs."
"ibm-+-webify-=-industry-soa-application--97733a-OBS-015","ibm-+-webify-=-industry-soa-application--97733a","ibm","webify-industry-fabric","strategy-classification","2006","IBM services organization benefit from Webify","Enables boardroom-to-CIO conversations across business transformation, time-to-market, and software lifecycle costs","high","expert-analysis","3","Webify gives IBM's vertically-oriented global services organization a powerful product set for multi-level sales discussions."
"ibm-+-webify-=-industry-soa-application--97733a-OBS-016","ibm-+-webify-=-industry-soa-application--97733a","aberdeen-group","erp-systems","trend-analysis","2006","Enterprise application composition strategy","Composite of packaged and homegrown applications for foreseeable future; not total rewrite","high","survey","3","Aberdeen Research Brief conclusion: for vast majority of organizations SOA services will span composite of packaged and homegrown applications."
