"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"17b4b2-OBS-001","2001-compaq-tru64-unix-and-oracle9i-clusters-reduce-cos-17b4b2","compaq-computer","trucluster-server","technology-assessment","2001","TruCluster scalability advantage","Provides scalability and high availability advantages for parallel database workloads","medium","industry-analysis","abstract","Aberdeen claim based on technical partnership announcement"
"17b4b2-OBS-002","2001-compaq-tru64-unix-and-oracle9i-clusters-reduce-cos-17b4b2","oracle-corporation","oracle9i-rac","technology-assessment","2001","Oracle9i RAC capabilities","Provides scalability, availability, manageability, and cost-of-ownership advantages over prior parallel DB options","high","industry-analysis","abstract","Oracle9i introduced dedicated network connection for inter-node communication"
"17b4b2-OBS-003","2001-compaq-tru64-unix-and-oracle9i-clusters-reduce-cos-17b4b2","compaq-computer","oracle9i-rac","market-data","2001","Joint marketing agreement","Oracle and Compaq announced joint marketing agreement for Oracle9i on Tru64","high","document-review","abstract","Tru64 Unix selected as development platform for Oracle9i"
"17b4b2-OBS-004","2001-compaq-tru64-unix-and-oracle9i-clusters-reduce-cos-17b4b2","oracle-corporation","tru64-unix","market-data","2001","Oracle9i development platform selection","Tru64 Unix selected as the primary development platform for Oracle9i","high","document-review","abstract","Significant partnership signal at time of study"
"17b4b2-OBS-005","2001-compaq-tru64-unix-and-oracle9i-clusters-reduce-cos-17b4b2","sap-ag","mysap-com","strategy-classification","2001","SAP database strategy","'One Database' mySAP.com initiative — database consolidation competing with Oracle9i","high","industry-analysis","abstract","SAP's initiative positioned as alternative/resistance to Oracle9i adoption"
"17b4b2-OBS-006","2001-compaq-tru64-unix-and-oracle9i-clusters-reduce-cos-17b4b2","sap-ag","oracle9i-rac","viability-prediction","2001","SAP adoption of Oracle9i RAC","SAP should enthusiastically support Oracle9i and Compaq/Oracle technology partnership","medium","expert-opinion","abstract","Aberdeen expert recommendation; prediction that SAP would benefit from embracing Oracle9i"
"17b4b2-OBS-007","2001-compaq-tru64-unix-and-oracle9i-clusters-reduce-cos-17b4b2","sap-ag","oracle9i-rac","actual-outcome","2010","SAP adoption of Oracle9i RAC - actual","SAP did NOT embrace Oracle9i as strategic platform; instead developed SAP HANA in-memory database by 2010","verified","document-review","web-research","SAP pursued independent database strategy (HANA) and distanced from Oracle dependency"
"17b4b2-OBS-008","2001-compaq-tru64-unix-and-oracle9i-clusters-reduce-cos-17b4b2","compaq-computer","tru64-unix","viability-prediction","2001","Tru64/Oracle partnership longevity","Compaq/Oracle partnership predicted as enduring competitive advantage","medium","expert-opinion","abstract","Implicit in recommendation that SAP should align with this platform"
"17b4b2-OBS-009","2001-compaq-tru64-unix-and-oracle9i-clusters-reduce-cos-17b4b2","hewlett-packard","tru64-unix","actual-outcome","2004","Tru64 strategy post HP-Compaq merger","HP discontinued Tru64 advanced features in December 2004; laid off many Tru64 developers; switched to Veritas File System","verified","document-review","web-research","HP's Compaq acquisition ended Tru64 as a growth platform; final EOL December 31, 2012"
"17b4b2-OBS-010","2001-compaq-tru64-unix-and-oracle9i-clusters-reduce-cos-17b4b2","compaq-computer","trucluster-server","technology-assessment","2001","TruCluster cost-of-ownership","TruCluster + Oracle9i RAC delivers reduced total cost of ownership vs. alternative clustering solutions","medium","industry-analysis","abstract","Aberdeen's cost-of-ownership argument; not independently benchmarked in this abstract"
"17b4b2-OBS-011","2001-compaq-tru64-unix-and-oracle9i-clusters-reduce-cos-17b4b2","oracle-corporation","oracle9i-rac","technology-assessment","2001","Oracle9i vs Oracle Parallel Server","Oracle9i RAC supersedes Oracle Parallel Server; uses dedicated network for inter-node communication","high","industry-analysis","abstract","Technical improvement over OPS; requires vendor clusterware like TruCluster on most Unix platforms"
"17b4b2-OBS-012","2001-compaq-tru64-unix-and-oracle9i-clusters-reduce-cos-17b4b2","sap-ag","","expert-opinion","2001","Aberdeen recommendation to SAP","SAP should not resist Compaq/Oracle partnership and should support Oracle9i for SAP workloads","medium","expert-opinion","abstract","Core thesis of the InSight piece; prescient in identifying Oracle9i RAC's superiority but wrong about SAP's strategic response"
