"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-001","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","phi-computer-services","","historical-fact","1959","PHI founding","PHI began as a cellar operation in 1959 with four 'whiz kids' applying technical theory to specific problems; brochure-stated; Kenney book says 1958","high","ingest-extraction","FCT","brochure L6-15","Discrepancy: brochure says 1959, Kenney 1958.",""
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-002","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","phi-computer-services","","entity-classification","1971","PHI scale","PHI grew to one of leading full-service data processing companies in the nation, providing services to 400+ clients across three operating divisions","high","ingest-extraction","FCT","brochure L13-19","Brochure as of ~1971-1972.",""
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-003","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","phi-computer-services","","historical-fact","1971","PHI ranking","PHI 'third in the nation' per back-cover recruiting ad","medium","ingest-extraction","FCT","brochure L572-575","Self-reported ranking.",""
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-004","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","philip-hankins","","historical-fact","1959","Hankins as founder","Philip Hankins founded PHI; later research showed he had programmed parts of Apollo moon project navigation","high","ingest-extraction","ORAL","Memoir L31","Kastner: 'I was truly working with rocket scientists.'",""
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-005","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","wang-laboratories","","historical-fact","1968","Wang acquires PHI","Wang Laboratories acquired PHI in 1968","high","ingest-extraction","FCT","brochure L592 / Kenney","PHI became Wang subsidiary.",""
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-006","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","peter-s-kastner","","personal-recollection","1969","Junior programmer hire","Kastner started at PHI March 1969 as junior programmer at $7,200/year","high","ingest-extraction","ORAL","Memoir L32","Career start in professional services.",""
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-007","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","peter-s-kastner","","personal-recollection","1969","Salary context","Bank vice presidents earned ~$6,500; Kastner's $7,200 programmer salary exceeded VP salaries — 'titles are cheap'","high","ingest-extraction","ORAL","Memoir L33","Insight on early-1970s comp.",""
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-008","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","peter-s-kastner","ibm-360-65","personal-recollection","1969","Computer time vs labor cost","CPU time was $360/CPU-hour at PHI; 20 hours equaled Kastner's annual pay; computer time was precious, programmer time was not","high","ingest-extraction","ORAL","Memoir L34","Inverted economics versus today.",""
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-009","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","peter-s-kastner","ibm-mvt","personal-recollection","1969","PHI accounting optimization project","Kastner hired to fix PHI internal accounting system that was costing thousands of dollars/month in CPU time","high","ingest-extraction","ORAL","Memoir L35","First PHI project.",""
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-010","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","peter-s-kastner","ibm-360-65","performance-claim","1969","SMF billing optimization","PHI billed customers by I/O calls (not elapsed time) using SMF; Kastner discovered MVT consumed significant billable time itself","high","ingest-extraction","ORAL","Memoir L34-35","Industry-standard billing innovation.",""
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-011","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","peter-s-kastner","cobol-os-360","performance-claim","1969","6-to-2 program consolidation","Kastner combined six PHI accounting COBOL programs into two with internal sorts, cutting operating costs by half (per ADL bio)","high","ingest-extraction","FCT","PSK-bio L143-148 / brochure L313-319","~3 months effort.",""
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-012","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","peter-s-kastner","","personal-recollection","1969","Apprenticeship learning","PHI data center systems programmers taught Kastner JCL, I/O minimization, dump reading; apprenticeship was main path","high","ingest-extraction","ORAL","Memoir L35-41","No databases, project-management tools, or debuggers besides memory dumps.",""
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-013","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","peter-s-kastner","","personal-recollection","1969","Promotion to PSD","After 90 days, Kastner promoted from junior programmer to programmer/analyst in PHI Professional Services Division","high","ingest-extraction","ORAL","Memoir L42","PSD entry.",""
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-014","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","peter-s-kastner","cosmos-application-package","practice-attribution","1971","Brochure profile","PHI brochure describes Kastner as 'Systems Analyst with PSD's Financial Systems Group' working on PHI internal accounting and First Chicago correspondent-bank DDA","high","ingest-extraction","FCT","brochure L312-319","Primary-source corporate identification.",""
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-015","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","first-chicago","cosmos-application-package","architecture-decision","1970","First Chicago DDA","Kastner programmed correspondent-bank DDA system for First Chicago covering 14 correspondents with custom-tailored apps based on run-time parameters and flexible model software in COSMOS","high","ingest-extraction","FCT","PSK-bio L164-171","Online check-processing front-end interface; validation/update portions.",""
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-016","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","cumberland-farms","cobol-os-360","architecture-decision","1970","Cumberland Farms","Kastner designed/programmed retail gas-station accounting system in IBM COBOL; daily cash transmittal proved to pump meter readings","high","ingest-extraction","FCT","PSK-bio L172-177","Periodic physical inventory.",""
"phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001-OBS-017","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","marine-midland-bank","cobol-os-360","architecture-decision","1970","Marine Midland Y2K-precursor","Kastner designed bond-portfolio analysis changes allowing 30-year bonds traded in 1970 — early Y2K-precursor","high","ingest-extraction","FCT","PSK-bio L178-181","Early 4-digit-year date issue.",""
