"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"cosmos-application-package","COSMOS application management package","framework","PHI / Wang Laboratories","1965-1980s","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","PHI proprietary 4GL-precursor; basis for Cullinet IDMS lineage; later used by Kastner at Chase."
"phi-payroll-system","PHI Payroll System","application","PHI Computer Services","1968-1980s","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","PHI proprietary payroll package serving 460 customers per Kastner ADL bio."
"phi-tps","PHI Telecommunications Programming System (TPS)","framework","PHI Computer Services","1970-1980s","emerging","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","Most comprehensive front-end software for IBM telecom environment; minicomputer-based plug-replacement for IBM 2700-series TCU."
"phitax","PHITAX payroll-tax module","application","PHI Computer Services","1971-1980s","emerging","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","Federal/state/local payroll-tax calculation module with isolated tax tables; written in COBOL."
"phi-fixed-amount-billing","PHI Fixed Amount Billing","application","PHI Computer Services","1968-1980s","emerging","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","PHI proprietary banking package."
"ibm-360","IBM System/360","platform","IBM","1964-1980s","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","PHI Data Center mainframe."
"ibm-360-65","IBM 360/65","platform","IBM","1965-1980s","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","PHI Data Center primary mainframe."
"ibm-360-model-20","IBM System/360 Model 20","platform","IBM","1964-1970s","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","Smallest 360 model; PHI developed tape/disk utilities provided as IBM Class A support."
"ibm-mvt","IBM OS/360 MVT","platform","IBM","1967-1972","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","Multi-programming with Variable Tasks; PHI environment."
"ibm-dos-360","IBM DOS/360","platform","IBM","1966-1980s","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","Disk Operating System for smaller 360 installations; AR conversion source environment."
"cobol-os-360","OS/360 COBOL","language","IBM","1964-1980s","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","Standard PHI development language."
"ampex-ecm","Ampex Extended Core Memory","platform","Ampex","1969-1980s","emerging","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","Extended-core add-on for IBM 360/65; PHI optimized OS to use it."
"honeywell-h-516","Honeywell H-516","platform","Honeywell","1969-1980s","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","Minicomputer; PHI developed disk IOCS."
"honeywell-h-316","Honeywell H-316","platform","Honeywell","1969-1980s","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","Minicomputer; PHI Airline Terminal Support Package host."
"sandac-200","SANDAC 200","platform","Sanders Associates","1970s","emerging","obsolete","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","Communications processor; PHI built real-time OS."
"wang-3300","Wang 3300","platform","Wang Laboratories","1969-1970s","emerging","obsolete","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","Wang minicomputer; PHI R&D group helped develop software using third-generation tech."
"hp-2100","Hewlett-Packard 2100","platform","Hewlett-Packard","1971-1980s","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","HP minicomputer; PHI developed System/360-resident simulator."
"dec-pdp-11","DEC PDP-11","platform","Digital Equipment Corporation","1970-1990s","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","Tested in PHI Interface Laboratory."
"data-general-nova","Data General Nova","platform","Data General","1969-1980s","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","Tested in PHI Interface Laboratory."
"ibm-2260","IBM 2260/2265 keyboard display","platform","IBM","1965-1980s","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","PHI 2260/2265 Diagnostic and Demonstration Program."
"ibm-2780","IBM 2780 Data Transmission Terminal","platform","IBM","1967-1980s","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","Binary synchronous batch terminal; PHI BSC diagnostic program."
"ibm-3270","IBM 3270 Information Display System","platform","IBM","1971-1990s","emerging","legacy-supported","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","BSC-attached display family; PHI BSC test programs."
"ibm-2700-tcu","IBM 2700-series Transmission Control Unit","platform","IBM","1968-1980s","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","PHI TPS was plug-replacement for 2700-series TCU."
"honeywell-ids","Honeywell Integrated Data Store (IDS)","platform","Honeywell","1965-1980s","mature","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","Network-model database; PHI Honeywell-team specialty."
"honeywell-series-6000","Honeywell Series 6000","platform","Honeywell","1971-1990s","emerging","legacy-end-of-life","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001","Honeywell large-scale family; PHI consulting team practice."
