"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"intel-netburst","Intel NetBurst Architecture","platform","Intel","2000-2006","mature","obsolete","intel-longlivedualcore-revised-5-fa8298","Pentium 4 microarchitecture; performance up 3.2x in 4 years at 2.1x TDP cost."
"intel-pentium-4-prescott","Intel Pentium 4 Prescott","platform","Intel","2004-2007","mature","obsolete","intel-longlivedualcore-revised-5-fa8298","3.2GHz / 82W TDP / 125M transistors."
"intel-pentium-m-dothan","Intel Pentium M Dothan","platform","Intel","2004-2006","mature","obsolete","intel-longlivedualcore-revised-5-fa8298","2GHz / 21W / 140M transistors; matches 3.2GHz Prescott at 1/4 the power."
"intel-itanium-montecito","Intel Itanium Montecito (dual-core)","platform","Intel","2006-2010","emerging","obsolete","intel-longlivedualcore-revised-5-fa8298","Dual-core Itanium 2 shown at Fall 2004 IDF; shipped 2006."
"intel-xeon-dp","Intel Xeon (dual-processor)","platform","Intel","2001-present","mature","active","intel-longlivedualcore-revised-5-fa8298","Server CPU line; bus loading issue analyzed."
"intel-915-grantsdale","Intel 915 (Grantsdale) chipset","platform","Intel","2004-2008","emerging","obsolete","intel-longlivedualcore-revised-5-fa8298","Chipset featured in dual-core demo at IDF."
"amd-opteron","AMD Opteron","platform","AMD","2003-2017","emerging","obsolete","intel-longlivedualcore-revised-5-fa8298","130nm single-core Opteron; dual-core demonstrated Sept 2004."
"amd-hammer","AMD Hammer (K8) architecture","platform","AMD","2003-2009","emerging","obsolete","intel-longlivedualcore-revised-5-fa8298","AMD's 64-bit architecture; integrated memory controller enabled 13.2GB/s bandwidth."
"ibm-power-4","IBM POWER4","platform","IBM","2001-2006","mature","obsolete","intel-longlivedualcore-revised-5-fa8298","First production dual-core processor (2001)."
"sun-ultrasparc-iii","Sun UltraSPARC III (dual-core)","platform","Sun","2001-2008","mature","obsolete","intel-longlivedualcore-revised-5-fa8298","Dual-core variants shipped Feb 2004."
"hyperthreading","Intel HyperThreading Technology","platform","Intel","2002-present","emerging","active","intel-longlivedualcore-revised-5-fa8298","Multi-logical-processor-per-core; software abstracts identically to dual-core."
"pci-express","PCI Express (PCI-E)","protocol","PCI-SIG","2004-present","emerging","active","intel-longlivedualcore-revised-5-fa8298","Serial I/O succeeding PCI-X; relevant for inter-chip bandwidth framing."
"moores-law","Moore's Law","framework","Industry","1965-present","mature","mature","intel-longlivedualcore-revised-5-fa8298","Transistor density doubling every two years; distinguished from MHz assumption."
