"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-001","1997-bay-networks--switch-node-routing-s-4d9885","","","market-data","1997","Enterprise network traffic pattern shift","Traffic reversed from 80% local/20% cross-subnet to 20% local/80% cross-subnet","high","field-research","Changing Network Dynamics","Aberdeen research reveals traffic pattern reversal driven by distributed client-server, IP protocols, Web-based technologies."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-002","1997-bay-networks--switch-node-routing-s-4d9885","","","market-data","1997","Router congestion impact","Routers have become major performance bottleneck in enterprise networks with 80% cross-subnet traffic","high","field-research","Network Traffic Taxes Routers","Increased transactions and network complexity have routers working overtime; traditional segmentation doesn't scale."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-003","1997-bay-networks--switch-node-routing-s-4d9885","bay-networks","switch-node-routing-switch","technology-assessment","1997","Switch Node announcement date","March 3, 1997","high","product-profiling","Bay Networks' Campus Play","First member of the Switch Node product family; compact Layer 3 switching solution."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-004","1997-bay-networks--switch-node-routing-s-4d9885","bay-networks","switch-node-routing-switch","technology-assessment","1997","Switch Node architecture - data/control plane separation","Data plane (forwarding) and control plane (topology) run on separate 1.2 Gbps buses","high","product-profiling","Switch Node Architecture","Separation enables both planes to be independently optimized for performance; foundational SDN-like architecture."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-005","1997-bay-networks--switch-node-routing-s-4d9885","bay-networks","ip-autolearn","technology-assessment","1997","IP AutoLearn capability","Transparently integrates with existing network routers with no reconfiguration; automatically learns Layer 2 and Layer 3 addresses","high","product-profiling","Switch Node Architecture","Dedicated high-speed CPU for learning; key feature enabling non-disruptive deployment into existing networks."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-006","1997-bay-networks--switch-node-routing-s-4d9885","bay-networks","switch-node-routing-switch","benchmark-result","1997","Switch Node switching latency","Micro-second latency with wire speed switching performance","high","product-profiling","Introduction","Aberdeen states Switch Node brings 'micro-second latency and wire speed switching performance to routing.'"
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-007","1997-bay-networks--switch-node-routing-s-4d9885","bay-networks","switch-node-routing-switch","framework-factor","1997","IT evaluation criterion 1 - easy integration","Easy integration into existing networks with minimal configuration requirements","high","field-research","Key Decision Factors","Aberdeen interviews identify this as critical evaluation criterion; Switch Node addresses via IP AutoLearn."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-008","1997-bay-networks--switch-node-routing-s-4d9885","bay-networks","switch-node-routing-switch","framework-factor","1997","IT evaluation criterion 2 - scalable performance","Capability to deliver scalable performance from subnet to subnet","high","field-research","Key Decision Factors","Scalable data forwarding via distributed processors addresses cross-subnet performance requirement."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-009","1997-bay-networks--switch-node-routing-s-4d9885","bay-networks","switch-node-routing-switch","framework-factor","1997","IT evaluation criterion 3 - real-time applications","Ability to accommodate emerging real-time applications such as video","high","field-research","Key Decision Factors","Video networking already an emerging requirement in 1997 enterprise networking."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-010","1997-bay-networks--switch-node-routing-s-4d9885","bay-networks","switch-node-routing-switch","framework-factor","1997","IT evaluation criterion 4 - cost","Cost-effectiveness vs. router upgrades or ATM migration","high","field-research","Key Decision Factors","Aberdeen positions Switch Node as lower-cost alternative to expensive router upgrades or full ATM migration."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-011","1997-bay-networks--switch-node-routing-s-4d9885","bay-networks","switch-node-routing-switch","technology-assessment","1997","Switch Node hardware modules","5-slot chassis; 16-port 10Base-T; 8-port 10Base-FL; 2-port 100Base-TX switching modules; RISC processors for wire-speed forwarding","high","product-profiling","Switch Node Hardware","RISC processors enable fast address lookup on forwarding table caches; supports both 10Mbps and 100Mbps connections."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-012","1997-bay-networks--switch-node-routing-s-4d9885","cisco-systems","layer3-switching","strategy-classification","1997","Cisco and others' competing approach","IP Switching, Tag Switching, Flow Switching - migration strategies for high-speed network media","high","competitive-profiling","Bay Networks' Campus Play","Aberdeen contends Cisco and others' solutions are generally too complex for campus environments and not always relevant."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-013","1997-bay-networks--switch-node-routing-s-4d9885","bay-networks","switch-node-routing-switch","expert-opinion","1997","Aberdeen assessment of Bay's approach","Bay's approach 'right on target'; non-disruptive here-and-now alternative fitting existing network architecture","high","competitive-profiling","Aberdeen Conclusions","Aberdeen explicitly endorses Bay's architectural approach over competing Layer 3/Tag/IP switching solutions."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-014","1997-bay-networks--switch-node-routing-s-4d9885","bay-networks","switch-node-routing-switch","viability-prediction","1997","Switch Node market viability prediction","Bay Networks has seized window of opportunity to bring cost-effective Layer 3 switching solution to campus networks","medium","competitive-profiling","Aberdeen Conclusions","Aberdeen predicts Bay's Switch Node will succeed in addressing campus network performance needs."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-015","1997-bay-networks--switch-node-routing-s-4d9885","bay-networks","switch-node-routing-switch","actual-outcome","1998","Switch Node market outcome","Bay Networks acquired by Nortel for $9.1B in June 1998; Switch Node product line discontinued post-acquisition; Cisco's Catalyst series dominated campus Layer 3 switching market through 2000s","verified","document-review","Post-publication research","Source: Wired June 1998 Nortel acquisition; Bay Networks Wikipedia. Bay's campus switching products did not achieve market leadership before acquisition."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-016","1997-bay-networks--switch-node-routing-s-4d9885","","atm-networking","viability-prediction","1997","ATM campus adoption complexity assessment","ATM migration generally too complex for campus network environments and not always relevant","medium","competitive-profiling","Bay Networks' Campus Play","Aberdeen dismisses ATM for campus use in favor of Bay's Layer 3 switching approach."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-017","1997-bay-networks--switch-node-routing-s-4d9885","","atm-networking","actual-outcome","2003","ATM campus adoption actual outcome","ATM failed to achieve campus dominance; IP-based switching (Gigabit Ethernet) became campus backbone standard by 2000","verified","document-review","Post-publication research","Aberdeen's prediction that ATM was too complex for campus use proved accurate. Gigabit Ethernet won the campus backbone battle."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-018","1997-bay-networks--switch-node-routing-s-4d9885","bay-networks","bayrs","technology-assessment","1997","BayRS routing software integration","Switch Node based on same BayRS distributed multitasking routing software used in Bay Network routers; ensures routing consistency","high","product-profiling","Switch Node Architecture","Software continuity from Bay's router line to Switch Node reduces operational complexity for existing Bay customers."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-019","1997-bay-networks--switch-node-routing-s-4d9885","","layer3-switching","technology-assessment","1997","Layer 3 switching architectural innovation","Combining IP/IPX routing control with full wire speed performance; data plane forwarding separated from control plane topology","high","product-profiling","Switch Node Architecture","The data/control plane separation concept Aberdeen highlights in 1997 anticipates the SDN architectural paradigm formalized circa 2008-2012."
"1997-bay-networks--switch-node-routing-s-4d9885-OBS-020","1997-bay-networks--switch-node-routing-s-4d9885","bay-networks","switch-node-routing-switch","strategy-classification","1997","Bay Networks campus networking strategy","Non-disruptive integration strategy: fits existing network architecture, no reconfiguration of routers or clients required","high","competitive-profiling","Aberdeen Conclusions","Contrasts with Cisco's more disruptive migration-based approach to high-speed networking."
