"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"TECH-SYB49-001","Sybase SQL Server 4.9","RDBMS","Sybase Inc.","1990s","Declining/Legacy","Obsolete","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Central subject of migration study. Aberdeen predicts end-of-support within 18 months of 1997. Long since discontinued."
"TECH-SYB11-001","Sybase System 11","RDBMS","Sybase Inc.","1990s","Current/Growing","Obsolete","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Successor to Sybase System 10. Lacked row-level locking at time of study. Evolved into Adaptive Server Enterprise (ASE). Retired after SAP acquisition."
"TECH-INF-OL-001","Informix-OnLine","RDBMS","Informix Software","1990s","Current/Growing","Legacy (IBM Informix)","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Core Informix RDBMS product. Strong SMP scalability. Became IBM Informix after 2001 acquisition. Actively maintained by HCLSoftware since 2017."
"TECH-INF-US-001","Informix Universal Server","Object-Relational RDBMS","Informix Software","1990s","Emerging","Legacy (IBM Informix)","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Combines Informix-OnLine with Illustra DataBlade object-relational extensions. Evolved into IBM Informix IDS."
"TECH-INF-XPS-001","Informix-OnLine XPS","MPP/Clustered RDBMS","Informix Software","1990s","Emerging","Obsolete","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Extended Informix parallel scalability to clustered/MPP environments. Version 8.0. Later superseded by IBM Informix IDS with XPS."
"TECH-INF-NE-001","Informix-NewEra","Application Development Framework","Informix Software","1990s","Current","Obsolete","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Object-oriented rapid application development toolkit for Informix. Version 2.0 featured building-block class libraries."
"TECH-DB-001","DataBlade Modules","RDBMS Extension API","Informix Software","1990s","Emerging","Obsolete","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Informix extensibility mechanism for adding complex data types (text, spatial, video, time series, ROLAP). 25 modules available at time of study."
"TECH-SMP-001","SMP Scalability (Symmetric Multiprocessing)","Hardware/Database Architecture","Multiple","1990s","Mainstream","Mature/Mainstream","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Key differentiator for Informix vs. Sybase System 11. Aberdeen highlights SMP as critical for data marts and web servers."
"TECH-ROW-001","Row-Level Locking","Database Feature","Multiple","1990s","Differentiating","Standard","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Sybase System 11 lacked row-level locking at time of study, preventing SAP support. Informix-OnLine supported it. Row-level locking is now a universal standard feature."
"TECH-ESQL-001","Informix ESQL-C / SPL","Stored Procedure Language","Informix Software","1990s","Current","Legacy","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Target language for migration from Sybase Transact-SQL stored procedures via Informix's stored procedure parser."
"TECH-TSQL-001","Sybase Transact-SQL","Stored Procedure Language","Sybase Inc.","1980s-1990s","Dominant","Legacy (SAP ASE)","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Sybase's proprietary SQL extension. Also licensed to Microsoft as T-SQL for SQL Server."
"TECH-DBLIB-001","Sybase DB-Library (DB-Lib)","Client API","Sybase Inc.","1990s","Current","Obsolete","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Client connectivity API for Sybase. Informix promised a converter (2Q97) to allow 4.9 clients to run against Informix transparently."
