"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"ENT-SYB-001","Sybase Inc.","Corporation","Enterprise Software","Acquired","SAP SE (via SAP America)","1984-2010","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Acquired by SAP for $5.8 billion in July 2010. SAP retired the Sybase brand in 2014. Sybase SQL Server technology lineage lives on in SAP ASE."
"ENT-INF-001","Informix Software Inc.","Corporation","Enterprise Software","Acquired","IBM Corporation","1980-2001","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Sold database subsidiary to IBM for $1 billion in April 2001 after 1997 accounting fraud scandal. Renamed Ascential Software; Ascential acquired by IBM in 2005. Now IBM Informix, active development by HCLSoftware since 2017."
"ENT-ABD-001","Aberdeen Group Inc.","Research/Analyst Firm","IT Research","Acquired","Aberdeen (Harte-Hanks)","1988-2001","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Published this vendor-sponsored profile. Aberdeen Group was acquired by Harte-Hanks in 2001."
"ENT-ORA-001","Oracle Corporation","Corporation","Enterprise Software","Active","","1977-present","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Referenced as leading RDBMS competitor. Oracle went on to dominate the enterprise RDBMS market."
"ENT-ILL-001","Illustra Information Technologies","Corporation","Enterprise Software","Acquired","Informix (1996)","1992-1996","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Object-relational database company acquired by Informix in 1996; its DataBlade technology became core to Informix Universal Server."
"ENT-SAP-001","SAP SE","Corporation","Enterprise Software","Active","","1972-present","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Referenced as major application requiring row-level locking support. SAP later acquired Sybase in 2010."
"ENT-STG-001","Stanford Technology Group","Corporation","Data Warehousing","Acquired","Informix","1990-1997","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Acquired by Informix for ROLAP/multidimensional data representation capabilities."
"ENT-TIV-001","Tivoli Systems Inc.","Corporation","Systems Management","Acquired","IBM (1996)","","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Referenced for network management tool integration with Informix-OnLine 8.0 administrative utilities."
"ENT-MAP-001","MapInfo Corporation","Corporation","GIS/Spatial Software","Acquired","Pitney Bowes (2007)","1986-2007","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Partner providing spatial DataBlade module for Informix Universal Server."
"ENT-VER-001","Verity Inc.","Corporation","Text Search Software","Acquired","Autonomy (2005)","1988-2005","1997-migrating-from-sybase-sql-server-4.-d7b1d0","Partner providing text retrieval DataBlade module for Informix Universal Server."
