"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"OBS-SYB001","1997-migrating-from-sybase-sql-server-4.-d7b1d0","ENT-SYB-001","TECH-SYB49-001","viability-prediction","1997","sybase_49_support_timeline","End of support within 18 months","high","ANALYST-JUDGMENT","p1","Aberdeen predicts Sybase will actively encourage users off 4.9 and cut back support within 18 months of 1997 publication."
"OBS-SYB002","1997-migrating-from-sybase-sql-server-4.-d7b1d0","ENT-SYB-001","TECH-SYB11-001","actual-outcome","2002","sybase_market_share_2002","Less than 4% of $13B RDBMS market","high","INDUSTRY-DATA","external","Sybase's RDBMS market share fell below 4% by 2002 (IDC data per InformationWeek). 4.9 support was discontinued as predicted."
"OBS-SYB003","1997-migrating-from-sybase-sql-server-4.-d7b1d0","ENT-SYB-001","","viability-prediction","1997","sybase_long_term_viability","Financial difficulties may threaten long-term viability","medium","ANALYST-JUDGMENT","p3","Aberdeen notes Sybase's recent financial losses raise concerns about long-term product support."
"OBS-SYB004","1997-migrating-from-sybase-sql-server-4.-d7b1d0","ENT-SYB-001","","actual-outcome","2010","sybase_acquisition_outcome","Acquired by SAP for $5.8 billion in July 2010","high","VERIFIED","external","Sybase survived as independent entity until 2010; was profitable niche player in mobile enterprise. Acquired by SAP, brand retired 2014."
"OBS-INF001","1997-migrating-from-sybase-sql-server-4.-d7b1d0","ENT-INF-001","","viability-prediction","1997","informix_long_term_player","Strong candidate to be a long-term RDBMS market player","medium","ANALYST-JUDGMENT","p5","Aberdeen cites VAR strengths and revenue growth as signs Informix will be among 2-3 surviving RDBMS vendors."
"OBS-INF002","1997-migrating-from-sybase-sql-server-4.-d7b1d0","ENT-INF-001","","actual-outcome","2001","informix_acquisition_outcome","Informix database sold to IBM for $1 billion in 2001 after accounting fraud scandal","high","VERIFIED","external","1997 accounting fraud under CEO Phillip White led to restatements. Database unit sold to IBM April 2001. Remaining entity renamed Ascential Software, acquired by IBM 2005."
"OBS-INF003","1997-migrating-from-sybase-sql-server-4.-d7b1d0","ENT-INF-001","TECH-INF-US-001","technology-assessment","1997","datablade_modules_count","25 DataBlade modules available","high","VENDOR-PROVIDED","p3","Aberdeen reports 25 DataBlade modules at time of study covering text, video, ROLAP, spatial, time series, and others."
"OBS-INF004","1997-migrating-from-sybase-sql-server-4.-d7b1d0","ENT-INF-001","TECH-SMP-001","technology-assessment","1997","smp_scalability_advantage","Informix-OnLine provides superior SMP scalability vs. Sybase System 11","high","ANALYST-JUDGMENT","p4","Informix-OnLine DS 6.0/7.0 provide kernel-level SMP scalability. Sybase System 11 limited to 4 processors at time."
"OBS-INF005","1997-migrating-from-sybase-sql-server-4.-d7b1d0","ENT-INF-001","TECH-ROW-001","technology-assessment","1997","row_level_locking_support","Informix-OnLine supports row-level locking; Sybase System 11 does not","high","PRODUCT-FEATURE","p4","Enables SAP and other major OLTP application support. Key differentiator cited by Aberdeen."
"OBS-MIG001","1997-migrating-from-sybase-sql-server-4.-d7b1d0","ENT-SYB-001","TECH-SYB11-001","technology-assessment","1997","system11_migration_complexity","Migration to System 11 requires hardware expansion, stored procedure rewrites, administrator retraining","high","ANALYST-JUDGMENT","p2","Aberdeen documents multi-step migration: preparation, upgrade, followup — all requiring significant IS effort."
