"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"internetnews-com","InternetNews.com","company","tech-trade-press","defunct","Jupitermedia-WebMediaBrands; folded ~2011","1996-2011","internetnews-will-sars-infect-high-tech--8569ea","Jupitermedia online tech news"
"dan-orzech-jupitermedia","Dan Orzech","person","tech-journalism","active","","1990s-present","internetnews-will-sars-infect-high-tech--8569ea","Jupitermedia/InternetNews reporter; SARS and supply-chain coverage"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1980s-present","internetnews-will-sars-infect-high-tech--8569ea","Cited as 'vice-president at analyst firm the Aberdeen Group'"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks (2007); Spectrum Equity (2017)","1988-present","internetnews-will-sars-infect-high-tech--8569ea","Boston research firm following SARS supply-chain implications"
"sun-microsystems","Sun Microsystems","company","enterprise-IT","acquired","Oracle Corporation (2010, $7.4B)","1982-2010","internetnews-will-sars-infect-high-tech--8569ea","Cancelled April 7 Shanghai product launch"
"intel-corp","Intel Corporation","company","semiconductors","active","","1968-present","internetnews-will-sars-infect-high-tech--8569ea","Cancelled IDF Taiwan/Beijing in April 2003"
"singapore-airlines","Singapore Airlines","company","aviation","active","","1972-present","internetnews-will-sars-infect-high-tech--8569ea","Cut flights — disrupting passenger-jet air-cargo for electronics"
"japan-airlines","Japan Airlines","company","aviation","active","","1951-present","internetnews-will-sars-infect-high-tech--8569ea","Cut flights amid SARS"
"cathay-pacific","Cathay Pacific","company","aviation","active","","1946-present","internetnews-will-sars-infect-high-tech--8569ea","Cut flights amid SARS"
"korean-airlines","Korean Air","company","aviation","active","","1969-present","internetnews-will-sars-infect-high-tech--8569ea","Cut flights amid SARS"
"china-prc","People's Republic of China","government","national","active","","1949-present","internetnews-will-sars-infect-high-tech--8569ea","Second-largest PC consumer worldwide; risk of recession from SARS"
