"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"ibm-360-65","IBM 360/65","platform","IBM","1965-1975","emerging","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","Present at both MIT (dedicated development machine with graphics workstation and trackball) and Cornell (main production mainframe). FORTRAN airflow-analysis code written on this machine was still embedded in climate models as late as the 2020s."
"ibm-1401","IBM 1401","platform","IBM","1959-1971","mature","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","Used at MIT as a reader-printer workhorse: ingested punch-card decks, wrote to magnetic tape at 800 bpi, and printed output from the mainframe. Described as 'the loading dock.'"
"ibm-7094","IBM 7094","platform","IBM","1962-1969","mature","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","MIT production mainframe in 1966-1967. Ran timesharing during daytime hours for dozens of academic users; batch mode off-peak. Timesharing techniques developed here fed directly into Multics."
"ibm-360","IBM OS/360","platform","IBM","1964-1970s","growing","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","Cornell's Sysgen target was a modified version of IBM OS/360, enhanced with HASP. IBM provided OS source code to customers at this time—a practice abandoned in the 1980s."
"punch-card-tabulation","IBM Punch-Card Tabulating Equipment","platform","IBM","1890s-1970s","declining","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","Electromechanical sorters, collators, and accumulators programmed via plugboard wiring. Used at Cornell's Hotel Ezra Cornell weekend. Could not perform conditional logic flexibly enough to automate hotel accounting."
"fortran","FORTRAN","language","IBM / open standard","1957-","growing","active","volume-1-ch01-waiting-for-automation-1960-1969","Kastner taught himself FORTRAN at MIT on overnight shifts. Used for CHASE simulation at Cornell; floating-point arithmetic caused accounting discrepancies that Kastner fixed."
"ibm-assembler","IBM Assembler","language","IBM","1960s-","growing","legacy-supported","volume-1-ch01-waiting-for-automation-1960-1969","Kastner taught himself IBM assembler on the company's idle overnight CPU cycles at MIT in 1966-1967."
"pl-1","PL/1 (Programming Language One)","language","IBM","1964-1990s","emerging","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","Designed to merge FORTRAN's mathematical capability with COBOL's data handling. Cornell sought experienced PL/1 programmers in 1967 — virtually none existed. Kastner compared the ask to seeking experienced ChatGPT programmers in 2020."
"cobol","COBOL","language","open standard","1959-","growing","legacy-supported","volume-1-ch01-waiting-for-automation-1960-1969","Referenced as the business data-processing language whose structured data and file-management conventions PL/1 attempted to absorb alongside FORTRAN's scientific capabilities."
"multics","Multics Operating System","platform","MIT / GE / Honeywell","1969-2000","emerging","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","Produced by Project MAC at MIT; its foundations came from timesharing work on the IBM 7094. Referenced as resurfacing in Kastner's career at Stratus Computer."
