"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"microsoft","Microsoft Corporation","company","enterprise-software","active","","1975-present","aberdeen-1996-debunking-ntsmp-scalability-myth","Windows NT Server publisher; Aberdeen analyzes NT SMP strategy as deliberate market positioning"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks / Aberdeen (brand revived)","1988-2014","aberdeen-1996-debunking-ntsmp-scalability-myth","Analyst firm; published as Volume 9, Number 20 Market Viewpoint"
"compaq-computer","Compaq Computer Corporation","company","enterprise-computing","acquired","Hewlett-Packard","1982-2002","aberdeen-1996-debunking-ntsmp-scalability-myth","ProLiant 5000 4-way server achieved 6750 tpmC; acquired by HP in 2002"
"ncr-corporation","NCR Corporation","company","enterprise-computing","active","","1884-present","aberdeen-1996-debunking-ntsmp-scalability-myth","Demonstrated NT can scale to 16 processors; 4-way NT 4.0 at 90% scaling efficiency"
"sequent-computer","Sequent Computer Systems","company","enterprise-computing","acquired","IBM","1983-1999","aberdeen-1996-debunking-ntsmp-scalability-myth","Scaled NT to 28 processors; sold 14-processor NT systems; acquired by IBM in 1999"
"intel-corporation","Intel Corporation","company","semiconductor","active","","1968-present","aberdeen-1996-debunking-ntsmp-scalability-myth","Pentium/Pentium Pro/Klamath/Deschutes microprocessors; 90%+ of server volume at 4-way or less"
"digital-equipment","Digital Equipment Corporation (DEC)","company","enterprise-computing","acquired","Compaq / HP","1957-1998","aberdeen-1996-debunking-ntsmp-scalability-myth","AlphaServer 500 MHz; highest-end SMP with 32-processor at $305/tpmC; acquired by Compaq 1998"
"hewlett-packard","Hewlett-Packard (HP)","company","enterprise-computing","active","HP Inc. / HPE","1939-present","aberdeen-1996-debunking-ntsmp-scalability-myth","HP 9000 EPS30 48-processor at $396/tpmC; high-end Unix SMP reference system"
"tandem-computers","Tandem Computers","company","enterprise-computing","acquired","Compaq / HP","1974-1997","aberdeen-1996-debunking-ntsmp-scalability-myth","NT availability clustering pioneer; acquired by Compaq in 1997"
"tpc-council","Transaction Processing Performance Council (TPC)","institution","benchmarking","active","","1988-present","aberdeen-1996-debunking-ntsmp-scalability-myth","Independent benchmark organization; TPC-C tpmC used as primary performance metric"
