"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analysis","dissolved","Harte-Hanks -> (brand defunct 2020s)","1970-2020s","marathon-technologies-demonstrates-99-99-99a38e","Kastner + Kernochan"
"peter-kastner","Peter S. Kastner","person","industry-analysis","active","","1969-present","marathon-technologies-demonstrates-99-99-99a38e","Quoted in release"
"wayne-kernochan","Wayne Kernochan","person","industry-analysis","active","","1990s-present","marathon-technologies-demonstrates-99-99-99a38e","Aberdeen colleague (co-quoted); later Infostructure Associates"
"marathon-technologies","Marathon Technologies Corporation","company","fault-tolerant-computing","acquired","Stratus Technologies (2012)","1993-2012","marathon-technologies-demonstrates-99-99-99a38e","Boxborough, MA; Endurance product"
"microsoft","Microsoft Corporation","company","enterprise-software","active","","1975-present","marathon-technologies-demonstrates-99-99-99a38e","Windows NT vendor"
"hewlett-packard","Hewlett-Packard Company","company","PC-manufacturing","active","HP Inc. / HPE (2015 split)","1939-2015","marathon-technologies-demonstrates-99-99-99a38e","Marathon HA platform partner"
"intel-corporation","Intel Corporation","company","semiconductors","active","","1968-present","marathon-technologies-demonstrates-99-99-99a38e","Intel-based NT architecture"
"gartner-group","Gartner Group","firm","industry-analysis","active","Gartner, Inc.","1979-present","marathon-technologies-demonstrates-99-99-99a38e","Joe Barkan also quoted"
"joe-barkan","Joe Barkan","person","industry-analysis","active","","1990s-2000s","marathon-technologies-demonstrates-99-99-99a38e","VP, NT Strategies, GartnerGroup"
"stratus-technologies","Stratus Technologies","company","fault-tolerant-computing","active","","1980-present","marathon-technologies-demonstrates-99-99-99a38e","Later acquired Marathon (2012)"
