"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"aberdeen-1996-mainframe-revival-short-lived-or-long-term-OBS-001","aberdeen-1996-mainframe-revival-short-lived-or-long-term","ibm","ibm-s390","market-data","1996","Mainframe market recovery status","After a period of decline, mainframe business is recovering","high","industry-analysis","p.1 (Executive Summary)","Aberdeen's opening market assessment"
"aberdeen-1996-mainframe-revival-short-lived-or-long-term-OBS-002","aberdeen-1996-mainframe-revival-short-lived-or-long-term","ibm","cmos-mainframe","technology-assessment","1996","New mainframe physical characteristics","New generation mainframes: dramatically lower priced, less bulky, no plumbing required, substantially less electricity","high","competitive-profiling","p.1 (Executive Summary)","CMOS technology transformation of mainframe form factor and economics"
"aberdeen-1996-mainframe-revival-short-lived-or-long-term-OBS-003","aberdeen-1996-mainframe-revival-short-lived-or-long-term","ibm","mvs-openedition","technology-assessment","1996","Mainframe multi-OS capability","New mainframes can run UNIX and Windows NT applications in addition to legacy applications","high","competitive-profiling","p.1 (Executive Summary)","OpenEdition MVS and VM-based multi-OS hosting"
"aberdeen-1996-mainframe-revival-short-lived-or-long-term-OBS-004","aberdeen-1996-mainframe-revival-short-lived-or-long-term","ibm","parallel-sysplex","technology-assessment","1996","Mainframe clustering vs. UNIX server farms","New clustering technology offers cost-effective alternative to large UNIX server farms","high","competitive-profiling","p.1 (Executive Summary)","Core competitive argument for mainframe revival"
"aberdeen-1996-mainframe-revival-short-lived-or-long-term-OBS-005","aberdeen-1996-mainframe-revival-short-lived-or-long-term","ibm","ibm-s390","strategy-classification","1996","IBM S/390 market position","Leading contender in mainframe market; G3/G4 represents modernized competitive enterprise solution","high","competitive-profiling","p.1 (Leading Products)","IBM S/390 G3/G4 as Aberdeen's primary mainframe evaluation subject"
"aberdeen-1996-mainframe-revival-short-lived-or-long-term-OBS-006","aberdeen-1996-mainframe-revival-short-lived-or-long-term","amdahl","amdahl-millennium","strategy-classification","1996","Amdahl market position","Primary IBM-compatible mainframe alternative; competitive pricing against IBM; focused on existing IBM mainframe customer base","high","competitive-profiling","p.1 (Leading Products)","Amdahl as number-two mainframe vendor in 1996"
"aberdeen-1996-mainframe-revival-short-lived-or-long-term-OBS-007","aberdeen-1996-mainframe-revival-short-lived-or-long-term","amdahl","amdahl-millennium","viability-prediction","1996","Amdahl viability as IBM mainframe alternative","Viable alternative mainframe vendor with Millennium series; competitive with IBM S/390","medium","competitive-profiling","p.1 (Leading Products)","Implicit in study's treatment of Amdahl as leading contender"
"aberdeen-1996-mainframe-revival-short-lived-or-long-term-OBS-008","aberdeen-1996-mainframe-revival-short-lived-or-long-term","amdahl","amdahl-millennium","actual-outcome","2000","Amdahl actual outcome","Amdahl Corporation dissolved in 2000; ceased mainframe operations; Fujitsu absorbed remaining assets","verified","document-review","N/A (post-publication)","IBM's pricing aggression and technology lead made IBM-compatible mainframe competition unviable"
"aberdeen-1996-mainframe-revival-short-lived-or-long-term-OBS-009","aberdeen-1996-mainframe-revival-short-lived-or-long-term","","unix-server-farms","technology-assessment","1996","UNIX server farm TCO challenge","Large UNIX server farms require proportionally larger system administration staffs; management complexity underestimated","high","industry-analysis","p.2 (Competitive Analysis)","Key TCO argument favoring mainframe consolidation"
"aberdeen-1996-mainframe-revival-short-lived-or-long-term-OBS-010","aberdeen-1996-mainframe-revival-short-lived-or-long-term","ibm","parallel-sysplex","framework-factor","1996","Mainframe competitive advantage: Workload density","Mainframes handle workload peaks more efficiently through dynamic resource allocation within single system image","high","competitive-profiling","p.2 (Competitive Analysis)","First mainframe TCO advantage dimension"
"aberdeen-1996-mainframe-revival-short-lived-or-long-term-OBS-011","aberdeen-1996-mainframe-revival-short-lived-or-long-term","ibm","ibm-s390","framework-factor","1996","Mainframe competitive advantage: Reliability","Mainframe availability metrics (five-nines and above) remain superior to clustered UNIX alternatives","high","competitive-profiling","p.2 (Competitive Analysis)","Second mainframe TCO advantage dimension"
"aberdeen-1996-mainframe-revival-short-lived-or-long-term-OBS-012","aberdeen-1996-mainframe-revival-short-lived-or-long-term","ibm","ibm-s390","framework-factor","1996","Mainframe competitive advantage: Legacy integration","Enterprises with substantial COBOL and IMS/DB2 workloads find mainframe retention more economical than migration","high","competitive-profiling","p.2 (Competitive Analysis)","Third mainframe TCO advantage dimension; still valid in 2026"
"aberdeen-1996-mainframe-revival-short-lived-or-long-term-OBS-013","aberdeen-1996-mainframe-revival-short-lived-or-long-term","ibm","ibm-s390","viability-prediction","1996","Mainframe revival longevity prediction","Aberdeen assessment: mainframe revival is substantive rather than temporary; mainframe will occupy defensible tier in enterprise computing","high","expert-opinion","p.2 (Aberdeen Assessment)","Core study thesis: long-term not short-lived"
"aberdeen-1996-mainframe-revival-short-lived-or-long-term-OBS-014","aberdeen-1996-mainframe-revival-short-lived-or-long-term","ibm","ibm-s390","actual-outcome","2026","Mainframe revival actual outcome - 30-year view","IBM mainframe line evolved through zSeries (2000), System z9/z10 (2005-2008), z13/z14/z15/z16 (2015-2022); still dominant for OLTP/batch in 2026; IBM Z generates billions in annual revenue","verified","document-review","N/A (post-publication)","Prediction fully confirmed; IBM mainframe achieved multi-decade longevity"
"aberdeen-1996-mainframe-revival-short-lived-or-long-term-OBS-015","aberdeen-1996-mainframe-revival-short-lived-or-long-term","ibm","cmos-mainframe","technology-assessment","1996","CMOS technology transformation impact","CMOS processors replacing bipolar: dramatically reduced cost and power consumption; foundational to mainframe price/performance competitiveness","high","competitive-profiling","p.1 (Leading Products)","Key technology driver of 1996 revival"
"aberdeen-1996-mainframe-revival-short-lived-or-long-term-OBS-016","aberdeen-1996-mainframe-revival-short-lived-or-long-term","","unix-server-farms","expert-opinion","1996","Aberdeen mainframe scope limitation","Study does not predict complete displacement of UNIX/NT servers; mainframe positioned for high-volume OLTP, batch, and mission-critical scenarios","high","expert-opinion","p.2 (Aberdeen Assessment)","Nuanced: mainframe coexistence not replacement"
