obs_id,study_id,entity_id,tech_id,observation_type,year_observed,metric_name,metric_value,confidence,methodology_code,source_page,notes
09-maxtor-workshop-prep-guide-a218dc-OBS-001,09-maxtor-workshop-prep-guide-a218dc,maxtor,,strategic-objective,2004,Workshop goal,"Create corporate agreement about midline category value and messaging to support Maxtor's aggressive foundation of the category to ensure continued profitability",high,document-review,Workshop Goal section,Primary stated purpose of the workshop
09-maxtor-workshop-prep-guide-a218dc-OBS-002,09-maxtor-workshop-prep-guide-a218dc,maxtor,,timeline-milestone,2004,Workshop logistics,February 13 2004; Maxtor Corporation 333 South Street Shrewsbury MA,high,document-review,Logistics section,
09-maxtor-workshop-prep-guide-a218dc-OBS-003,09-maxtor-workshop-prep-guide-a218dc,maxtor,,organizational,2004,Executive Team participants,"Stephen DiFranco, Mike Cordano, Joseph DeRosa, Linda Burchik",high,document-review,Logistics section,Sessions 1 and 3 (9:00 AM and 4:00 PM)
09-maxtor-workshop-prep-guide-a218dc-OBS-004,09-maxtor-workshop-prep-guide-a218dc,,midline-storage,market-definition,2004,Midline storage definition,"High capacity disk storage that has lower price per GB as well as relatively lower performance than higher performance disk storage; suitable for low I/O duty applications",high,expert-opinion,Appendix A,Canonical Aberdeen/Maxtor definition
09-maxtor-workshop-prep-guide-a218dc-OBS-005,09-maxtor-workshop-prep-guide-a218dc,,ilm,market-definition,2004,ILM definition,"Manages 'content' through different stages of its life using policy-driven software automation; assigns data to least expensive storage device without compromising service",high,expert-opinion,Appendix A,
09-maxtor-workshop-prep-guide-a218dc-OBS-006,09-maxtor-workshop-prep-guide-a218dc,,pools-of-storage,market-definition,2004,Pools of Storage definition,"A pool is a homogeneous group of storage hardware that meets service level requirements for access to data with a certain level of capital and management intensity; target of ILM process",high,expert-opinion,Appendix A,
09-maxtor-workshop-prep-guide-a218dc-OBS-007,09-maxtor-workshop-prep-guide-a218dc,maxtor,,strategic-question,2004,Session 1 go-to-market question,What is Maxtor's go-to-market strategy for the midline category?,medium,document-review,Session One Preparation,Pre-workshop question revealing unresolved strategy
09-maxtor-workshop-prep-guide-a218dc-OBS-008,09-maxtor-workshop-prep-guide-a218dc,maxtor,midline-storage,strategic-question,2004,Category neutrality challenge,"How can Maxtor influence creation of midline category without looking self-interested in pushing drives?",high,expert-opinion,Session One Preparation,Key strategic tension: vendor-driven category creation risk
09-maxtor-workshop-prep-guide-a218dc-OBS-009,09-maxtor-workshop-prep-guide-a218dc,seagate,midline-storage,competitive-assessment,2004,Seagate midline threat,"Seagate wants to protect its dominance in FC disk market; will be reluctant to compete aggressively in midline market",high,expert-opinion,Appendix B,Seagate's defensive positioning assessed
09-maxtor-workshop-prep-guide-a218dc-OBS-010,09-maxtor-workshop-prep-guide-a218dc,western-digital,,competitive-assessment,2004,Western Digital midline positioning,"WD does not have extensive experience selling to 'business'; sells products not solutions",high,expert-opinion,Appendix B,WD assessed as product-focused not solution-focused
09-maxtor-workshop-prep-guide-a218dc-OBS-011,09-maxtor-workshop-prep-guide-a218dc,hitachi,,competitive-assessment,2004,Hitachi midline positioning,"Hitachi Global Storage focuses on 'right product at right time'; product and technology focus rather than business solutions",high,expert-opinion,Appendix B,
09-maxtor-workshop-prep-guide-a218dc-OBS-012,09-maxtor-workshop-prep-guide-a218dc,maxtor,,storage-buying-framework,2004,Storage buying decision hierarchy,"TCO (budget fit); ROI (net positive IT savings); Business value to end users; Competitive advantage",high,expert-opinion,Appendix B,Four-level storage buying justification model from Aberdeen
09-maxtor-workshop-prep-guide-a218dc-OBS-013,09-maxtor-workshop-prep-guide-a218dc,maxtor,,messaging-framework,2004,Optimal messaging strategy,"Take market share from competitors by being externally focused; establish basis for sustainable competitive advantage beyond price",high,expert-opinion,Appendix B,Dual strategic messaging objectives
09-maxtor-workshop-prep-guide-a218dc-OBS-014,09-maxtor-workshop-prep-guide-a218dc,maxtor,,messaging-framework,2004,Literal vs experiential messaging,"Literal messaging: functions and features; Experiential messaging: emotional responses and problem solutions",high,expert-opinion,Appendix B,Messaging typology framework
09-maxtor-workshop-prep-guide-a218dc-OBS-015,09-maxtor-workshop-prep-guide-a218dc,maxtor,,strategic-question,2004,Credible threat identification,What is the most credible threat to the emergence of the midline category?,medium,document-review,Session One Preparation,Threat analysis worksheet question
09-maxtor-workshop-prep-guide-a218dc-OBS-016,09-maxtor-workshop-prep-guide-a218dc,maxtor,midline-storage,strategic-question,2004,Competitor classification,"Which competitors are friends and which are enemies regarding creation of midline category?",medium,expert-opinion,Session One Preparation,Ecosystem framing: some competitors benefit from category creation
09-maxtor-workshop-prep-guide-a218dc-OBS-017,09-maxtor-workshop-prep-guide-a218dc,,midline-storage,market-building-strategy,2004,Session 2 influencer targeting,Focus on maximizing time-to-market and ROI in Q2-Q3 2004 for target audience segments,high,document-review,Session Two Preparation,Urgency of early 2004 market window
