entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
aberdeen-group,Aberdeen Group,firm,Market Research / IT Consulting,acquired,Aberdeen/Harte-Hanks,1988-present,09-maxtor-workshop-prep-guide-a218dc,"Facilitating organization for workshop. From cache."
maxtor,Maxtor Corporation,company,Storage Hardware / Disk Drives,[DEFERRED],[DEFERRED],1982-2006,09-maxtor-workshop-prep-guide-a218dc,"Client/workshop host; Shrewsbury MA location. From cache."
peter-kastner,Peter S. Kastner,person,IT Market Research,active,[none],1988-present,09-maxtor-workshop-prep-guide-a218dc,"Aberdeen VP Technology; co-facilitator. From cache."
david-hill,David Hill,person,Market Research / IT Consulting,[DEFERRED],,2000s,09-maxtor-workshop-prep-guide-a218dc,"Aberdeen VP Storage Practice; co-facilitator. From cache."
john-boyne,John Boyne,person,IT Consulting,[DEFERRED],,2000s,09-maxtor-workshop-prep-guide-a218dc,"Aberdeen Director Client Engagements; co-facilitator."
stephen-difranco,Stephen DiFranco,person,Storage Hardware,[DEFERRED],,2000s,09-maxtor-workshop-prep-guide-a218dc,"Maxtor VP Corporate Marketing; Executive Team session participant."
mike-cordano,Mike Cordano,person,Storage Hardware,[DEFERRED],,2000s,09-maxtor-workshop-prep-guide-a218dc,"Maxtor Executive VP Worldwide Sales and Marketing; Executive Team participant."
joseph-derosa,Joseph DeRosa,person,Storage Hardware,[DEFERRED],,2000s,09-maxtor-workshop-prep-guide-a218dc,"Maxtor Senior Director Product Marketing; Executive Team participant."
linda-burchik,Linda Burchik,person,Storage Hardware,[DEFERRED],,2000s,09-maxtor-workshop-prep-guide-a218dc,"Maxtor Enterprise Brand Manager; Executive and Core Team sessions."
seagate,Seagate Technology,company,Storage Hardware / Disk Manufacturing,active,,1978-present,09-maxtor-workshop-prep-guide-a218dc,"Named competitor; Seagate Barracuda 7200.7 product family analyzed; dominant FC disk market player."
western-digital,Western Digital,company,Enterprise Storage / Disk Manufacturing,active,,1970-present,09-maxtor-workshop-prep-guide-a218dc,"Named competitor; WD Caviar product family; described as lacking 'business solutions' orientation. From cache."
hitachi,Hitachi,company,IT-hardware,active,,1910-present,09-maxtor-workshop-prep-guide-a218dc,"Named competitor; Hitachi Deskstar 7K520; 'right product at right time' product focus. From cache."
