obs_id,study_id,entity_id,tech_id,observation_type,year_observed,metric_name,metric_value,confidence,methodology_code,source_page,notes
OBS-001,computerworld-ilm-article-ce11c2,,,framework-factor,2004,ilm-step-1,Centralize each data center's storage on SANs supplemented with NAS,high,industry-analysis,,Step 1 of 6-step ILM adoption recipe; networked storage enables centrally managed pools with greatest management economies
OBS-002,computerworld-ilm-article-ce11c2,,,framework-factor,2004,ilm-step-2,Create pools of storage on three axes: data type and structure and use frequency and storage tier,high,industry-analysis,,Step 2: classify data by structured/semi-structured/unstructured type and active/inactive frequency and online/midline/nearline/offline tier
OBS-003,computerworld-ilm-article-ce11c2,,,framework-factor,2004,ilm-step-3,Create lifecycle policies starting with backup/restore then adding ILM-oriented hierarchy-based policies,high,industry-analysis,,Step 3: improve storage utilization and reduce admin costs; determine compliance and data disposal best practices; involves legal and other stakeholders
OBS-004,computerworld-ilm-article-ce11c2,,,framework-factor,2004,ilm-step-4,Populate new/rehosted applications on appropriate pools at five-year refresh points,high,industry-analysis,,Step 4: every application platform changes within five years; develop standards mandating pool placement for new/rehosted platforms
OBS-005,computerworld-ilm-article-ce11c2,,,framework-factor,2004,ilm-step-5,Drive economies of scale through virtualization and automation with rising TB-per-admin ratio,high,industry-analysis,,Step 5: ILM policies become more sophisticated; midline pool absorbs much of what was on expensive FC/SCSI disks
OBS-006,computerworld-ilm-article-ce11c2,,,framework-factor,2004,ilm-step-6,Implement intelligent ILM-based storage when cross-application policy management software matures circa 2008-2010,high,industry-analysis,,Step 6: expect 80% reduction in storage-related hours on production systems; requires legal and audit compliance sign-off
OBS-007,computerworld-ilm-article-ce11c2,,san,technology-assessment,2004,san-maturity,Affordable now for even small enterprises,high,industry-analysis,,SANs positioned as foundational infrastructure for ILM; mature enough for broad enterprise adoption by 2004
OBS-008,computerworld-ilm-article-ce11c2,,nas,technology-assessment,2004,nas-role,Supplement to SANs for file-level storage in ILM architecture,high,industry-analysis,,NAS described as complement to SAN-based block storage; together they enable centralized networked storage
OBS-009,computerworld-ilm-article-ce11c2,,fc-scsi,technology-assessment,2004,fc-scsi-role,Online dynamic tier for OLTP and high-activity DSS on structured database data,high,industry-analysis,,Highest-performance and most expensive storage tier; growth should be modest as midline absorbs workloads
OBS-010,computerworld-ilm-article-ce11c2,,midline-storage,technology-assessment,2004,midline-cost-ratio,25% of the cost of FC/SCSI for moderate random access on seldom-changing data,high,industry-analysis,,Capacity-oriented disks for active fixed content and compliance data; more than half of enterprise data is semi-structured or unstructured and seldom changing
