entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
ENT-SB-001,Siebel Systems Inc.,Vendor,Enterprise Software / CRM,Acquired,Oracle Corporation (2006),1993-2006,1997-crm-siebel-systems-pr-569e52,"Founded 1993 by Thomas Siebel and Patricia House; CRM market leader by late 1990s with 45% market share; acquired by Oracle January 2006 for $5.85 billion; Siebel brand continues as Oracle's on-premises CRM"
ENT-SB-002,Oracle Corporation,Vendor,Enterprise Software,Active,Oracle Corporation,1977-present,1997-crm-siebel-systems-pr-569e52,"Acquired Siebel Systems January 2006; Siebel CRM continues under Oracle brand"
ENT-SB-003,Andersen Consulting,Professional Services,Management Consulting / IT Services,Rebranded,Accenture (rebranded 2001),1989-2001,1997-crm-siebel-systems-pr-569e52,"Global Strategic Alliance partner with Siebel; provided BPR, configuration, installation, enterprise-wide integration services; rebranded as Accenture in 2001"
ENT-SB-004,KPMG Peat Marwick,Professional Services,Accounting / IT Consulting,Active (split),KPMG (consulting arm became BearingPoint),1897-present,1997-crm-siebel-systems-pr-569e52,"Siebel implementation partner; KPMG Consulting spun off as BearingPoint in 2000"
ENT-SB-005,Cambridge Technology Partners,Professional Services,IT Consulting,Acquired,Novell (2001); now defunct,1988-2001,1997-crm-siebel-systems-pr-569e52,"Siebel implementation partner; acquired by Novell in 2001"
ENT-SB-006,Price Waterhouse,Professional Services,Accounting / IT Consulting,Merged,PricewaterhouseCoopers (merged 1998),1849-1998,1997-crm-siebel-systems-pr-569e52,"Siebel implementation partner; merged with Coopers & Lybrand to form PricewaterhouseCoopers in 1998"
ENT-SB-007,Compaq Computer Corporation,Vendor,Enterprise Computing,Acquired,Hewlett-Packard (merged 2002),1982-2002,1997-crm-siebel-systems-pr-569e52,"Announced alliance with Siebel in March 1997 as preferred CIS provider; acquired by HP in 2002"
ENT-SB-008,Microsoft,Vendor,Enterprise Software,Active,Microsoft,1975-present,1997-crm-siebel-systems-pr-569e52,"Strategic alliance partner; Siebel built on MS Visual C++ and MS Foundation Classes; supports MS Office and MS BackOffice"
ENT-SB-009,Aberdeen Group,Research / Analyst Firm,IT Research,Acquired,Aberdeen (Harte-Hanks; divested 2019),1988-present,1997-crm-siebel-systems-pr-569e52,"Publisher of study"
ENT-SB-010,Calico Technology,Vendor,Sales Configuration Software,Acquired,Oracle (via Calico to E.piphany 2001),1993-2001,1997-crm-siebel-systems-pr-569e52,"Sales configuration integration partner for Siebel 3.0"
ENT-SB-011,Trilogy Software,Vendor,Sales Configuration Software,Active (private),Trilogy / Versata,1989-present,1997-crm-siebel-systems-pr-569e52,"Sales configuration integration partner for Siebel 3.0; still active as Versata"
