"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group, Inc.","firm","IT Research","acquired","Harte-Hanks (2007)","1988-present","oracle-wp-prod-6-a42b4b","Publisher; One Boston Place, Boston MA."
"katherine-jones","Katherine Jones (Aberdeen Group)","person","Industry Analysis","retired","","1990s-2010s","oracle-wp-prod-6-a42b4b","Primary author (inferred from related fragment study 5)."
"tom-dwyer","Tom Dwyer","person","Industry Analysis","[DEFERRED]","[DEFERRED]","2000s","oracle-wp-prod-6-a42b4b","Co-author/editor."
"peter-s-kastner","Peter S. Kastner","person","Industry Analysis","active","","1969-present","oracle-wp-prod-6-a42b4b","Aberdeen EVP editor."
"michael-porter","Michael E. Porter","person","Strategy/Academia","active","","1970s-present","oracle-wp-prod-6-a42b4b","Cited on durable competitive advantage; HBS."
"nike","Nike, Inc.","company","Footwear/Apparel","active","","1964-present","oracle-wp-prod-6-a42b4b","Canonical case: $400M 4-year SAP+Siebel+i2 integration failure caused missed quarter."
"sap-ag","SAP AG","company","Enterprise Software","active","","1972-present","oracle-wp-prod-6-a42b4b","One of Nike failed integration; cited among integrated suite vendors."
"siebel-systems","Siebel Systems","company","Enterprise Software","acquired","Oracle (2006)","1993-2006","oracle-wp-prod-6-a42b4b","Nike CRM component."
"i2-technologies","i2 Technologies","company","Supply Chain Software","acquired","JDA Software (2010)","1988-2010","oracle-wp-prod-6-a42b4b","Nike SCM component; also failed Ariba/IBM partnership."
"ariba","Ariba, Inc.","company","E-Procurement","acquired","SAP (2012)","1996-2012","oracle-wp-prod-6-a42b4b","Failed i2/IBM partnership cited as cautionary."
"commerce-one","Commerce One","company","E-Procurement","dissolved","Bankruptcy (2004)","1994-2004","oracle-wp-prod-6-a42b4b","Cited among best-of-breed e-procurement."
"broadvision","BroadVision","company","CRM/e-Commerce","active","","1993-present","oracle-wp-prod-6-a42b4b","Cited among CRM best-of-breed."
"manugistics","Manugistics","company","Supply Chain Software","acquired","JDA Software (2006)","1969-2006","oracle-wp-prod-6-a42b4b","Cited among SCM best-of-breed."
"ibm","IBM Corporation","company","IT Hardware/Software/Services","active","","1911-present","oracle-wp-prod-6-a42b4b","Failed Ariba/i2 partnership cited."
"baan","Baan Company","company","Enterprise Software","acquired","Invensys (2000) -> Infor","1978-2000","oracle-wp-prod-6-a42b4b","Cited among integrated-suite vendors."
"oracle-corp","Oracle Corporation","company","Enterprise Software","active","","1977-present","oracle-wp-prod-6-a42b4b","Cited among integrated-suite vendors."
"peoplesoft","PeopleSoft Inc.","company","Enterprise Software","acquired","Oracle (2005)","1987-2005","oracle-wp-prod-6-a42b4b","Cited; CSFB reference customer."
"jd-edwards","J.D. Edwards","company","Enterprise Software","acquired","PeopleSoft (2003) -> Oracle (2005)","1977-2005","oracle-wp-prod-6-a42b4b","Cited among integrated-suite vendors."
"lawson-software","Lawson Software","company","Enterprise Software","acquired","Infor (2011)","1975-2011","oracle-wp-prod-6-a42b4b","State of Michigan reference customer."
"credit-suisse-first-boston","Credit Suisse First Boston","company","Financial Services","rebranded","Credit Suisse -> UBS (2023)","1978-2005","oracle-wp-prod-6-a42b4b","Reference customer; PeopleSoft suite user."
"beneficial-life","Beneficial Life Insurance","company","Insurance","wound-down","Ceased new sales (2009)","1905-2009","oracle-wp-prod-6-a42b4b","Reference customer; Oracle Applications user; 50% of IT staff on customization."
"carreckers","Carreckers","company","Software/Services","[DEFERRED]","[DEFERRED]","1990s-2000s","oracle-wp-prod-6-a42b4b","Mid-market reference; PeopleSoft suite via ASP. Possibly 'CareerBuilders' typo."
"indian-motorcycle","Indian Motorcycle","company","Motorcycles","active","Polaris Industries (2011)","1901-1953, revived 1999-present","oracle-wp-prod-6-a42b4b","Reference customer; Oracle suite 1999; ROI within 1 year. Brand went bankrupt 2003."
"state-of-michigan","State of Michigan (government)","agency","Government","active","","1837-present","oracle-wp-prod-6-a42b4b","Reference customer; Lawson HR Management Network; 68-to-1 person-record consolidation."
"rosettanet","RosettaNet","institution","Standards Body","merged","GS1 (2010s)","1998-2010s","oracle-wp-prod-6-a42b4b","XML standards body for supply chain."
"open-applications-group","Open Applications Group, Inc. (OAGI)","institution","Standards Body","active","","1994-present","oracle-wp-prod-6-a42b4b","XML standards body for business apps."
"microsoft","Microsoft Corporation","company","Software","active","","1975-present","oracle-wp-prod-6-a42b4b","Cited as XML standards adopter."
