"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"oracle-wp-prod-6-a42b4b-OBS-001","oracle-wp-prod-6-a42b4b","aberdeen-group","eai-middleware","market-data","2001","integration-budget-share","On average 40% of enterprise IT budget is committed to application integration — and may rise to as much as 70% in certain situations.","high","ingest-extraction","industry-analysis","preface","Canonical Aberdeen statistic.",""
"oracle-wp-prod-6-a42b4b-OBS-002","oracle-wp-prod-6-a42b4b","nike","sap-r3","market-data","2001","nike-400m-failure","Nike's four-year, $400 million SAP+Siebel+i2 integration effort caused missed quarterly earnings; problems were integration, not the underlying applications.","high","ingest-extraction","industry-analysis","preface","Canonical cautionary tale.",""
"oracle-wp-prod-6-a42b4b-OBS-003","oracle-wp-prod-6-a42b4b","","erp","framework-factor","2001","bpr-vs-point-tradeoff","Total Business Process Reengineering (BPR) is a tremendous challenge; point solution tactical option is perceived to increase short-term benefits and decrease risk but may lead to protracted ROI.","high","ingest-extraction","industry-analysis","exec-summary","",""
"oracle-wp-prod-6-a42b4b-OBS-004","oracle-wp-prod-6-a42b4b","michael-porter","","expert-opinion","2001","porter-durable-advantage","Porter: 'nearly every company is developing similar types of Internet applications... improvements in operational effectiveness will be broadly shared... very rarely will individual companies be able to gain durable advantages from deployment of best-of-breed applications.'","high","ingest-extraction","document-review","search-for-durable-advantage","Porter footnote 1.",""
"oracle-wp-prod-6-a42b4b-OBS-005","oracle-wp-prod-6-a42b4b","","erp","framework-factor","2001","integration-lag","Integrated enterprise application suites lag 2-3 years behind stand-alone point vendors in delivering new functionality; takes up to 3 years to reach functional parity; but when they arrive they have higher business-process integration.","high","ingest-extraction","industry-analysis","business-effects","",""
"oracle-wp-prod-6-a42b4b-OBS-006","oracle-wp-prod-6-a42b4b","","erp","market-data","2001","implementation-timelines","Timelines: 18-24 months for full integrated enterprise suite; 3-6 months for one point solution; up to 16-20 months to integrate four point applications (often exceeding full ERP timeline).","high","ingest-extraction","industry-analysis","figure-2","",""
"oracle-wp-prod-6-a42b4b-OBS-007","oracle-wp-prod-6-a42b4b","ariba","","market-data","2001","ariba-i2-ibm-partnership","Ariba/i2/IBM partnership launched with $1M ad campaign; dissolved in less than 6 months.","high","ingest-extraction","industry-analysis","risk-of-integration","",""
"oracle-wp-prod-6-a42b4b-OBS-008","oracle-wp-prod-6-a42b4b","indian-motorcycle","erp","market-data","2001","indian-oracle-roi","Indian Motorcycle implemented Oracle suite in 1999 to run entire business; realized ROI within 1 year of going into production.","high","ingest-extraction","customer-interview","risk-of-integration","",""
"oracle-wp-prod-6-a42b4b-OBS-009","oracle-wp-prod-6-a42b4b","state-of-michigan","","market-data","2001","michigan-lawson-results","State of Michigan implemented Lawson HR Management Network: 68 separate entries per person consolidated to 1; 7 legacy systems reduced to 2; payroll for 64,000 personnel; 74% reduction in management reports (457 to 163); 75% reduction in payroll transactions; 39% decrease in payroll cycle run time.","high","ingest-extraction","customer-interview","vendor-requirements","",""
"oracle-wp-prod-6-a42b4b-OBS-010","oracle-wp-prod-6-a42b4b","","erp","market-data","2001","integration-cost-ratio","Point solution requires initial integration investment equal to 3-4x license fees to reach equivalent integration; ERP implementation total can rise to 10x license fee; drops to factor of 1 for new module in integrated suite.","high","ingest-extraction","industry-analysis","vendor-requirements","",""
"oracle-wp-prod-6-a42b4b-OBS-011","oracle-wp-prod-6-a42b4b","beneficial-life","","market-data","2001","beneficial-customization-load","Beneficial Life reports more than 50% of IT staff involved in new product customization/integration; cost close to software cost for close architectural fit; 2-3x software cost for distinct architectures.","high","ingest-extraction","customer-interview","vendor-requirements","",""
"oracle-wp-prod-6-a42b4b-OBS-012","oracle-wp-prod-6-a42b4b","","oot-object-oriented-technology","framework-factor","2001","oot-componentization","OOT has had slow take-off but applied to enterprise apps shows significant benefits; basis for componentization of monolithic applications.","medium","ingest-extraction","industry-analysis","technical-challenges","",""
"oracle-wp-prod-6-a42b4b-OBS-013","oracle-wp-prod-6-a42b4b","","xml","viability-prediction","2001","xml-standards-promise","XML standardization (RosettaNet, OAGI) ascribed to by Microsoft, Oracle, SAP will prove invaluable to future ease of product integration.","partially-verified","outcome-linkage","expert-opinion","technical-challenges","",""
"oracle-wp-prod-6-a42b4b-OBS-014","oracle-wp-prod-6-a42b4b","","xml","actual-outcome","2001","xml-actual-outcome","XML/SOAP/REST/JSON emerged as dominant integration standards as predicted. SOAP-based web services peaked around 2005-2008, then REST/JSON became dominant from 2009 onwards for new integrations.","partially-verified","ingest-extraction","expert-opinion","technical-challenges","XML/SOAP/REST/JSON did emerge as dominant integration layer. | XML/SOAP/REST/JSON integration dominance confirmed. Source: General industry history; Aberdeen SOA research.",""
"oracle-wp-prod-6-a42b4b-OBS-015","oracle-wp-prod-6-a42b4b","","","framework-factor","2001","integration-issues-list","Primary integration issues: variation in data models, incompatible workflow/messaging, discrete development cycles, cross-product BPI, lack of standard open persistent interfaces.","high","ingest-extraction","industry-analysis","technical-challenges","",""
"oracle-wp-prod-6-a42b4b-OBS-016","oracle-wp-prod-6-a42b4b","","","framework-factor","2001","data-model-variation-example","Customer ID may vary across order entry, purchasing, web store, call center — e.g. '3M' vs 'Minnesota Mining and Manufacturing' — creating real data reconciliation work.","medium","ingest-extraction","industry-analysis","variation-data-models","",""
"oracle-wp-prod-6-a42b4b-OBS-017","oracle-wp-prod-6-a42b4b","","","framework-factor","2001","big-bang-avoidance","Enterprises avoid 'big bang' implementations in favor of phased, application-by-application and site-by-site rollouts.","medium","ingest-extraction","industry-analysis","cross-product-bpi","",""
"oracle-wp-prod-6-a42b4b-OBS-018","oracle-wp-prod-6-a42b4b","","","framework-factor","2001","advantage-dissipation","Point-solution competitive advantage dissipates as others adopt the application; bandwagon effect flattens perceived competitive value over time.","medium","ingest-extraction","industry-analysis","figure-6","",""
"oracle-wp-prod-6-a42b4b-OBS-019","oracle-wp-prod-6-a42b4b","","erp","viability-prediction","2001","integrated-suite-long-run-winners","Traditional ERP vendors of the 1990s (who lost marketing cachet to upstart best-of-breed) are likely the winners in the long run with packaged integrated cross-enterprise solutions.","partially-verified","outcome-linkage","expert-opinion","conclusion","",""
"oracle-wp-prod-6-a42b4b-OBS-020","oracle-wp-prod-6-a42b4b","","erp","actual-outcome","2001","integrated-suite-actual","Integrated suite consolidation occurred as predicted. Oracle acquired PeopleSoft (2004), Siebel (2006), Hyperion (2007), BEA (2008). SAP dominated organically. Best-of-breed vendors rolled up: Ariba (SAP 2012), Taleo (Oracle 2012), Kana (Verint 2014). The integrated suite prediction was substantially validated.","partially-verified","ingest-extraction","expert-opinion","conclusion","Largely validated — Oracle/SAP dominated; PeopleSoft/Siebel/Ariba/i2 all acquired; best-of-breed rolled up. | Oracle/SAP dominance and best-of-breed rollup validated. Source: Various acquisition records 2004-2012.",""
"oracle-wp-prod-6-a42b4b-OBS-021","oracle-wp-prod-6-a42b4b","credit-suisse-first-boston","","market-data","2001","csfb-peoplesoft","Credit Suisse First Boston uses the PeopleSoft suite with legacy homegrown solutions in place for years.","medium","ingest-extraction","customer-interview","risk-of-integration","",""
"oracle-wp-prod-6-a42b4b-OBS-022","oracle-wp-prod-6-a42b4b","carreckers","","market-data","2001","carreckers-peoplesoft","Carreckers (mid-market) abandoned all old disparate systems for a web-based PeopleSoft suite hosted via ASP; retained only 2 integrated applications; customized only HR essentials.","medium","ingest-extraction","customer-interview","risk-of-integration","",""
