"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb-OBS-001","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb","microsoft","windows-2000","framework-factor","2000","Enterprise-readiness criterion 1: System Scalability","Partially met — Windows 2000 Datacenter supports 32-way SMP; trails Unix at 64-way+","high","ingest-extraction","industry-analysis","Abstract/TOC","SMP scalability gap vs Unix/mainframe noted as key limitation"
"2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb-OBS-002","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb","microsoft","windows-2000","framework-factor","2000","Enterprise-readiness criterion 2: System Reliability/Availability","Partially met — improved clustering and failover; still below Unix five-nines","high","ingest-extraction","field-research","Abstract/TOC","Mission-critical deployments reported; uptime still trails HP-UX/Solaris"
"2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb-OBS-003","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb","microsoft","windows-2000","framework-factor","2000","Enterprise-readiness criterion 3: System/Storage/Network Manageability","Met — MMC and WMI provide unified management console","medium","ingest-extraction","industry-analysis","Abstract/TOC","Microsoft Management Console introduced unified management paradigm"
"2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb-OBS-004","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb","microsoft","windows-2000","framework-factor","2000","Enterprise-readiness criterion 4: System Security","Partially met — Kerberos adoption positive; IIS vulnerabilities remain concern","high","ingest-extraction","field-research","Abstract/TOC","Security gaps foreshadowed 2003-2004 Blaster/Sasser outbreaks"
"2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb-OBS-005","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb","microsoft","active-directory","framework-factor","2000","Enterprise-readiness criterion 5: Directory Services","Met — Active Directory provides scalable LDAP-compliant directory","high","ingest-extraction","industry-analysis","Abstract/TOC","Active Directory positioned to replace Novell NDS in enterprise"
"2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb-OBS-006","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb","microsoft","windows-2000","framework-factor","2000","Enterprise-readiness criterion 6: Interoperability","Partially met — improved Unix/mainframe interop but proprietary protocols remain","medium","ingest-extraction","field-research","Abstract/TOC","Heterogeneous environments remain a deployment challenge"
"2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb-OBS-007","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb","microsoft","windows-2000","framework-factor","2000","Enterprise-readiness criterion 7: Qualified Resource Availability","Met — large MCSE-certified workforce available","high","ingest-extraction","field-research","Abstract/TOC","Windows NT/2000 skills widely available vs Unix specialist shortage"
"2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb-OBS-008","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb","microsoft","windows-2000","technology-assessment","2000","Windows 2000 enterprise readiness overall verdict","Qualified yes — suitable for most enterprise applications with exceptions for highest-scale/availability needs","high","ingest-extraction","industry-analysis","Abstract","Core finding of the 85-page study"
"2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb-OBS-009","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb","microsoft","windows-nt4","technology-assessment","2000","Windows NT 4.0 enterprise deployment status","Widely deployed in mission-critical environments including banking, finance, logistics","high","ingest-extraction","field-research","Abstract","Contra skeptics — NT 4.0 already handling real-money transactions"
"2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb-OBS-010","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb","novell","active-directory","technology-assessment","2000","Active Directory vs Novell NDS competitive position","Active Directory positioned as credible NDS replacement for new deployments","medium","ingest-extraction","competitive-profiling","Section: Directory Services","Novell NDS still dominant incumbent in 2000"
"2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb-OBS-011","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb","microsoft","windows-2000","viability-prediction","2000","Windows 2000 enterprise adoption trajectory","Will achieve broad enterprise adoption across vertical industries within 3-5 years","verified","outcome-linkage","industry-analysis","Abstract","Forward-looking prediction based on IS executive interviews"
"2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb-OBS-012","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb","novell","active-directory","viability-prediction","2000","Novell NDS displacement by Active Directory","Active Directory will displace NDS as dominant enterprise directory over 5 years","verified","outcome-linkage","competitive-profiling","Section: Directory Services","Prediction against Novell's market position"
"2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb-OBS-013","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb","microsoft","windows-2000","viability-prediction","2000","Windows 2000 security vulnerabilities risk","Security architecture gaps will require significant patching investment before suitable for highest-sensitivity deployments","verified","outcome-linkage","field-research","Section: Security","Cautionary prediction borne out by 2001-2004 exploit wave"
