"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"desktop-pc","Desktop PC","platform","","1981-present","mature","mature","dct-personal-it-forecast-research-2001",""
"portable-pc","Portable/Notebook PC","platform","","1983-present","mainstream","mature","dct-personal-it-forecast-research-2001","IDC: long-term growth driver"
"pc-server","PC Server","platform","","1990s-present","mainstream","mature","dct-personal-it-forecast-research-2001","Harte-Hanks: 50% increase in buying plans Q4 2000"
"windows-2000","Windows 2000","platform","Microsoft","2000-2010","emerging","legacy","dct-personal-it-forecast-research-2001","Corporate upgrade driver for 2002"
"windows-me","Windows Millennium Edition","platform","Microsoft","2000-2003","mainstream","obsolete","dct-personal-it-forecast-research-2001","Mentioned as upgrade trigger"
"intel-pentium-4","Intel Pentium 4","platform","Intel","2000-2008","emerging","legacy","dct-personal-it-forecast-research-2001","P4 still expensive per Toshiba"
"rambus-rdram","Rambus DRAM (RDRAM)","platform","Rambus","1999-2005","emerging","failed","dct-personal-it-forecast-research-2001","PSK disagrees with Toshiba's assessment of weak demand"
"sdram","SDRAM","platform","","1993-present","mature","legacy","dct-personal-it-forecast-research-2001","128-Mbit spot price <$2 in mid-2001"
"dram-64mbit","64-Mbit DRAM","platform","","1998-2005","mainstream","obsolete","dct-personal-it-forecast-research-2001","Yokkaichi 7M/month output"
"dram-128mbit","128-Mbit DRAM","platform","","2000-2008","emerging","obsolete","dct-personal-it-forecast-research-2001","Spot <$2"
"dram-256mbit","256-Mbit DRAM","platform","","2001-2010","emerging","legacy","dct-personal-it-forecast-research-2001","Target for newer process"
"dram-512mbit","512-Mbit DRAM","platform","","2002-2012","emerging","legacy","dct-personal-it-forecast-research-2001","Toshiba 0.13-micron Q4 2001"
"sram","SRAM","platform","","1970s-present","mature","mature","dct-personal-it-forecast-research-2001","Yokkaichi 1M/month 4-Mbit"
"process-0-20-micron","0.20-micron process","platform","","1998-2002","mainstream","obsolete","dct-personal-it-forecast-research-2001","Phased out by Toshiba"
"process-0-13-micron","0.13-micron process","platform","","2001-2005","emerging","obsolete","dct-personal-it-forecast-research-2001","Toshiba migration target"
"adsl","Asymmetric Digital Subscriber Line (ADSL)","protocol","","1998-2015","emerging","legacy","dct-personal-it-forecast-research-2001","Japan rollout lowering Internet costs"
"internet-access","Internet Access","platform","","1990s-present","emerging","mature","dct-personal-it-forecast-research-2001","Japan PC sales driver"
"email","Email","application","","1970s-present","mature","mature","dct-personal-it-forecast-research-2001","First-time PC buyer driver in Japan"
