"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"intel-pentium-4-ht","Intel Pentium 4 HT","processor","Intel","2002-2008","emerging","unknown [REVIEW]","dct-weekly-2003-07-26","Referenced in weekly PC Deals commentary 2003-07-26"
"intel-pentium-4","Intel Pentium 4","processor","Intel","2000-2008","mature","unknown [REVIEW]","dct-weekly-2003-07-26","Referenced in weekly PC Deals commentary 2003-07-26"
"amd-athlon-xp","AMD Athlon XP","processor","AMD","2001-2005","mature","unknown [REVIEW]","dct-weekly-2003-07-26","Referenced in weekly PC Deals commentary 2003-07-26"
"amd-athlon","AMD Athlon","processor","AMD","1999-2005","mature","unknown [REVIEW]","dct-weekly-2003-07-26","Referenced in weekly PC Deals commentary 2003-07-26"
"media-center-pc","Windows Media Center PC","form-factor","","2002-2014","emerging","unknown [REVIEW]","dct-weekly-2003-07-26","Referenced in weekly PC Deals commentary 2003-07-26"
"desktop-pc","Desktop PC","form-factor","","1981-present","mature","unknown [REVIEW]","dct-weekly-2003-07-26","Referenced in weekly PC Deals commentary 2003-07-26"
"dvd-rw","DVD+RW/+R","storage","","2001-2010","emerging","unknown [REVIEW]","dct-weekly-2003-07-26","Referenced in weekly PC Deals commentary 2003-07-26"
"ddr-sdram","DDR SDRAM","memory","","2000-2007","mature","unknown [REVIEW]","dct-weekly-2003-07-26","Referenced in weekly PC Deals commentary 2003-07-26"
"lcd-flat-panel","LCD Flat Panel Monitor","display","","1998-present","mature","unknown [REVIEW]","dct-weekly-2003-07-26","Referenced in weekly PC Deals commentary 2003-07-26"
"hyper-threading","Intel Hyper-Threading Technology","cpu-feature","Intel","2002-present","emerging","unknown [REVIEW]","dct-weekly-2003-07-26","Referenced in weekly PC Deals commentary 2003-07-26"
"802-11g","Wi-Fi (802.11g)","networking","","2003-2013","emerging","unknown [REVIEW]","dct-weekly-2003-07-26","Referenced in weekly PC Deals commentary 2003-07-26"
