obs_id,study_id,entity_id,tech_id,observation_type,year_observed,metric_name,metric_value,confidence,methodology_code,source_page,notes
data-know-69ab04-OBS-001,data-know-69ab04,,query-reporting,market-assessment,1999,Query and Reporting market size 1999,"$985 million",high,market-overview,slide-9,Growing to $2.370B by 2003 at 34% CAGR
data-know-69ab04-OBS-002,data-know-69ab04,,enterprise-reporting,market-assessment,1999,Enterprise Reporting market size 1999,"$193 million; CAGR 58% to $761M by 2003",high,market-overview,slide-9,Fastest-growing core BI tool segment by CAGR
data-know-69ab04-OBS-003,data-know-69ab04,,olap,market-assessment,1999,OLAP market size 1999,"$859 million; CAGR 39% to $2.307B by 2003",high,market-overview,slide-9,Core analytical tools segment; Sheina and Moran beat coverage
data-know-69ab04-OBS-004,data-know-69ab04,,analytical-apps,market-assessment,1999,Analytical Applications market size 1999,"$543 million; CAGR 34% to $1.307B by 2003",high,market-overview,slide-9,Creese and Sheina beat coverage
data-know-69ab04-OBS-005,data-know-69ab04,,data-mining,market-assessment,1999,Data Mining market size 1999,"$66 million; CAGR 15% to $118M by 2003",high,market-overview,slide-9,Slowest-growing core tool; Sheina beat coverage
data-know-69ab04-OBS-006,data-know-69ab04,,content-management,market-assessment,1999,Web Content Management market size 1999,"$821 million; CAGR 35% to $2.004B by 2003",high,market-overview,slide-9,Sheina beat coverage; includes knowledge management
data-know-69ab04-OBS-007,data-know-69ab04,,web-traffic-analysis,market-assessment,1999,Web Traffic Analysis market size 1999,"$30 million; CAGR 81% to $131M by 2003",high,market-overview,slide-9,Moran Sheina and Creese beat coverage; high growth off small base
data-know-69ab04-OBS-008,data-know-69ab04,,personalization,market-assessment,1999,Personalization Software market size 1999,"$27 million; CAGR 89% to $129M by 2003",high,market-overview,slide-9,Highest projected CAGR among all core tools; Sheina beat coverage
data-know-69ab04-OBS-009,data-know-69ab04,,data-quality-enrichment,market-assessment,1999,Data Quality and Enrichment market size 1999,"$4.742 billion; CAGR 24% to $9.041B by 2003",high,market-overview,slide-9,Largest single segment by far; dominated by data services companies like Acxiom
data-know-69ab04-OBS-010,data-know-69ab04,,,market-assessment,1999,Total core BI tools market 1999,"$8.266 billion; CAGR 45% to $18.168B by 2003",high,market-overview,slide-9,Includes all core tools segments; very high aggregate growth rate projected
data-know-69ab04-OBS-011,data-know-69ab04,,data-warehouse,market-assessment,1999,Data Warehouse market size 1999,"$984 million; CAGR 27% to $2.016B by 2002",high,market-overview,slide-10,BI infrastructure segment; Moran and Sheina beat coverage
data-know-69ab04-OBS-012,data-know-69ab04,,data-mart,market-assessment,1999,Data Mart market size 1999,"$132 million; CAGR 43% to $384M by 2002",high,market-overview,slide-10,BI infrastructure segment; Moran beat coverage
data-know-69ab04-OBS-013,data-know-69ab04,,etl,market-assessment,1999,ETL market size 1999,"$117 million; CAGR 18% to $192M by 2002",high,market-overview,slide-10,Slowest-growing BI infrastructure segment; Sheina beat coverage
data-know-69ab04-OBS-014,data-know-69ab04,,,market-assessment,1999,Total BI infrastructure market 1999,"$1.233 billion; CAGR 29% to $2.592B by 2002",high,market-overview,slide-10,Includes data warehouse data mart and ETL segments
data-know-69ab04-OBS-015,data-know-69ab04,oracle,oracle-8i,competitive-assessment,2000,Oracle 8i warehouse positioning,"Oracle 8i-driven warehouse as center of e-business universe; 81 schemas; embedded BI embedded mining",high,expert-opinion,slide-6,Primary concern: sell more databases via analytic functions; secondary: thwart Microsoft
data-know-69ab04-OBS-016,data-know-69ab04,cognos,,competitive-assessment,2000,Cognos FY1999 financial position,"Revenue $301M (FY1999); Q3 revenue $83.7M; 50% of new BI licenses for e-business",high,expert-opinion,slide-7,Primary concern: Microsoft; large OEM channel; building financial marketing and sales analytical applications
data-know-69ab04-OBS-017,data-know-69ab04,acxiom,,competitive-assessment,2000,Acxiom financial position FY1999,"Revenue $730M; 53% gross margin; 30% of revenue from Internet data services",high,expert-opinion,slide-8,CRM data enrichment leader; challenged by web cannibalizing business and startup packaging competition
data-know-69ab04-OBS-018,data-know-69ab04,,,market-assessment,2000,Key market trend — technology acceptance,"Acceptance reduces base DSS cost but increases user population; encourages supplier pricing changes; apex suppliers acquire smaller companies",high,expert-opinion,slide-5,Leading-edge companies use analysis as competitive weapon to change business models
data-know-69ab04-OBS-019,data-know-69ab04,,,competitive-assessment,2000,Supplier embedded analytics challenge,"Suppliers beginning to embed analytical components within applications but still failing to meet vertical-industry challenge",high,expert-opinion,slide-5,Strategic question: will analytical apps prepare enterprise vs competitors using customizable solutions?
data-know-69ab04-OBS-020,data-know-69ab04,,,market-assessment,2000,Web impact on enterprise data practices,"Web encouraged companies to gather external information; most enterprises lack integration experience; third-party suppliers must teach best data practices",high,expert-opinion,slide-5,Web drives assumption that business requires gathering external information
data-know-69ab04-OBS-021,data-know-69ab04,,,expert-opinion,2000,Aberdeen expansion strategy for Data Knowledge,"Add retainers via new analysts; average one $10K written project per current retainer = $250K; increase cross-group productivity with CRM SCM CPC",medium,expert-opinion,slide-13,Internal strategic plan; personalization report as immediate deliverable; e-learning and e-profiles as next steps via Cognos
