obs_id,study_id,entity_id,tech_id,observation_type,year_observed,metric_name,metric_value,confidence,methodology_code,source_page,notes
erppsp~1-31f088-OBS-001,erppsp~1-31f088,sap-ag,sap-r3,market-assessment,1998,ERP market share,>35% of total ERP market,high,industry-analysis,p.22,SAP has greater market share than next top four contenders combined
erppsp~1-31f088-OBS-002,erppsp~1-31f088,andersen-consulting,,market-assessment,1997,Annual revenue,$6.6 billion,high,industry-analysis,p.25,"World's largest management and technology consulting firm; 53,000 professionals"
erppsp~1-31f088-OBS-003,erppsp~1-31f088,hewlett-packard,,market-assessment,1998,Annual revenue,~$43 billion,high,industry-analysis,p.21,World's second largest computer company in 1998
erppsp~1-31f088-OBS-004,erppsp~1-31f088,ibm,,market-assessment,1998,Annual revenue,>$78 billion,high,industry-analysis,p.21,Cited as world's largest computer company
erppsp~1-31f088-OBS-005,erppsp~1-31f088,compaq,,market-assessment,1998,Annual revenue,$24 billion,high,industry-analysis,p.20,"38,000 distributors; primarily indirect channel model"
erppsp~1-31f088-OBS-006,erppsp~1-31f088,coopers-lybrand,,market-assessment,1998,Annual revenue,$7.5 billion,high,industry-analysis,p.26,11% growth over 1997; Big Six; privately held
erppsp~1-31f088-OBS-007,erppsp~1-31f088,oracle-corporation,,market-assessment,1998,Total revenue,>$3.5 billion,high,industry-analysis,p.23,Oracle in company of IBM/Microsoft/SAP/Computer Associates as leading software makers
erppsp~1-31f088-OBS-008,erppsp~1-31f088,j-d-edwards,jde-oneworld,market-assessment,1998,ERP market share,7%,high,industry-analysis,p.24,"4,300 customers in 100+ countries; 3,500 employees in 46 offices"
erppsp~1-31f088-OBS-009,erppsp~1-31f088,cambridge-technology-partners,,market-assessment,1997,Annual revenue,~$370 million,high,industry-analysis,p.30,90% CAGR compounded over prior four years
erppsp~1-31f088-OBS-010,erppsp~1-31f088,whittman-hart,,market-assessment,1997,Annual revenue,$120 million,high,industry-analysis,p.35,"1,700 professionals; Chicago IL; middle-market focus"
erppsp~1-31f088-OBS-011,erppsp~1-31f088,kpmg,,competitive-assessment,1998,SAP R/3 dedicated consultants,2,000+,high,industry-analysis,p.30
erppsp~1-31f088-OBS-012,erppsp~1-31f088,,erp,market-assessment,1998,Key ERP growth driver - Y2K,Y2K accelerating client/server ERP migration,high,industry-analysis,p.4,Enterprises coupling Y2K remediation with replacement of legacy systems via ERP
erppsp~1-31f088-OBS-013,erppsp~1-31f088,,erp,market-assessment,1998,ERP market expansion,Middle market now adopting ERP,high,industry-analysis,p.4,Companies with $250M-$1B annual sales now seeking ERP; previously only Fortune 500
erppsp~1-31f088-OBS-014,erppsp~1-31f088,,erp,competitive-assessment,1998,ERP market competitive intensity,Buyer's market with numerous providers,high,industry-analysis,p.5,OEM/ISV/IPSP categories all growing rapidly; implementation partners diversified
erppsp~1-31f088-OBS-015,erppsp~1-31f088,,erp,market-assessment,1998,ERP implementation cost trend,Coming down due to new methodologies and tools,high,industry-analysis,p.4,Both ERP solution providers and PSPs developing streamlining tools
erppsp~1-31f088-OBS-016,erppsp~1-31f088,,erp,market-assessment,1998,IPSP acquisition trend,Active M&A in ERP professional services,high,industry-analysis,p.5,IPSPs acquired for knowledge and large service organizations; new firms also forming from senior consultants
erppsp~1-31f088-OBS-017,erppsp~1-31f088,price-waterhouse,,viability-prediction,1998,PwC-Coopers merger outcome,Will create largest/premier IPSP globally,high,expert-opinion,p.29-32,"Combined revenue >$13B; 135,000 employees; 8,500 worldwide partners; Aberdeen recommends for multinational ERP"
erppsp~1-31f088-OBS-018,erppsp~1-31f088,price-waterhouse,,viability-prediction,1998,PwC-Coopers ERP engagements growth,More than double over next 2-5 years,medium,expert-opinion,p.29,Aberdeen forecast for combined firm's ERP practice
erppsp~1-31f088-OBS-019,erppsp~1-31f088,sap-ag,,viability-prediction,1998,SAP revenue growth,Phenomenal growth to slow as Fortune 1000 saturated,high,expert-opinion,p.23,SAP will continue lion's share but growth rate declining; smaller customer capture underway
erppsp~1-31f088-OBS-020,erppsp~1-31f088,digital-equipment-corporation,,viability-prediction,1998,Compaq-Digital integration outcome,Compaq will use Digital expertise for ERP deployment not strategic planning,medium,expert-opinion,p.20,Short-term heartburn expected; long-term: Compaq maintains strong infrastructure position
erppsp~1-31f088-OBS-021,erppsp~1-31f088,andersen-consulting,,viability-prediction,1998,Andersen separation impact,Business growth will remain strong despite Arthur Andersen separation,medium,expert-opinion,p.28,Concern about losing corporate referrals; possible talent loss if separation fails
erppsp~1-31f088-OBS-022,erppsp~1-31f088,electronic-data-systems,,competitive-assessment,1998,EDS ERP focus,EDS not focused on ERP; GM revenue dependency forcing diversification,high,industry-analysis,p.34,Nearly 1/3 of EDS revenues (~$4B) from GM contracts; GM reducing EDS dependency
erppsp~1-31f088-OBS-023,erppsp~1-31f088,cambridge-technology-partners,,competitive-assessment,1998,CTP competitive positioning,Middle market squeeze from ex-CTP employee spinoffs,medium,expert-opinion,p.31,New firms duplicating and improving CTP's business model; competition growing
erppsp~1-31f088-OBS-024,erppsp~1-31f088,kpmg,,competitive-assessment,1998,KPMG middle market ERP strategy,Partnering with HP for middle market ERP; needs stronger Oracle/PeopleSoft/Baan practices,medium,expert-opinion,p.30,KPMG dropped E&Y merger; formed stronger partnerships with HP and SAP
erppsp~1-31f088-OBS-025,erppsp~1-31f088,plaut-consulting,,competitive-assessment,1998,Plaut US market position,Must grow US service professionals to become major SAP implementor in US,medium,expert-opinion,p.37,Strong European presence (since 1946); SAP partner since 1985; ~500 consultants globally
erppsp~1-31f088-OBS-026,erppsp~1-31f088,,erp,market-assessment,1998,ERP PSP staffing challenge,Shortage of qualified ERP consultants,high,industry-analysis,p.14,Enterprises paying for senior consultants but getting junior placements; knowledge transfer critical
erppsp~1-31f088-OBS-027,erppsp~1-31f088,,internet,market-assessment,1998,Internet impact on supply chain,Internet enabling supply chain integration for smaller enterprises,high,industry-analysis,p.4,Previously only cost-prohibitive VANs available; Internet democratizing supply chain access
