"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"dct-hp-compaq-pcs-insight-2001-09-OBS-001","dct-hp-compaq-pcs-insight-2001-09","hewlett-packard","","market-data","2001","Combined revenue","$87 billion","high","ingest-extraction","industry-analysis","p.1","Post-merger pro-forma",""
"dct-hp-compaq-pcs-insight-2001-09-OBS-002","dct-hp-compaq-pcs-insight-2001-09","hewlett-packard","","market-data","2001","Access-devices segment","$29 billion (~1/3 of $87B)","high","ingest-extraction","industry-analysis","p.1","Desktops, laptops, PDAs",""
"dct-hp-compaq-pcs-insight-2001-09-OBS-003","dct-hp-compaq-pcs-insight-2001-09","hewlett-packard","","viability-prediction","2001","PC business retention","HP will retain (not divest) PC business","high","ingest-extraction","industry-analysis","p.1","Explicit call",""
"dct-hp-compaq-pcs-insight-2001-09-OBS-004","dct-hp-compaq-pcs-insight-2001-09","hewlett-packard","","market-data","2001","Q2 2001 PC losses","Compaq + HP lost >$300M on PCs in Q2 CY2001","high","ingest-extraction","market-tracking","p.1","",""
"dct-hp-compaq-pcs-insight-2001-09-OBS-005","dct-hp-compaq-pcs-insight-2001-09","hewlett-packard","","viability-prediction","2001","Post-merger global share","~19% share, #1 position (5-6 pts ahead of Dell)","high","ingest-extraction","industry-analysis","p.2","",""
"dct-hp-compaq-pcs-insight-2001-09-OBS-006","dct-hp-compaq-pcs-insight-2001-09","dell","","market-data","2001","Current US position","Dell beats even combined HP/Compaq in US","high","ingest-extraction","industry-analysis","p.2","",""
"dct-hp-compaq-pcs-insight-2001-09-OBS-007","dct-hp-compaq-pcs-insight-2001-09","compaq","","market-data","2001","Compaq regional strength","Strong presence in Japan","high","ingest-extraction","industry-analysis","p.2","",""
"dct-hp-compaq-pcs-insight-2001-09-OBS-008","dct-hp-compaq-pcs-insight-2001-09","hewlett-packard","","market-data","2001","HP regional strength","~40% annual growth rate in Europe amid declining worldwide PC sales","high","ingest-extraction","industry-analysis","p.2","",""
"dct-hp-compaq-pcs-insight-2001-09-OBS-009","dct-hp-compaq-pcs-insight-2001-09","hewlett-packard","","strategy-classification","2001","Product-line coverage","Only PC company with complete global product line for mass + niche markets","high","ingest-extraction","industry-analysis","p.2","",""
"dct-hp-compaq-pcs-insight-2001-09-OBS-010","dct-hp-compaq-pcs-insight-2001-09","carly-fiorina","","expert-opinion","2001","Strategic direction","Explicit goal: HP becomes world's #1 consumer IT company","high","ingest-extraction","industry-analysis","p.2","",""
"dct-hp-compaq-pcs-insight-2001-09-OBS-011","dct-hp-compaq-pcs-insight-2001-09","compaq","ipaq","expert-opinion","2001","Pocket PC positioning","iPaq is major player in fastest-growing PDA segment","high","ingest-extraction","industry-analysis","p.2","",""
"dct-hp-compaq-pcs-insight-2001-09-OBS-012","dct-hp-compaq-pcs-insight-2001-09","hewlett-packard","jornada","expert-opinion","2001","Pocket PC positioning","Jornada is major player alongside iPaq","high","ingest-extraction","industry-analysis","p.2","",""
