"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"rdbms-for-ibm-powera~1-7a44be-OBS-001","rdbms-for-ibm-powera~1-7a44be","computer-associates","","revenue-estimate","1996","CA annual revenues","$2.74 billion","high","industry-analysis","slide 2","Second largest software company behind Microsoft"
"rdbms-for-ibm-powera~1-7a44be-OBS-002","rdbms-for-ibm-powera~1-7a44be","computer-associates","","benchmark-result","1996","CA net profit margin","22.2% — best in database industry","high","industry-analysis","slide 2",""
"rdbms-for-ibm-powera~1-7a44be-OBS-003","rdbms-for-ibm-powera~1-7a44be","computer-associates","","market-share","1996","CA client-server vs mainframe revenue split","Client-server 30% of business; remainder mainframe","high","industry-analysis","slide 2",""
"rdbms-for-ibm-powera~1-7a44be-OBS-004","rdbms-for-ibm-powera~1-7a44be","computer-associates","ca-ingres","competitive-position","1996","CA-Ingres market position","Behind Oracle, Sybase, and Informix; not much of market factor outside installed base; hard to sell as number four","high","expert-opinion","slide 3","New versions OpenIngres RDBMS and OpenROAD; excellent connectivity into IBM MVS applications"
"rdbms-for-ibm-powera~1-7a44be-OBS-005","rdbms-for-ibm-powera~1-7a44be","computer-associates","ca-ingres","product-evaluation","1996","CA-Ingres scalability weakness","No parallel/scalable architecture; no MPP; CA sales force does not understand Unix well","high","expert-opinion","slide 20,32","RDBMS architecture behind"
"rdbms-for-ibm-powera~1-7a44be-OBS-006","rdbms-for-ibm-powera~1-7a44be","ibm","db2-aix","strategy-classification","1996","IBM DB2 strategic direction","Typically bundled sell with IBM hardware/services; future: add non-IBM platforms, match independents in RDBMS technology, scale SMP to MPP SP2, better DB2 version coordination","high","expert-opinion","slide 4",""
"rdbms-for-ibm-powera~1-7a44be-OBS-007","rdbms-for-ibm-powera~1-7a44be","ibm","db2-aix","competitive-position","1996","IBM DB2/6000 perception problem","Perception is DB2/6000 is not world-class; must shatter perceptions of limited scalability; limited cross-platform support","high","expert-opinion","slide 33","Note: These weaknesses are relative; DB2/6000 is now competitive"
"rdbms-for-ibm-powera~1-7a44be-OBS-008","rdbms-for-ibm-powera~1-7a44be","ibm","rs6000-smp","strategy-classification","1996","IBM 1996 themes for RS/6000","Build best-in-class image with best price/performance; make SP market leader for mission-critical/data warehousing; DB2/6000 v2 new functionality; innovative data mining query tools","high","expert-opinion","slide 5",""
"rdbms-for-ibm-powera~1-7a44be-OBS-009","rdbms-for-ibm-powera~1-7a44be","informix","informix-online","revenue-estimate","1994","Informix 1994 total corporate revenues","$469 million, up 33% from 1993; last 12 months at $568 million","high","industry-analysis","slide 43",""
"rdbms-for-ibm-powera~1-7a44be-OBS-010","rdbms-for-ibm-powera~1-7a44be","informix","informix-online","revenue-estimate","1995","Informix market value","$4.3 billion, up from $1.5B in 1994","high","industry-analysis","slide 43",""
"rdbms-for-ibm-powera~1-7a44be-OBS-011","rdbms-for-ibm-powera~1-7a44be","informix","","growth-rate","1995","Informix stock price growth 52 weeks","Up 207% in last 52 weeks","high","industry-analysis","slide 43",""
"rdbms-for-ibm-powera~1-7a44be-OBS-012","rdbms-for-ibm-powera~1-7a44be","informix","informix-online","market-share","1996","Informix RDBMS position","Third-largest RDBMS supplier; fastest growing; service revenues 25% vs Oracle 52%","high","industry-analysis","slide 6,43,44","Dynamic Server Architecture leader"
"rdbms-for-ibm-powera~1-7a44be-OBS-013","rdbms-for-ibm-powera~1-7a44be","informix","informix-online","product-evaluation","1996","Informix scalability","Good scalability to 8 processors on SMP; many TPC-Cs; now on SP2 and loosely-coupled HW with version 8","high","expert-opinion","slide 20",""
"rdbms-for-ibm-powera~1-7a44be-OBS-014","rdbms-for-ibm-powera~1-7a44be","informix","","competitive-position","1996","Informix weaknesses","No-consulting policy slowed large enterprise growth; late with desktop/workgroup; behind in replication; slow to build direct sales force","high","expert-opinion","slide 34",""
"rdbms-for-ibm-powera~1-7a44be-OBS-015","rdbms-for-ibm-powera~1-7a44be","oracle","oracle-7","revenue-estimate","1994","Oracle 1994 total revenues","$2.4 billion, up 40% from 1993","high","industry-analysis","slide 45","Source: Software Magazine and Business Week"
"rdbms-for-ibm-powera~1-7a44be-OBS-016","rdbms-for-ibm-powera~1-7a44be","oracle","","revenue-estimate","1995","Oracle market value","$18.7 billion, up 100% from 1994","high","industry-analysis","slide 45","Stock up 134% in last 52 weeks as of July 29, 1995"
"rdbms-for-ibm-powera~1-7a44be-OBS-017","rdbms-for-ibm-powera~1-7a44be","oracle","","viability-prediction","1996","Oracle FY1996 revenue projection","On track for $3.6+ billion in revenues in fiscal 1996","high","expert-opinion","slide 46",""
"rdbms-for-ibm-powera~1-7a44be-OBS-018","rdbms-for-ibm-powera~1-7a44be","oracle","","actual-outcome","1996","Oracle FY1996 revenue - outcome","Confirmed — Oracle FY1997 revenue reached $5.7B, then $8.8B by FY1999; growth trajectory was accurate","verified","expert-opinion","","Paired outcome for OBS-017"
"rdbms-for-ibm-powera~1-7a44be-OBS-019","rdbms-for-ibm-powera~1-7a44be","oracle","oracle-7","product-evaluation","1996","Oracle 7.3 competitive position","Oracle 7.3 is still performance champion; good scalability story from desktop to SP2 & ES/9000; broad gateways; tons of services","high","expert-opinion","slide 9,20,24,30","No TPC-C benchmarks until July 1995"
"rdbms-for-ibm-powera~1-7a44be-OBS-020","rdbms-for-ibm-powera~1-7a44be","oracle","oracle-8","viability-prediction","1996","Oracle 8 release timeline","Oracle 8 with OO technology not until 1997","high","expert-opinion","slide 9","Oracle focused on multimedia platform and set-top boxes too"
"rdbms-for-ibm-powera~1-7a44be-OBS-021","rdbms-for-ibm-powera~1-7a44be","oracle","oracle-8","actual-outcome","1997","Oracle 8 release - outcome","Confirmed — Oracle 8 released June 1997, consistent with the projected timeline","verified","expert-opinion","","Paired outcome; Oracle 8 shipped in 1997"
